Дата,Группа аллергенов,Пыльца и споры,"Концентрация, ед/1 м3",Комментарий
10.06.10,Лиственные деревья,Береза,3,Пыление закончилось
10.06.10,Хвойные деревья,Сосна,2,Пыление закончилось
10.06.10,Злаки,Злаки,43,Пыление продолжается
10.06.10,Сорняки,Подорожник,1,Пыление продолжается
10.06.10,Сорняки,Крапива,3,Пыление продолжается
10.06.10,Грибы,Кладоспориум,17,Спорообразование на низком уровне
10.06.10,Грибы,Альтернария,2,Спорообразование на низком уровне
08.06.10,Лиственные деревья,Береза,5,Пыление закончилось
08.06.10,Хвойные деревья,Сосна,1,Пыление закончилось
08.06.10,Злаки,Злаки,12,Пыление продолжается
08.06.10,Сорняки,Подорожник,2,Пыление продолжается
08.06.10,Сорняки,Крапива,3,Пыление продолжается
08.06.10,Грибы,Кладоспориум,28,Спорообразование на низком уровне
08.06.10,Грибы,Альтернария,2,Спорообразование на низком уровне
04.06.10,Лиственные деревья,Береза,9,Пыление закончилось
04.06.10,Хвойные деревья,Сосна,5,Пыление закончилось
04.06.10,Злаки,Злаки,13,Пыление продолжается
04.06.10,Сорняки,Подорожник,1,Пыление продолжается
04.06.10,Сорняки,Крапива,1,Началось пыление крапивы
04.06.10,Грибы,Кладоспориум,35,Спорообразование на низком уровне
04.06.10,Грибы,Альтернария,2,Пыление продолжается
02.06.10,Лиственные деревья,Береза,3,Пыление закончилось
02.06.10,Хвойные деревья,Сосна,7,Пыление закончилось
02.06.10,Злаки,Злаки,26,Пыление продолжается
02.06.10,Сорняки,Подорожник,1,Пыление продолжается
02.06.10,Сорняки,Щавель,1,Пыление продолжается
02.06.10,Грибы,Кладоспориум,23,Спорообразование на низком уровне
31.05.10,Лиственные деревья,Береза,14,Пыление закончилось
31.05.10,Хвойные деревья,Сосна,6,Пыление закончилось
31.05.10,Злаки,Злаки,3,Пыление продолжается
31.05.10,Грибы,Кладоспориум,17,Споробразование на низком уровне
29.05.10,Лиственные деревья,Береза,17,Пыление закончилось
29.05.10,Хвойные деревья,Сосна,31,Пыление заканчивается
29.05.10,Злаки,Злаки,3,Пыление продолжается
29.05.10,Сорняки,Подорожник,1,Пыление продолжается
29.05.10,Грибы,Альтернария,6,Спорообразование на невысоком уровне
27.05.10,Лиственные деревья,Береза,27,Пыление заканчивается
27.05.10,Лиственные деревья,Дуб,1,Пыление заканчивается
27.05.10,Хвойные деревья,Сосна,36,Пыление заканчивается
27.05.10,Злаки,Злаки,13,Начинается сезон пыления
27.05.10,Сорняки,Подорожник,1,Начинается сезон пыления
27.05.10,Грибы,Кладоспориум,47,Спорообразование на низком уровне
27.05.10,Грибы,Альтернария,3,Спорообразование на низком уровне
25.05.10,Лиственные деревья,Береза,27,Пыление заканчивается
25.05.10,Лиственные деревья,Ива,1,Пыление заканчивается
25.05.10,Лиственные деревья,Дуб,3,Пыление заканчивается
25.05.10,Хвойные деревья,Ель,1,Пыление закончилось
25.05.10,Хвойные деревья,Сосна,234,Пыление продолжается
25.05.10,Злаки,Злаки,1,Начинается сезон пыления
22.05.10,Лиственные деревья,Береза,127,Пыление заканчивается
22.05.10,Лиственные деревья,Ива,2,Пыление заканчивается
22.05.10,Лиственные деревья,Дуб,19,Пыление заканчивается
22.05.10,Хвойные деревья,Сосна,1674,Пыление продолжается
22.05.10,Грибы,Альтернария,3,Концентрация низкая
20.05.10,Лиственные деревья,Береза,114,Сезон пыления заканчивается
20.05.10,Лиственные деревья,Ива,3,Сезон пыления заканчивается
20.05.10,Лиственные деревья,Дуб,17,Сезон пыления заканчивается
20.05.10,Хвойные деревья,Ель,0,Пыление закончилось
20.05.10,Хвойные деревья,Сосна,1808,Концентрация высокая
18.05.10,Лиственные деревья,Береза,17,Сезон пыления заканчивается
18.05.10,Лиственные деревья,Ива,10,Сезон пыления заканчивается
18.05.10,Лиственные деревья,Дуб,12,Сезон пыления заканчивается
18.05.10,Хвойные деревья,Ель,1,Сезон пыления заканчивается
18.05.10,Хвойные деревья,Сосна,275,Пыление продолжается
18.05.10,Грибы,Кладоспориум,45,Концентрация низкая
18.05.10,Грибы,Альтернария,4,Концентрация низкая
15.05.10,Лиственные деревья,Береза,154,Сезон пыления заканчивается
15.05.10,Лиственные деревья,Ива,34,Пыление продолжается
15.05.10,Лиственные деревья,Дуб,73,Пыление продолжается
15.05.10,Хвойные деревья,Ель,4,Пыление продолжается
15.05.10,Хвойные деревья,Сосна,687,Пыление продолжается
15.05.10,Грибы,Альтернария,3,Низкая концентрация
13.05.10,Лиственные деревья,Береза,256,Концентрация средняя
13.05.10,Лиственные деревья,Клен,0,Пыление закончилось
13.05.10,Лиственные деревья,Ива,31,Пыление продолжается
13.05.10,Лиственные деревья,Дуб,293,Концентрация средняя
13.05.10,Хвойные деревья,Ель,5,Пыление продолжается
13.05.10,Хвойные деревья,Сосна,87,Концентрация средняя
07.05.10,Лиственные деревья,Тополь,5,Пыление закончилось
07.05.10,Лиственные деревья,Береза,1583,Пыление продолжается
07.05.10,Лиственные деревья,Клен,17,Пыление продолжается
07.05.10,Лиственные деревья,Ива,73,Пыление продолжается
07.05.10,Лиственные деревья,Дуб,390,В разгаре пыление дуба
07.05.10,Хвойные деревья,Ель,14,Началось пыление ели
04.05.10,Лиственные деревья,Тополь,4,Пыление закончилось
04.05.10,Лиственные деревья,Береза,2863,Концентрация очень высокая
04.05.10,Лиственные деревья,Клен,13,Продолжается пыление
04.05.10,Лиственные деревья,Ясень,3,Продолжается пыление
04.05.10,Лиственные деревья,Ива,11,Продолжается пыление
04.05.10,Лиственные деревья,Дуб,1,Началось пыление дуба
30.04.10,Лиственные деревья,Ольха,0,Пыление закончилось
30.04.10,Лиственные деревья,Тополь,5,Пыление закончилось
30.04.10,Лиственные деревья,Береза,2156,Концентрация высокая
30.04.10,Лиственные деревья,Клен,51,Продолжается пыление
30.04.10,Лиственные деревья,Вяз,4,Продолжается пыление
30.04.10,Лиственные деревья,Ива,7,Продолжается пыление
28.04.10,Лиственные деревья,Ольха,2,Пыление закончилось
28.04.10,Лиственные деревья,Тополь,53,Пыление заканчивается
28.04.10,Лиственные деревья,Береза,584,Пыление продолжается
28.04.10,Лиственные деревья,Клен,48,Пыление продолжается
28.04.10,Лиственные деревья,Вяз,4,Пыление продолжается
28.04.10,Лиственные деревья,Ива,17,Пыление продолжается
26.04.10,Лиственные деревья,Ольха,1,Пыление закончилось
26.04.10,Лиственные деревья,Орешник,0,Пыление закончилось
26.04.10,Лиственные деревья,Тополь,97,Пыление продолжается
26.04.10,Лиственные деревья,Береза,842,Пыление продолжается
26.04.10,Лиственные деревья,Клен,19,Пыление продолжается
26.04.10,Лиственные деревья,Вяз,8,Пыление продолжается
26.04.10,Лиственные деревья,Ива,73,Пыление продолжается
22.04.10,Лиственные деревья,Ольха,4,Сезон пыления заканчивается
22.04.10,Лиственные деревья,Орешник,2,Сезон пыления заканчивается
22.04.10,Лиственные деревья,Тополь,192,Концентрация средняя
22.04.10,Лиственные деревья,Береза,3217,Концентрация очень высокая
22.04.10,Лиственные деревья,Клен,5,Начинается пыление клена
22.04.10,Лиственные деревья,Вяз,17,Концентрация невысокая
22.04.10,Лиственные деревья,Ива,164,Концентрация средняя
19.04.10,Лиственные деревья,Ольха,15,Сезон пыления заканчивается
19.04.10,Лиственные деревья,Орешник,12,Сезон пыления заканчивается
19.04.10,Лиственные деревья,Тополь,153,В разгаре сезон пыления тополя (осины)
19.04.10,Лиственные деревья,Береза,9,Начинается сезон пыления березы
19.04.10,Лиственные деревья,Вяз,11,Начался сезон пыления
19.04.10,Лиственные деревья,Ива,128,Началось пыление ивы
14.04.10,Лиственные деревья,Ольха,117,Концентрация средняя
14.04.10,Лиственные деревья,Орешник,5,Сезон пыления заканчивается
14.04.10,Лиственные деревья,Тополь,18,Концентрация низкая
12.04.10,Лиственные деревья,Ольха,187,Концентрация высокая
12.04.10,Лиственные деревья,Орешник,8,Концентрация средняя
12.04.10,Лиственные деревья,Тополь,0,Не обнаружена
12.04.10,Грибы,Кладоспориум,23,Концентрация низкая
09.04.10,Лиственные деревья,Ольха,82,Продолжается пыление.
09.04.10,Лиственные деревья,Орешник,29,Продолжается пыление.
09.04.10,Лиственные деревья,Тополь,1,Ожидается начало пыления.
07.04.10,Лиственные деревья,Ольха,22,Концентрация невысокая.
07.04.10,Лиственные деревья,Орешник,8,Концентрация невысокая.
07.04.10,Грибы,Кладоспориум,27,Концентрация низкая.
05.04.10,Лиственные деревья,Ольха,7,Начался сезон пыления.
05.04.10,Лиственные деревья,Орешник,4,Начался сезон пыления.
03.04.10,Лиственные деревья,Ольха,0,Ожидается начало пыления
03.04.10,Лиственные деревья,Орешник,3,Начался сезон пыления
29.08.09,Сорняки,Маревые,0,Не обнаружены.
29.08.09,Сорняки,Крапива,7,Продолжается пыление.
29.08.09,Сорняки,Полынь,0,Не обнаружены.
29.08.09,Сорняки,Амброзия,0,Не обнаружены.
29.08.09,Грибы,Кладоспориум,46,Спорообразование на низком уровне.
29.08.09,Грибы,Альтернария,7,Спорообразование на низком уровне.
26.08.09,Сорняки,Маревые,0,Не обнаружены.
26.08.09,Сорняки,Крапива,8,Продолжается пыление.
26.08.09,Сорняки,Полынь,1,Продолжается пыление.
26.08.09,Сорняки,Амброзия,1,Продолжается пыление.
26.08.09,Грибы,Кладоспориум,96,Спорообразование на среднем уровне.
26.08.09,Грибы,Альтернария,13,Спорообразование на среднем уровне.
21.08.09,Злаки,Злаки,1,Сезон пыления закончилось
21.08.09,Сорняки,Маревые,1,Продолжается пыление
21.08.09,Сорняки,Крапива,17,Продолжается пыление
21.08.09,Сорняки,Полынь,4,Продолжается пыление
21.08.09,Сорняки,Амброзия,3,Продолжается пыление
21.08.09,Грибы,Кладоспориум,112,Спорообразование на среднем уровне
21.08.09,Грибы,Альтернария,15,Спорообразование на среднем уровне
18.08.09,Сорняки,Маревые,2,Продолжается пыление.
18.08.09,Сорняки,Крапива,19,Продолжается пыление.
18.08.09,Сорняки,Полынь,21,Продолжается пыление.
18.08.09,Сорняки,Амброзия,1,Продолжается пыление.
18.08.09,Грибы,Кладоспориум,37,Продолжается спорообразование на среднем уровне.
18.08.09,Грибы,Альтернария,13,Продолжается спорообразование на среднем уровне.
14.08.09,Злаки,Злаки,0,Сезон пыления закончился
14.08.09,Сорняки,Маревые,1,Продолжается пыление
14.08.09,Сорняки,Подорожник,0,Сезон пыления закончился
14.08.09,Сорняки,Крапива,30,Продолжается пыление
14.08.09,Сорняки,Полынь,22,Продолжается пыление
14.08.09,Грибы,Кладоспориум,23,Спорообразование на низком уровне
14.08.09,Грибы,Альтернария,4,Спорообразование на низком уровне
11.08.09,Злаки,Злаки,2,Сезон пыления заканчивается
11.08.09,Сорняки,Маревые,2,Продолжается пыление
11.08.09,Сорняки,Подорожник,0,Сезон пыления заканчивается
11.08.09,Сорняки,Крапива,12,Продолжается пыление
11.08.09,Сорняки,Полынь,34,Продолжается пыление
11.08.09,Грибы,Кладоспориум,39,Спорообразование на низком уровне
11.08.09,Грибы,Альтернария,5,Спорообразование на низком уровне
08.08.09,Злаки,Злаки,1,Сезон пыления заканчивается
08.08.09,Сорняки,Маревые,0,Продолжается пыление
08.08.09,Сорняки,Подорожник,0,Сезон пыления заканчивается
08.08.09,Сорняки,Крапива,8,Продолжается пыление
08.08.09,Сорняки,Полынь,40,Продолжается пыление
08.08.09,Сорняки,Амброзия,0,Продолжается пыление
08.08.09,Грибы,Кладоспориум,29,Спорообразование на низком уровне
08.08.09,Грибы,Альтернария,4,Спорообразование на низком уровне
05.08.09,Злаки,Злаки,1,Сезон пыления заканчивается
05.08.09,Сорняки,Маревые,3,Продолжается пыление
05.08.09,Сорняки,Подорожник,0,Сезон пыления заканчивается
05.08.09,Сорняки,Крапива,9,Продолжается пыление
05.08.09,Сорняки,Полынь,47,Продолжается пыление
05.08.09,Сорняки,Амброзия,1,Начался сезон пыления
05.08.09,Грибы,Кладоспориум,62,Спорообразование на среднем уровне
05.08.09,Грибы,Альтернария,6,Спорообразование на среднем уровне
31.07.09,Злаки,Злаки,7,Продолжается пыление
31.07.09,Сорняки,Маревые,1,Продолжается пыление
31.07.09,Сорняки,Подорожник,1,Сезон пыления заканчивается
31.07.09,Сорняки,Крапива,23,Продолжается пыление
31.07.09,Сорняки,Полынь,63,Продолжается пыление
31.07.09,Грибы,Кладоспориум,284,Спорообразование на высоком уровне
31.07.09,Грибы,Альтернария,15,Спорообразование на высоком уровне
28.07.09,Злаки,Злаки,9,Продолжается пыление
28.07.09,Сорняки,Маревые,3,Продолжается пыление
28.07.09,Сорняки,Подорожник,2,Сезон пыления заканчивается
28.07.09,Сорняки,Щавель,0,Сезон пыления закончился
28.07.09,Сорняки,Крапива,58,Продолжается пыление
28.07.09,Сорняки,Полынь,15,Продолжается пыление
28.07.09,Грибы,Кладоспориум,59,Спорообразование на среднем уровне
28.07.09,Грибы,Альтернария,9,Спорообразование на среднем уровне
24.07.09,Злаки,Злаки,15,Продолжается пыление.
24.07.09,Сорняки,Маревые,0,Не обнаружены
24.07.09,Сорняки,Подорожник,0,Не обнаружены
24.07.09,Сорняки,Щавель,0,Не обнаружены
24.07.09,Сорняки,Крапива,58,Продолжается пыление.
24.07.09,Сорняки,Полынь,3,Начался сезон пыления
24.07.09,Грибы,Кладоспориум,47,Спорообразование на низком уровне
24.07.09,Грибы,Альтернария,2,Спорообразование на низком уровне
21.07.09,Злаки,Злаки,21,Продолжается пыление.
21.07.09,Сорняки,Маревые,2,Продолжается пыление.
21.07.09,Сорняки,Подорожник,1,Сезон пыления заканчивается.
21.07.09,Сорняки,Щавель,1,Сезон пыления заканчивается.
21.07.09,Сорняки,Крапива,42,Продолжается пыление.
21.07.09,Грибы,Кладоспориум,439,Спорообразование на среднем уровне.
21.07.09,Грибы,Альтернария,7,Спорообразование на среднем уровне.
17.07.09,Лиственные деревья,Липа,1,Сезон пыления заканчивается.
17.07.09,Злаки,Злаки,26,Продолжается пыление.
17.07.09,Сорняки,Маревые,4,Продолжается пыление.
17.07.09,Сорняки,Подорожник,1,Сезон пыления заканчивается.
17.07.09,Сорняки,Щавель,1,Продолжается пыление.
17.07.09,Сорняки,Крапива,153,Продолжается пыление.
17.07.09,Грибы,Кладоспориум,347,Спорообразование на высоком уровне.
17.07.09,Грибы,Альтернария,5,Спорообразование на низком уровне.
14.07.09,Лиственные деревья,Липа,3,Сезон пыления заканчивается.
14.07.09,Злаки,Злаки,12,Продолжается пыление.
14.07.09,Сорняки,Маревые,3,Продолжается пыление.
14.07.09,Сорняки,Подорожник,1,Сезон пыления заканчивается.
14.07.09,Сорняки,Щавель,2,Продолжается пыление.
14.07.09,Сорняки,Крапива,127,Продолжается пыление.
14.07.09,Грибы,Кладоспориум,375,Спорообразование на высоком уровне.
14.07.09,Грибы,Альтернария,2,Спорообразование на низком уровне.
10.07.09,Лиственные деревья,Липа,4,Продолжается пыление.
10.07.09,Злаки,Злаки,17,Продолжается пыление.
10.07.09,Сорняки,Маревые,3,Продолжается пыление.
10.07.09,Сорняки,Подорожник,1,Продолжается пыление.
10.07.09,Сорняки,Щавель,2,Продолжается пыление.
10.07.09,Сорняки,Крапива,33,Продолжается пыление.
10.07.09,Грибы,Кладоспориум,47,Спорообразование на среднем уровне.
10.07.09,Грибы,Альтернария,3,Спорообразование на низком уровне.
07.07.09,Лиственные деревья,Липа,9,Продолжается пыление.
07.07.09,Злаки,Злаки,20,Продолжается пыление.
07.07.09,Сорняки,Маревые,5,Начался сезон пыления.
07.07.09,Сорняки,Подорожник,2,Продолжается пыление.
07.07.09,Сорняки,Щавель,4,Продолжается пыление.
07.07.09,Сорняки,Крапива,53,Продолжается пыление.
07.07.09,Грибы,Кладоспориум,68,Спорообразование на среднем уровне.
07.07.09,Грибы,Альтернария,2,Спорообразование на низком уровне.
04.07.09,Лиственные деревья,Липа,47,Продолжается пыление.
04.07.09,Хвойные деревья,Сосна,1,Пыление закончилось.
04.07.09,Злаки,Злаки,41,Продолжается пыление.
04.07.09,Сорняки,Подорожник,0,Не обнаружены.
04.07.09,Сорняки,Щавель,3,Продолжается пыление.
04.07.09,Сорняки,Крапива,43,Продолжается пыление.
04.07.09,Грибы,Кладоспориум,0,Не обнаружены.
04.07.09,Грибы,Альтернария,3,Спорообразование на низком уровне.
02.07.09,Лиственные деревья,Липа,3,Продолжается пыление.
02.07.09,Злаки,Злаки,21,Продолжается пыление.
02.07.09,Сорняки,Подорожник,0,Продолжается пыление.
02.07.09,Сорняки,Щавель,1,Продолжается пыление.
02.07.09,Сорняки,Крапива,19,Продолжается пыление.
02.07.09,Грибы,Кладоспориум,35,Спорообразование на низком уровне.
02.07.09,Грибы,Альтернария,2,Спорообразование на низком уровне.
30.06.09,Лиственные деревья,Липа,1,Продолжается пыление.
30.06.09,Хвойные деревья,Ель,1,Пыление закончилось.
30.06.09,Хвойные деревья,Сосна,3,Пыление закончилось.
30.06.09,Злаки,Злаки,43,Продолжается пыление.
30.06.09,Сорняки,Подорожник,0,Продолжается пыление.
30.06.09,Сорняки,Щавель,5,Продолжается пыление.
30.06.09,Сорняки,Крапива,14,Продолжается пыление.
30.06.09,Грибы,Кладоспориум,17,Спорообразование на низком уровне.
30.06.09,Грибы,Альтернария,5,Спорообразование на низком уровне
26.06.09,Лиственные деревья,Липа,2,Начался сезон пыления липы.
26.06.09,Злаки,Злаки,61,Продолжается пыление.
26.06.09,Сорняки,Подорожник,3,Продолжается пыление.
26.06.09,Сорняки,Щавель,1,Продолжается пыление.
26.06.09,Сорняки,Крапива,13,Продолжается пыление.
26.06.09,Грибы,Кладоспориум,25,Спорообразование на низком уровне.
24.06.09,Злаки,Злаки,41,Продолжается пыление.
24.06.09,Сорняки,Подорожник,2,Продолжается пыление.
24.06.09,Сорняки,Щавель,1,Продолжается пыление.
24.06.09,Сорняки,Крапива,28,Продолжается пыление.
24.06.09,Грибы,Кладоспориум,112,Продолжается спорообразование на среднем уровне.
24.06.09,Грибы,Альтернария,3,Продолжается спорообразование на низком уровне.
22.06.09,Хвойные деревья,Сосна,2,Пыление закончилось.
22.06.09,Злаки,Злаки,6,Пыление продолжается.
22.06.09,Сорняки,Подорожник,0,Не обнаружены.
22.06.09,Сорняки,Щавель,2,Пыление продолжается.
22.06.09,Сорняки,Крапива,6,Пыление продолжается.
22.06.09,Грибы,Кладоспориум,83,Спорообразование на среднем уровне.
22.06.09,Грибы,Альтернария,1,Спорообразование на низком уровне.
19.06.09,Злаки,Злаки,21,Продолжается пыление.
19.06.09,Сорняки,Подорожник,1,Продолжается пыление.
19.06.09,Сорняки,Щавель,1,Продолжается пыление.
19.06.09,Сорняки,Крапива,16,Продолжается пыление.
19.06.09,Грибы,Кладоспориум,78,Спорообразование на среднем уровне.
19.06.09,Грибы,Альтернария,1,Спорообразование на низком уровне.
17.06.09,Хвойные деревья,Сосна,1,Пыление сосны закончилось.
17.06.09,Злаки,Злаки,36,Продолжается пыление.
17.06.09,Сорняки,Подорожник,3,Продолжается пыление.
17.06.09,Сорняки,Щавель,0,Не обнаружены.
17.06.09,Сорняки,Крапива,14,Продолжается пыление.
17.06.09,Грибы,Кладоспориум,57,Спорообразование на низком уровне.
17.06.09,Грибы,Альтернария,2,Спорообразование на низком уровне.
15.06.09,Хвойные деревья,Сосна,0,Сезон пыления закончился.
15.06.09,Злаки,Злаки,61,Продолжается пыление.
15.06.09,Сорняки,Подорожник,3,Продолжается пыление.
15.06.09,Сорняки,Щавель,2,Продолжается пыление.
15.06.09,Сорняки,Крапива,8,Началось пыление.
15.06.09,Грибы,Кладоспориум,46,Спорообразование на низком уровне.
15.06.09,Грибы,Альтернария,5,Спорообразование на низком уровне.
11.06.09,Лиственные деревья,Береза,0,Пыление закончилось.
11.06.09,Хвойные деревья,Сосна,3,Пыление закончилось.
11.06.09,Злаки,Злаки,23,Продолжается пыление.
11.06.09,Сорняки,Подорожник,2,Продолжается пыление.
11.06.09,Сорняки,Щавель,2,Продолжается пыление.
09.06.09,Лиственные деревья,Береза,0,Сезон пыления закончился.
09.06.09,Хвойные деревья,Сосна,15,Пыление заканчивается.
09.06.09,Злаки,Злаки,19,Пыление продолжается.
09.06.09,Сорняки,Подорожник,1,Пыление продолжается.
09.06.09,Сорняки,Щавель,2,Началось пыление.
09.06.09,Грибы,Кладоспориум,126,Спорообразование на среднем уровне.
09.06.09,Грибы,Альтернария,2,Спорообразование на низком уровне.
05.06.09,Лиственные деревья,Береза,2,Сезон пыления закончился.
05.06.09,Хвойные деревья,Сосна,15,Сезон пыления заканчивается.
05.06.09,Злаки,Злаки,18,Продолжается пыление.
05.06.09,Сорняки,Подорожник,1,Началось пыление подорожника.
05.06.09,Грибы,Альтернария,2,Низкая концентрация.
03.06.09,Лиственные деревья,Береза,3,Сезон пыления закончился.
03.06.09,Хвойные деревья,Ель,4,Продолжается пыление.
03.06.09,Хвойные деревья,Сосна,359,Продолжается пыление.
03.06.09,Злаки,Злаки,42,Продолжается пыление.
01.06.09,Лиственные деревья,Береза,2,Пыленние заканчивается.
01.06.09,Хвойные деревья,Ель,3,Начался сезон пыления.
01.06.09,Хвойные деревья,Сосна,2315,Продолжается пыление.
01.06.09,Злаки,Злаки,8,Начался сезон пыления.
01.06.09,Грибы,Кладоспориум,68,Спорообразование на низком уровне.
29.05.09,Лиственные деревья,Береза,29,Пыление подходит к концу.
29.05.09,Лиственные деревья,Дуб,1,Пыление подходит к концу.
29.05.09,Хвойные деревья,Ель,4,Началось пыление ели.
29.05.09,Хвойные деревья,Сосна,1074,В разгаре пыление сосны.
29.05.09,Злаки,Злаки,1,Начинается сезон пыления злаков.
27.05.09,Лиственные деревья,Береза,1,Сезон пыления заканчивается.
27.05.09,Лиственные деревья,Дуб,0,Не обнаружены.
27.05.09,Хвойные деревья,Ель,0,Не обнаружены.
27.05.09,Хвойные деревья,Сосна,23,Продолжается пыление.
27.05.09,Грибы,Альтернария,5,Спорообразование на низком уровне.
25.05.09,Лиственные деревья,Береза,8,Сезон пыления заканчивается
25.05.09,Лиственные деревья,Дуб,5,Сезон пыления заканчивается
25.05.09,Хвойные деревья,Ель,0,Ожидается начало сезона пыления
25.05.09,Хвойные деревья,Сосна,123,Продолжается пыление
25.05.09,Грибы,Кладоспориум,27,Спорообразование на низком уровне
23.05.09,Лиственные деревья,Береза,76,Продолжается пыление
23.05.09,Лиственные деревья,Клен,1,Пыление закончилось
23.05.09,Лиственные деревья,Ива,1,Пыление закончилось
23.05.09,Лиственные деревья,Дуб,4,Продолжается пыление
23.05.09,Хвойные деревья,Ель,2,Начался сезон пыления
23.05.09,Хвойные деревья,Сосна,1,Начался сезон пыления
19.05.09,Лиственные деревья,Тополь,0,Закончилось пыление.
19.05.09,Лиственные деревья,Береза,68,Продолжается пыление на невысоком уровне.
19.05.09,Лиственные деревья,Клен,2,Заканчивается пыление.
19.05.09,Лиственные деревья,Ясень,0,Закончилось пыление.
19.05.09,Лиственные деревья,Ива,1,Закончилось пыление.
19.05.09,Лиственные деревья,Дуб,1,Началось пыление.
19.05.09,Грибы,Альтернария,1,Спорообразование на низком уровне.
07.05.09,Лиственные деревья,Ольха,3,Пыление закончилось
07.05.09,Лиственные деревья,Орешник,2,Пыление закончилось
07.05.09,Лиственные деревья,Тополь,105,Пыление продолжается
07.05.09,Лиственные деревья,Береза,874,Пыление на высоком уровне
07.05.09,Лиственные деревья,Клен,124,Продолжается активное пыление клена
07.05.09,Лиственные деревья,Вяз,5,Пыление закончилось
07.05.09,Лиственные деревья,Ясень,8,Продолжается пыление
07.05.09,Лиственные деревья,Ива,197,Продолжается активное пыление ивы
05.05.09,Лиственные деревья,Ольха,3,Сезон пыления закончмлся
05.05.09,Лиственные деревья,Орешник,0,Сезон пыления закончмлся
05.05.09,Лиственные деревья,Тополь,471,Продолжается пыление.
05.05.09,Лиственные деревья,Береза,783,В разгаре пыление березы.
05.05.09,Лиственные деревья,Клен,44,Началось пыление клена.
05.05.09,Лиственные деревья,Вяз,28,Продолжается пыление.
05.05.09,Лиственные деревья,Ясень,23,Началось пыление ясеня.
05.05.09,Лиственные деревья,Ива,168,Продолжается пыление.
29.04.09,Лиственные деревья,Ольха,7,Пыление заканчивается.
29.04.09,Лиственные деревья,Орешник,2,Пыление закончилось
29.04.09,Лиственные деревья,Тополь,378,Пыление продолжается
29.04.09,Лиственные деревья,Береза,117,Началось пыление березы
29.04.09,Лиственные деревья,Вяз,46,Продолжается пыление.
29.04.09,Лиственные деревья,Ива,37,Началось пыление.
25.04.09,Лиственные деревья,Ольха,74,Продолжается пыление
25.04.09,Лиственные деревья,Орешник,87,Продолжается пыление
25.04.09,Лиственные деревья,Тополь,38,Началось пыление
25.04.09,Лиственные деревья,Береза,0,Не обнаружены
17.04.09,Лиственные деревья,Ольха,2,Продолжается пыление.
17.04.09,Лиственные деревья,Орешник,12,Началось пыление орешника
17.04.09,Лиственные деревья,Тополь,0,Не обнаружены.
17.04.09,Лиственные деревья,Береза,0,Не обнаружены.
13.04.09,Лиственные деревья,Орешник,0,Не обнаружены.
13.04.09,Лиственные деревья,Ольха,15,Началось пыление ольхи.
13.04.09,Лиственные деревья,Тополь,0,Не обнаружены.
13.04.09,Лиственные деревья,Береза,0,Не обнаружены.
13.04.09,Лиственные деревья,Клен,0,Не обнаружены.
13.04.09,Лиственные деревья,Вяз,0,Не обнаружены.
13.04.09,Лиственные деревья,Ясень,0,Не обнаружены.
13.04.09,Лиственные деревья,Ива,0,Не обнаружены.
13.04.09,Лиственные деревья,Дуб,0,Не обнаружены.
13.04.09,Лиственные деревья,Липа,0,Не обнаружены.
13.04.09,Хвойные деревья,Ель,0,Не обнаружены.
13.04.09,Хвойные деревья,Сосна,0,Не обнаружены.
13.04.09,Злаки,Злаки,0,Не обнаружены.
13.04.09,Сорняки,Маревые,0,Не обнаружены.
13.04.09,Сорняки,Подорожник,0,Не обнаружены.
13.04.09,Сорняки,Щавель,0,Не обнаружены.
13.04.09,Сорняки,Крапива,0,Не обнаружены.
13.04.09,Сорняки,Полынь,0,Не обнаружены.
13.04.09,Сорняки,Амброзия,0,Не обнаружены.
13.04.09,Грибы,Кладоспориум,0,Не обнаружены.
13.04.09,Грибы,Альтернария,0,Не обнаружены.
08.09.08,Лиственные деревья,Ольха,0,Не обнаружены.
08.09.08,Лиственные деревья,Орешник,0,Не обнаружены.
08.09.08,Лиственные деревья,Тополь,0,Не обнаружены.
08.09.08,Лиственные деревья,Береза,0,Не обнаружены.
08.09.08,Лиственные деревья,Клен,0,Не обнаружены.
08.09.08,Лиственные деревья,Вяз,0,Не обнаружены.
08.09.08,Лиственные деревья,Ясень,0,Не обнаружены.
08.09.08,Лиственные деревья,Ива,0,Не обнаружены.
08.09.08,Лиственные деревья,Дуб,0,Не обнаружены.
08.09.08,Лиственные деревья,Липа,0,Не обнаружены.
08.09.08,Хвойные деревья,Ель,0,Не обнаружены.
08.09.08,Хвойные деревья,Сосна,0,Не обнаружены.
08.09.08,Злаки,Злаки,0,Не обнаружены.
08.09.08,Сорняки,Маревые,1,Заканчивается пыление.
08.09.08,Сорняки,Подорожник,0,Не обнаружены.
08.09.08,Сорняки,Щавель,0,Не обнаружены.
08.09.08,Сорняки,Крапива,12,Заканчивается пыление.
08.09.08,Сорняки,Полынь,0,Заканчивается пыление.
08.09.08,Сорняки,Амброзия,0,Заканчивается пыление.
08.09.08,Грибы,Кладоспориум,87,Спорообразование на среднем уровне.
08.09.08,Грибы,Альтернария,13,Спорообразование на среднем уровне.
04.09.08,Лиственные деревья,Ольха,0,Не обнаружены.
04.09.08,Лиственные деревья,Орешник,0,Не обнаружены.
04.09.08,Лиственные деревья,Тополь,0,Не обнаружены.
04.09.08,Лиственные деревья,Береза,0,Не обнаружены.
