Дата,Группа аллергенов,Пыльца и споры,"Концентрация, ед/1 м3",Комментарий
10.06.11,Грибы,Кладоспориум,11.44,Концентрация грибов в воздухе города очень низкая.
10.06.11,Грибы,Альтернария,0.26,Концентрация грибов в воздухе города очень низкая.
08.06.11,Хвойные деревья,Сосна,125.32,Продолжается период пыления сосны на территории города и области.
08.06.11,Злаки,Злаки,3.64,Начинается период массового цветения злаков.
08.06.11,Сорняки,Щавель,0.52,Начинается период цветения щавеля на территории города и области.
08.06.11,Грибы,Кладоспориум,5.2,Концентрация грибов в воздухе города очень низкая.
08.06.11,Грибы,Альтернария,0.52,Концентрация грибов в воздухе города очень низкая.
07.06.11,Хвойные деревья,Сосна,76.6,Продолжается период пыления сосны на территории области.
07.06.11,Злаки,Злаки,0.78,Продолжается период цветения злаков на территории города и области.
07.06.11,Сорняки,Щавель,0.78,Начинается период цветения щавеля на территории города и области.
07.06.11,Грибы,Кладоспориум,2.34,Концентрация грибов в воздухе города очень низкая.
07.06.11,Грибы,Альтернария,0.26,Концентрация грибов в воздухе города очень низкая.
03.06.11,Лиственные деревья,Ольха,0.52,Закончился период цветения ольхи на территории города и области. Вторичный занос пыльцы в воздушный бассейн города.
03.06.11,Лиственные деревья,Береза,0.52,Закончился период цветения березы на территории города и области. Вторичный занос пыльцы в воздушный бассейн города.
03.06.11,Лиственные деревья,Дуб,4.68,Закончился период цветения дуба на территории города.
03.06.11,Хвойные деревья,Сосна,248.56,Продолжается период пыления сосны на территории области.
03.06.11,Злаки,Злаки,2.08,Продолжается период цветения злаков на территории города и области.
03.06.11,Грибы,Кладоспориум,11.44,Концентрация грибов в воздухе города низкая.
01.06.11,Лиственные деревья,Береза,1.04,Закончился период цветения березы на территории города и области.
01.06.11,Хвойные деревья,Ель,0.26,Продолжается период пыления ели.
01.06.11,Хвойные деревья,Сосна,145.34,Продолжается период пыления сосны на территории области.
01.06.11,Злаки,Злаки,2.08,Продолжается период цветения злаков на территории города и области.
01.06.11,Грибы,Кладоспориум,13.78,Концентрация грибов в воздухе города низкая.
01.06.11,Грибы,Альтернария,0.52,Концентрация грибов в воздухе города низкая.
30.05.11,Лиственные деревья,Береза,1.56,Закончился период цветения березы на территории города и области. Вторичный занос пыльцы в воздушный бассейн города.
30.05.11,Лиственные деревья,Дуб,4.68,Продолжается период цветения дуба на территории города.
30.05.11,Хвойные деревья,Ель,0,Продолжается период пыления ели.
30.05.11,Хвойные деревья,Сосна,136.24,Продолжается период пыления сосны на юге области.
30.05.11,Злаки,Злаки,2.08,Продолжается период цветения злаков на юге области.
30.05.11,Грибы,Кладоспориум,11.44,Концентрация грибов в воздухе города низкая.
30.05.11,Грибы,Альтернария,1.56,Концентрация грибов в воздухе города низкая.
27.05.11,Лиственные деревья,Орешник,2.08,Закончился период цветения березы на территории города и области.
27.05.11,Лиственные деревья,Ясень,0.26,Закончился период цветения ясеня.
27.05.11,Лиственные деревья,Дуб,4.94,Продолжается период цветения дуба на территории города.
27.05.11,Хвойные деревья,Ель,0.78,Продолжается период пыления ели.
27.05.11,Хвойные деревья,Сосна,11.96,Начинается период пыления сосны на юге области.
27.05.11,Злаки,Злаки,1.82,Продолжается период цветения злаков на юге области.
27.05.11,Грибы,Кладоспориум,2.08,Концентрация грибов в воздухе города низкая.
27.05.11,Грибы,Альтернария,0.52,Концентрация грибов в воздухе города низкая.
25.05.11,Лиственные деревья,Береза,8.32,Заканчивается период цветения березы на территории города и области.
25.05.11,Лиственные деревья,Ясень,0.52,Заканчивается цветение ясеня.
25.05.11,Лиственные деревья,Ива,0.52,Период цветения ивы может продлиться до июня.
25.05.11,Лиственные деревья,Дуб,6.76,Продолжается период цветения дуба на территории города.
25.05.11,Хвойные деревья,Ель,2.6,Продолжается период пыления ели.
25.05.11,Хвойные деревья,Сосна,93.08,Период пыления сосны на территории города и области еще не начался. Массовый занос пыльцы из более южных регионов.
25.05.11,Злаки,Злаки,4.16,Продолжается период цветения злаков на юге области.
25.05.11,Грибы,Кладоспориум,189.9,"Концентрация грибов в воздухе города за последние сутки возросла более, чем в 40 раз."
25.05.11,Грибы,Альтернария,5.2,Концентрация грибов в воздухе города низкая.
23.05.11,Лиственные деревья,Береза,0.78,Закончился период цветения березы на территории города и области.
23.05.11,Лиственные деревья,Ясень,1.04,Продолжается цветение ясеня.
23.05.11,Лиственные деревья,Ива,0.78,Период цветения ивы может продлиться до июня.
23.05.11,Лиственные деревья,Дуб,8.84,Продолжается период цветения дуба на территории города.
23.05.11,Хвойные деревья,Ель,0.78,Продолжается период пыления ели.
23.05.11,Хвойные деревья,Сосна,7.28,Период пыления сосны на территории города и области еще не начался. Занос пыльцы из более южных регионов.
23.05.11,Злаки,Злаки,1.04,Начинается период цветения злаков на юге области.
23.05.11,Грибы,Кладоспориум,4.41,Концентрация грибов в воздухе города низкая.
23.05.11,Грибы,Альтернария,0.78,Концентрация грибов в воздухе города низкая.
20.05.11,Лиственные деревья,Береза,16.64,Продолжается цветение березы на территории города и области.
20.05.11,Лиственные деревья,Ясень,2.6,Продолжается цветение ясеня.
20.05.11,Лиственные деревья,Ива,0.52,Период цветения ивы может продлиться до июня.
20.05.11,Хвойные деревья,Ель,2.6,Начинается период пыления ели на юге области.
20.05.11,Хвойные деревья,Сосна,2.08,Период пыления сосны на территории города и области еще не начался. Занос пыльцы из более южных регионов.
20.05.11,Грибы,Кладоспориум,23.9,Концентрация грибов в воздухе города низкая.
20.05.11,Грибы,Альтернария,4.16,Концентрация грибов в воздухе города низкая.
18.05.11,Лиственные деревья,Ольха,0.26,Закончился период цветения ольхи. Вторичный занос пыльцы в воздушный бассейн города.
18.05.11,Лиственные деревья,Береза,6.76,Продолжается цветение березы на территории города и области.
18.05.11,Лиственные деревья,Ясень,0.52,Продолжается цветение ясеня.
18.05.11,Лиственные деревья,Ива,0.26,Период цветения ивы может продлиться до июня.
18.05.11,Лиственные деревья,Дуб,0,Продолжается период цветения дуба на территории города.
18.05.11,Хвойные деревья,Сосна,0.26,Период пыления сосны на территории города и области еще не начался. Занос пыльцы из более южных регионов.
18.05.11,Злаки,Злаки,0.26,Начинается период цветения злаков на юге области.
18.05.11,Грибы,Кладоспориум,13.26,Концентрация грибов в воздухе города низкая.
18.05.11,Грибы,Альтернария,3.12,Концентрация грибов в воздухе города низкая.
16.05.11,Лиственные деревья,Береза,161.2,Продолжается цветение березы на территории города и области.
16.05.11,Лиственные деревья,Ясень,54.1,Продолжается цветение ясеня.
16.05.11,Злаки,Злаки,2.6,Начинается период цветения злаков на юге области.
16.05.11,Грибы,Кладоспориум,15.6,Концентрация грибов в воздухе города низкая.
13.05.11,Лиственные деревья,Орешник,0.3,Период цветения орешника закончился. Занос пыльцы в воздушный бассейн города.
13.05.11,Лиственные деревья,Тополь,0.5,Заканчился период цветения тополя. Занос пыльцы в воздушный бассейн города.
13.05.11,Лиственные деревья,Береза,204.6,Продолжается цветение березы на территории города и области.
13.05.11,Лиственные деревья,Вяз,1.6,Заканчился период цветения вяза на территории города.
13.05.11,Лиственные деревья,Ясень,15.3,Продолжается цветение ясеня.
13.05.11,Лиственные деревья,Дуб,0.8,Продолжается период цветения дуба на территории города.
11.05.11,Лиственные деревья,Береза,170.6,Продолжается цветение березы на территории города и области.
11.05.11,Лиственные деревья,Вяз,7.3,Заканчивается период цветения вяза на территории города.
11.05.11,Лиственные деревья,Ясень,5.2,Продолжается цветение ясеня.
11.05.11,Грибы,Кладоспориум,2.1,Концентрация грибов в воздухе города очень низкая.
11.05.11,Грибы,Альтернария,0.5,Концентрация грибов в воздухе города низкая.
10.05.11,Лиственные деревья,Тополь,3.1,Заканчивается период цветения тополя.
10.05.11,Лиственные деревья,Береза,200.2,Продолжается цветение березы на территории города и области.
10.05.11,Лиственные деревья,Вяз,1.6,Заканчивается период цветения вяза на территории города.
10.05.11,Лиственные деревья,Ясень,5.5,Продолжается период цветения ясеня американского на территории города и области.
10.05.11,Лиственные деревья,Дуб,0.8,Начинается цветение дуба на территории города.
10.05.11,Грибы,Кладоспориум,0.5,Концентрация грибов в воздухе города очень низкая.
06.05.11,Лиственные деревья,Орешник,0.5,Период цветения орешника закончился. Занос пыльцы в воздушный бассейн города.
06.05.11,Лиственные деревья,Тополь,1.6,Продолжается период цветения тополя.
06.05.11,Лиственные деревья,Береза,12.5,Началось цветение березы на территории города и области.
04.05.11,Лиственные деревья,Ольха,0.26,Заканчивается период цветения ольхи.
04.05.11,Лиственные деревья,Тополь,0.26,Продолжается период цветения тополя.
04.05.11,Лиственные деревья,Береза,1.82,Начинается цветение березы на территории города и области.
04.05.11,Лиственные деревья,Вяз,0.26,Продолжается период цветения вяза.
03.05.11,Лиственные деревья,Ольха,1.04,Заканчивается период цветения ольхи.
03.05.11,Лиственные деревья,Орешник,4.68,Период цветения орешника на юге области закончился. Занос пыльцы из более северных районов.
03.05.11,Лиственные деревья,Тополь,0.52,Продолжается период цветения тополя.
03.05.11,Лиственные деревья,Ясень,0.52,Продолжается период цветения ясеня американского на территории города и области.
29.04.11,Лиственные деревья,Ольха,3.64,Заканчивается период цветения ольхи.
29.04.11,Лиственные деревья,Орешник,10.4,Период цветения орешника на юге области закончился. Занос пыльцы из более северных районов.
29.04.11,Лиственные деревья,Тополь,7.02,Продолжается период цветения тополя.
29.04.11,Лиственные деревья,Вяз,3.9,Продолжается период цветения вяза на территории города.
29.04.11,Лиственные деревья,Ясень,17.48,Начался период цветения ясеня американского на территории города и области.
27.04.11,Лиственные деревья,Ольха,11.9,Продолжается период цветения ольхи.
27.04.11,Лиственные деревья,Орешник,17.2,Закончился период цветения орешника на юге области.
27.04.11,Лиственные деревья,Тополь,108.2,Продолжается период цветения тополя. Концентрация повысилась.
27.04.11,Лиственные деревья,Вяз,2.6,На территории города начинает цвести вяз.
27.04.11,Лиственные деревья,Ива,11.4,Продолжается период цветения ивы козьей.
25.04.11,Лиственные деревья,Ольха,31.5,Продолжается период цветения ольхи.
25.04.11,Лиственные деревья,Тополь,9.36,Продолжается период цветения тополя.
25.04.11,Лиственные деревья,Ива,3.12,Начинается период цветения ивы козьей.
25.04.11,Грибы,Кладоспориум,0.52,Концентрация грибов в воздухе города очень низкая.
22.04.11,Лиственные деревья,Ольха,50.44,Продолжается период цветения ольхи на юге области.
22.04.11,Лиственные деревья,Тополь,1.04,Начинается период цветения тополя.
22.04.11,Грибы,Кладоспориум,2.08,Концентрация грибов в воздухе города очень низкая.
20.04.11,Лиственные деревья,Ольха,14.04,Продолжается период цветения ольхи на юге области.
20.04.11,Грибы,Кладоспориум,0.52,Концентрация грибов в воздухе города очень низкая.
18.04.11,Лиственные деревья,Ольха,190.84,Продолжается период цветения ольхи на юге области.
18.04.11,Лиственные деревья,Орешник,0.52,Заканчивается период цветения орешника на юге области.
18.04.11,Грибы,Кладоспориум,0,Концентрация грибов в воздухе города очень низкая.
15.04.11,Лиственные деревья,Ольха,9.9,Продолжается период цветения ольхи на юге области.
15.04.11,Лиственные деревья,Орешник,1.3,Заканчивается период цветения орешника на юге области
15.04.11,Грибы,Кладоспориум,0.78,Концентрация грибов в воздухе города очень низкая.
15.09.10,Сорняки,Крапива,2.3,Заканчивается период цветения крапивы.
15.09.10,Грибы,Кладоспориум,198,Концентрация грибов в воздухе города низкая.
15.09.10,Грибы,Альтернария,13.1,Концентрация грибов в воздухе города низкая.
13.09.10,Сорняки,Крапива,1.8,Заканчивается период цветения крапивы.
13.09.10,Грибы,Кладоспориум,183.1,Концентрация грибов в воздухе города низкая.
13.09.10,Грибы,Альтернария,7.4,Концентрация грибов в воздухе города низкая.
10.09.10,Хвойные деревья,Сосна,0.23,Вторичный занос пыльцы в воздушный бассейн города.
10.09.10,Сорняки,Крапива,2.1,Период цветения крапивы может продлиться до середины сентября.
10.09.10,Грибы,Кладоспориум,53.8,Концентрация грибов в воздухе города низкая.
10.09.10,Грибы,Альтернария,2.5,Концентрация грибов в воздухе города низкая.
08.09.10,Лиственные деревья,Ольха,1.4,Вторичный занос пыльцы в воздушный бассейн города.
08.09.10,Злаки,Злаки,0.46,Закончился период цветения злаков.
08.09.10,Сорняки,Крапива,1.4,Период цветения крапивы может продлиться до середины сентября.
08.09.10,Грибы,Кладоспориум,104.4,Концентрация грибов в воздухе города низкая.
08.09.10,Грибы,Альтернария,3.7,Концентрация грибов в воздухе города низкая.
06.09.10,Сорняки,Крапива,0.23,Период цветения крапивы может продлиться до середины сентября.
06.09.10,Грибы,Кладоспориум,42.3,Концентрация грибов в воздухе города низкая.
06.09.10,Грибы,Альтернария,1.4,Концентрация грибов в воздухе города низкая.
03.09.10,Сорняки,Полынь,0.92,Завершился основной период цветения полыни.
03.09.10,Грибы,Кладоспориум,9.66,Концентрация грибов в воздухе города низкая.
01.09.10,Хвойные деревья,Сосна,0.23,Вторичный занос пыльцы в воздушный бассейн города.
01.09.10,Сорняки,Маревые,0.23,Период цветения маревых закончился. Вторичный занос пыльцы в воздушный бассейн города.
01.09.10,Сорняки,Подорожник,0.46,Период цветения подорожника закончился. Вторичный занос пыльцы в воздушный бассейн города.
01.09.10,Сорняки,Крапива,3,Период цветения крапивы может продлиться до середины сентября.
01.09.10,Грибы,Кладоспориум,14,Концентрация грибов в воздухе города низкая.
01.09.10,Грибы,Альтернария,1.6,Концентрация грибов в воздухе города низкая.
30.08.10,Хвойные деревья,Сосна,0.46,Вторичный занос пыльцы в воздушный бассейн города.
30.08.10,Сорняки,Маревые,0.46,Период цветения маревых закончился. Вторичный занос пыльцы в воздушный бассейн города.
30.08.10,Сорняки,Крапива,3.2,Период цветения крапивы может продлиться до середины сентября.
30.08.10,Грибы,Кладоспориум,51.5,Концентрация грибов в воздухе города низкая.
30.08.10,Грибы,Альтернария,3.7,Концентрация грибов в воздухе города низкая.
27.08.10,Лиственные деревья,Береза,0.23,Вторичный занос пыльцы в воздушный бассейн города.
27.08.10,Злаки,Злаки,0.46,Продолжается период цветения злаков.
27.08.10,Сорняки,Крапива,1.84,Период цветения крапивы может продлиться до середины сентября.
27.08.10,Грибы,Кладоспориум,58.65,Концентрация грибов в воздухе города низкая.
27.08.10,Грибы,Альтернария,1.6,Концентрация грибов в воздухе города низкая.
25.08.10,Лиственные деревья,Береза,0.92,Вторичный занос пыльцы в воздушный бассейн города.
25.08.10,Злаки,Злаки,0.46,Продолжается период цветения злаков.
25.08.10,Сорняки,Крапива,2.3,Период цветения крапивы может продлиться до середины сентября.
25.08.10,Сорняки,Полынь,1.38,Завершается основной период цветения полыни.
25.08.10,Грибы,Кладоспориум,150.4,Концентрация грибов в воздухе города низкая.
25.08.10,Грибы,Альтернария,4.14,Концентрация грибов в воздухе города низкая.
23.08.10,Лиственные деревья,Ольха,0.23,Вторичный занос пыльцы в воздушный бассейн города.
23.08.10,Лиственные деревья,Береза,0.23,Вторичный занос пыльцы в воздушный бассейн города.
23.08.10,Хвойные деревья,Сосна,0.7,Вторичный занос пыльцы в воздушный бассейн города.
23.08.10,Злаки,Злаки,0.7,Продолжается период цветения злаков.
23.08.10,Сорняки,Маревые,1.2,Продолжается период цветения маревых.
23.08.10,Сорняки,Подорожник,0.7,Продолжается период цветения подорожника.
23.08.10,Сорняки,Крапива,8.7,Период цветения крапивы может продлиться до середины сентября.
23.08.10,Сорняки,Полынь,0.23,Завершается основной период цветения полыни.
23.08.10,Грибы,Кладоспориум,56.8,Концентрация грибов в воздухе города низкая.
23.08.10,Грибы,Альтернария,12.2,Концентрация грибов в воздухе города низкая.
20.08.10,Лиственные деревья,Береза,1.4,Вторичный занос пыльцы в воздушный бассейн города.
20.08.10,Злаки,Злаки,0.9,Продолжается период цветения злаков.
20.08.10,Сорняки,Маревые,4.6,Продолжается период цветения маревых.
20.08.10,Сорняки,Подорожник,0.46,Продолжается период цветения подорожника.
20.08.10,Сорняки,Крапива,8.7,Продолжается период цветения крапивы.
20.08.10,Сорняки,Полынь,3.4,Продолжается период цветения полыни на территории города и области.
20.08.10,Грибы,Кладоспориум,50,Концентрация грибов в воздухе города низкая.
20.08.10,Грибы,Альтернария,16.6,Концентрация грибов в воздухе города низкая.
18.08.10,Злаки,Злаки,3,Продолжается период цветения злаков.
18.08.10,Сорняки,Маревые,0.9,Продолжается период цветения маревых.
18.08.10,Сорняки,Подорожник,0.23,Продолжается период цветения подорожника.
18.08.10,Сорняки,Крапива,17.7,Продолжается период цветения крапивы.
18.08.10,Сорняки,Полынь,8.5,Продолжается период цветения полыни на территории города и области.
18.08.10,Грибы,Кладоспориум,123.7,Концентрация грибов в воздухе города низкая.
18.08.10,Грибы,Альтернария,15.7,Концентрация грибов в воздухе города низкая.
16.08.10,Сорняки,Крапива,3.7,Продолжается период цветения крапивы.
16.08.10,Сорняки,Полынь,0.9,Продолжается период цветения полыни на территории города и области.
16.08.10,Грибы,Кладоспориум,4.8,Концентрация грибов в воздухе города низкая.
16.08.10,Грибы,Альтернария,0.23,Концентрация грибов в воздухе города низкая.
13.08.10,Лиственные деревья,Береза,0.46,Вторичный занос пыльцы в воздушный бассейн города.
13.08.10,Злаки,Злаки,3.7,Продолжается период цветения злаков.
13.08.10,Сорняки,Маревые,1.8,Продолжается период цветения маревых.
13.08.10,Сорняки,Подорожник,0.9,Продолжается период цветения подорожника.
13.08.10,Сорняки,Крапива,42.8,Продолжается период массового цветения крапивы.
13.08.10,Сорняки,Полынь,11.5,Продолжается период цветения полыни на территории города и области.
13.08.10,Грибы,Кладоспориум,633.4,Концентрация грибов в воздухе города низкая.
13.08.10,Грибы,Альтернария,52.9,Концентрация грибов в воздухе города низкая.
11.08.10,Злаки,Злаки,2.8,Продолжается период цветения злаков.
11.08.10,Сорняки,Маревые,1.8,Продолжается период цветения маревых.
11.08.10,Сорняки,Крапива,53.8,Продолжается период массового цветения крапивы.
11.08.10,Сорняки,Полынь,17.9,Продолжается период цветения полыни на территории города и области.
11.08.10,Грибы,Кладоспориум,480.24,Концентрация грибов в воздухе города низкая.
11.08.10,Грибы,Альтернария,67.6,Концентрация грибов в воздухе города низкая.
09.08.10,Лиственные деревья,Береза,0.23,Вторичный занос пыльцы в воздушный бассейн города.
09.08.10,Злаки,Злаки,1.4,Продолжается период цветения злаков.
09.08.10,Сорняки,Маревые,1.6,Продолжается период массового цветения полыни на территории города и области.
09.08.10,Сорняки,Подорожник,1.2,Продолжается период цветения подорожника.
09.08.10,Сорняки,Крапива,55.4,Продолжается период массового цветения крапивы.
09.08.10,Сорняки,Полынь,11.7,Продолжается период цветения полыни на территории города и области.
09.08.10,Грибы,Кладоспориум,178.3,Концентрация грибов в воздухе города низкая.
09.08.10,Грибы,Альтернария,15,Концентрация грибов в воздухе города низкая.
04.08.10,Злаки,Злаки,1.4,Продолжается период цветения злаков.
04.08.10,Сорняки,Маревые,0.7,Продолжается период цветения маревых.
04.08.10,Сорняки,Крапива,37.5,Продолжается период массового цветения крапивы.
04.08.10,Сорняки,Полынь,15,Продолжается период массового цветения полыни на территории города и области.
04.08.10,Сорняки,Амброзия,0.23,Продолжается период цветения амброзии.
04.08.10,Грибы,Кладоспориум,506.23,Концентрация грибов в воздухе города снизилась в 6 раз
04.08.10,Грибы,Альтернария,23.23,Концентрация грибов в воздухе города низкая.
02.08.10,Хвойные деревья,Сосна,0.5,Вторичный занос пыльцы в воздушный бассейн города.
02.08.10,Злаки,Злаки,5.8,Продолжается период цветения злаков.
02.08.10,Сорняки,Маревые,4.2,Продолжается период цветения маревых.
02.08.10,Сорняки,Крапива,117,Продолжается период массового цветения крапивы.
02.08.10,Сорняки,Полынь,19.8,Продолжается период массового цветения полыни на территории города и области.
02.08.10,Грибы,Кладоспориум,3426.3,Концентрация грибов в воздухе города очень высокая.
02.08.10,Грибы,Альтернария,125.3,Концентрация грибов в воздухе города высокая.
30.07.10,Хвойные деревья,Сосна,0.23,Вторичный занос пыльцы в воздушный бассейн города.
30.07.10,Злаки,Злаки,3.9,Продолжается период цветения злаков.
30.07.10,Сорняки,Маревые,4.8,Продолжается период цветения маревых.
30.07.10,Сорняки,Подорожник,0.9,Продолжается цветение подорожника.
30.07.10,Сорняки,Крапива,37.7,Продолжается период массового цветения крапивы.
30.07.10,Сорняки,Полынь,6.7,Продолжается период массового цветения полыни на территории города и области.
30.07.10,Грибы,Кладоспориум,115.23,Концентрация грибов в воздухе города достаточно высокая.
30.07.10,Грибы,Альтернария,27.8,Концентрация грибов в воздухе города повысилась в 2 раза.
28.07.10,Лиственные деревья,Береза,0.46,Вторичный занос пыльцы в воздушный бассейн города.
28.07.10,Хвойные деревья,Сосна,0.9,Вторичный занос пыльцы в воздушный бассейн города.
28.07.10,Злаки,Злаки,6.9,Продолжается период цветения злаков.
28.07.10,Сорняки,Маревые,3.7,Продолжается период цветения маревых.
28.07.10,Сорняки,Подорожник,4.6,Продолжается цветение подорожника.
28.07.10,Сорняки,Крапива,94.8,Продолжается период массового цветения крапивы.
28.07.10,Сорняки,Полынь,19.8,Продолжается период массового цветения полыни на территории города и области.
28.07.10,Грибы,Кладоспориум,421.8,Концентрация грибов в воздухе города достаточно высокая.
28.07.10,Грибы,Альтернария,51.1,Концентрация грибов в воздухе города повысилась в 2 раза.
26.07.10,Злаки,Злаки,1.4,Продолжается период цветения злаков.
26.07.10,Сорняки,Маревые,1.2,Продолжается период цветения маревых.
26.07.10,Сорняки,Подорожник,1.6,Продолжается цветение подорожника.
26.07.10,Сорняки,Крапива,44.2,Продолжается период массового цветения крапивы.
26.07.10,Сорняки,Полынь,6.2,Продолжается период цветения полыни на территории города и области.
26.07.10,Грибы,Кладоспориум,309.12,Концентрация грибов в воздухе города достаточно высокая.
26.07.10,Грибы,Альтернария,29.21,Концентрация грибов в воздухе города низкая.
23.07.10,Хвойные деревья,Сосна,0.46,Вторичный занос пыльцы в воздушный бассейн города.
23.07.10,Злаки,Злаки,5.1,Продолжается период цветения злаков.
23.07.10,Сорняки,Маревые,4.6,Продолжается период цветения маревых.
23.07.10,Сорняки,Подорожник,2.3,Продолжается цветение подорожника.
23.07.10,Сорняки,Крапива,90.6,Продолжается период массового цветения крапивы.
23.07.10,Сорняки,Полынь,8.7,Продолжается период цветения полыни на территории города и области.
23.07.10,Грибы,Кладоспориум,455,Концентрация грибов в воздухе города возросла в 4 раза.
23.07.10,Грибы,Альтернария,37.3,Концентрация грибов в воздухе города возросла.
21.07.10,Лиственные деревья,Береза,0.23,Вторичный занос пыльцы в воздушный бассейн города.
21.07.10,Хвойные деревья,Сосна,0.23,Вторичный занос пыльцы в воздушный бассейн города.
21.07.10,Злаки,Злаки,0.9,Продолжается период цветения злаков.
21.07.10,Сорняки,Маревые,0.7,Продолжается период цветения маревых.
21.07.10,Сорняки,Крапива,3.2,Продолжается период массового цветения крапивы.
21.07.10,Сорняки,Полынь,1.2,Продолжается период цветения полыни на территории города и области.
21.07.10,Грибы,Кладоспориум,124.7,Концентрация грибов в воздухе города снизилась.
21.07.10,Грибы,Альтернария,3.9,Концентрация грибов в воздухе города низкая.
19.07.10,Злаки,Злаки,3.7,Продолжается период цветения злаков.
19.07.10,Сорняки,Подорожник,2.8,Продолжается цветение подорожника.
19.07.10,Сорняки,Щавель,0.46,Закончился период цветения щавеля.
19.07.10,Сорняки,Крапива,31.3,Продолжается период массового цветения крапивы.
19.07.10,Сорняки,Полынь,2.3,Продолжается период цветения полыни на территории города и области.
19.07.10,Грибы,Кладоспориум,363,Концентрация грибов в воздухе города достаточно высокая.
19.07.10,Грибы,Альтернария,5.5,Концентрация грибов в воздухе города низкая.
16.07.10,Злаки,Злаки,10.1,Продолжается период цветения злаков.
16.07.10,Сорняки,Маревые,0.26,Продолжается цветение маревых на территории города и области.
16.07.10,Сорняки,Подорожник,8.5,Продолжается цветение подорожника.
16.07.10,Сорняки,Крапива,105.3,Продолжается период массового цветения крапивы.
16.07.10,Сорняки,Полынь,0.9,Начинается период цветения полыни на территории города и области.
16.07.10,Грибы,Кладоспориум,308.4,Концентрация грибов в воздухе города достаточно высокая.
16.07.10,Грибы,Альтернария,10.8,Концентрация грибов в воздухе города низкая.
14.07.10,Хвойные деревья,Сосна,0.46,Вторичный занос пыльцы в воздушный бассейн города.
14.07.10,Злаки,Злаки,10.1,Продолжается период цветения злаков.
14.07.10,Сорняки,Подорожник,3.2,Продолжается цветение подорожника.
14.07.10,Сорняки,Щавель,1.8,Закончился период цветения щавеля.
14.07.10,Сорняки,Крапива,124.6,Продолжается период массового цветения крапивы.
14.07.10,Сорняки,Полынь,0.46,Начинается период цветения полыни на территории города и области.
14.07.10,Грибы,Кладоспориум,301.3,Концентрация грибов в воздухе города достаточно высокая.
14.07.10,Грибы,Альтернария,7.8,Концентрация грибов в воздухе города низкая.
12.07.10,Лиственные деревья,Ольха,0.23,Вторичный занос пыльцы в воздушный бассейн города.
12.07.10,Лиственные деревья,Береза,0.23,Вторичный занос пыльцы в воздушный бассейн города.
12.07.10,Хвойные деревья,Сосна,0.23,Вторичный занос пыльцы в воздушный бассейн города.
12.07.10,Злаки,Злаки,5.5,Продолжается период цветения злаков.
12.07.10,Сорняки,Подорожник,2.5,Продолжается цветение подорожника.
12.07.10,Сорняки,Щавель,0.7,Закончился период цветения щавеля.
12.07.10,Сорняки,Крапива,60.7,Продолжается период массового цветения крапивы.
12.07.10,Сорняки,Полынь,0.46,Начинается период цветения полыни на территории города и области.
12.07.10,Грибы,Кладоспориум,581.2,Концентрация грибов в воздухе города значительно повысилась.
12.07.10,Грибы,Альтернария,19.3,Концентрация грибов в воздухе города низкая.
09.07.10,Лиственные деревья,Береза,2.3,Вторичный занос пыльцы в воздушный бассейн города.
09.07.10,Лиственные деревья,Липа,0.9,Продолжается период цветения липы.
