Дата,Группа аллергенов,Пыльца и споры,"Концентрация, ед/1 м3",Комментарий
04.08.06,Лиственные деревья,Липа,0,
04.08.06,Хвойные деревья,Ель,0,
04.08.06,Хвойные деревья,Сосна,0,
04.08.06,Злаки,Злаки,2,незначительные концентрации
04.08.06,Сорняки,Маревые,28,умереннные концентрации
04.08.06,Сорняки,Подорожник,0,
04.08.06,Сорняки,Щавель,0,
04.08.06,Сорняки,Крапива,0,
04.08.06,Сорняки,Полынь,8,окончание пыления
04.08.06,Сорняки,Амброзия,122,выраженные концентрации пыльцы в воздухе
04.08.06,Грибы,Кладоспориум,460,спороношение продолжается
04.08.06,Грибы,Альтернария,170,спороношение продолжается
31.07.06,Лиственные деревья,Ольха,0,
31.07.06,Лиственные деревья,Орешник,0,
31.07.06,Лиственные деревья,Тополь,0,
31.07.06,Лиственные деревья,Береза,0,
31.07.06,Лиственные деревья,Клен,0,
31.07.06,Лиственные деревья,Вяз,0,
31.07.06,Лиственные деревья,Ясень,0,
31.07.06,Лиственные деревья,Ива,0,
31.07.06,Лиственные деревья,Дуб,0,
31.07.06,Лиственные деревья,Липа,0,
31.07.06,Хвойные деревья,Ель,0,
31.07.06,Хвойные деревья,Сосна,0,
31.07.06,Злаки,Злаки,0,
31.07.06,Сорняки,Маревые,5,единичные пыльцевые зерна
31.07.06,Сорняки,Подорожник,2,низкие концентрации
31.07.06,Сорняки,Щавель,0,
31.07.06,Сорняки,Крапива,38,незначительные концентрации
31.07.06,Сорняки,Полынь,29,умеренные концентрации
31.07.06,Сорняки,Амброзия,58,выраженное пыление
31.07.06,Грибы,Кладоспориум,480,спороношение продолжается
31.07.06,Грибы,Альтернария,190,спороношение продолжается
27.07.06,Лиственные деревья,Ольха,0,
27.07.06,Лиственные деревья,Орешник,0,
27.07.06,Лиственные деревья,Тополь,0,
27.07.06,Лиственные деревья,Береза,0,
27.07.06,Лиственные деревья,Клен,0,
27.07.06,Лиственные деревья,Вяз,0,
27.07.06,Лиственные деревья,Ясень,0,
27.07.06,Лиственные деревья,Ива,0,
27.07.06,Лиственные деревья,Дуб,0,
27.07.06,Лиственные деревья,Липа,0,
27.07.06,Хвойные деревья,Ель,0,
27.07.06,Хвойные деревья,Сосна,0,
27.07.06,Злаки,Злаки,2,единичные пыльцевые зерна
27.07.06,Сорняки,Маревые,8,пыление умеренное
27.07.06,Сорняки,Подорожник,0,
27.07.06,Сорняки,Щавель,0,
27.07.06,Сорняки,Крапива,4,пыление незначительное
27.07.06,Сорняки,Полынь,7,пыление умеренное
27.07.06,Сорняки,Амброзия,32,начало пыления
27.07.06,Грибы,Кладоспориум,380,умеренное спороношение
27.07.06,Грибы,Альтернария,310,умеренное спороношение
22.07.06,Лиственные деревья,Ольха,0,
22.07.06,Лиственные деревья,Орешник,0,
22.07.06,Лиственные деревья,Тополь,0,
22.07.06,Лиственные деревья,Береза,0,
22.07.06,Лиственные деревья,Клен,0,
22.07.06,Лиственные деревья,Вяз,0,
22.07.06,Лиственные деревья,Ясень,0,
22.07.06,Лиственные деревья,Ива,0,
22.07.06,Лиственные деревья,Дуб,0,
22.07.06,Лиственные деревья,Липа,0,
22.07.06,Хвойные деревья,Ель,0,
22.07.06,Хвойные деревья,Сосна,0,
22.07.06,Злаки,Злаки,0,
22.07.06,Сорняки,Маревые,4,незначительные концентрации
22.07.06,Сорняки,Подорожник,5,незначительные концентрации
22.07.06,Сорняки,Щавель,0,
22.07.06,Сорняки,Крапива,22,умеренные концентрации
22.07.06,Сорняки,Полынь,4,незначительные концентрации
22.07.06,Сорняки,Амброзия,0,
22.07.06,Грибы,Кладоспориум,450,спороношение продолжается
22.07.06,Грибы,Альтернария,200,спороношение продолжается
19.07.06,Лиственные деревья,Ольха,0,
19.07.06,Лиственные деревья,Орешник,0,
19.07.06,Лиственные деревья,Тополь,0,
19.07.06,Лиственные деревья,Береза,0,
19.07.06,Лиственные деревья,Клен,0,
19.07.06,Лиственные деревья,Вяз,0,
19.07.06,Лиственные деревья,Ясень,0,
19.07.06,Лиственные деревья,Ива,0,
19.07.06,Лиственные деревья,Дуб,0,
19.07.06,Лиственные деревья,Липа,0,
19.07.06,Хвойные деревья,Ель,0,
19.07.06,Хвойные деревья,Сосна,0,
19.07.06,Злаки,Злаки,22,пыление незначительное
19.07.06,Сорняки,Маревые,48,умеренное пыление
19.07.06,Сорняки,Подорожник,5,незначительное пыление
19.07.06,Сорняки,Щавель,0,
19.07.06,Сорняки,Крапива,14,незначительное пыление
19.07.06,Сорняки,Полынь,56,выраженное пыление полыни горькой
19.07.06,Сорняки,Амброзия,0,
19.07.06,Грибы,Кладоспориум,450,спороношение продолжается
19.07.06,Грибы,Альтернария,190,спороношение продолжается
15.07.06,Лиственные деревья,Ольха,0,
15.07.06,Лиственные деревья,Орешник,0,
15.07.06,Лиственные деревья,Тополь,0,
15.07.06,Лиственные деревья,Береза,0,
15.07.06,Лиственные деревья,Клен,0,
15.07.06,Лиственные деревья,Вяз,0,
15.07.06,Лиственные деревья,Ясень,0,
15.07.06,Лиственные деревья,Ива,0,
15.07.06,Лиственные деревья,Дуб,0,
15.07.06,Лиственные деревья,Липа,0,
15.07.06,Хвойные деревья,Ель,0,
15.07.06,Хвойные деревья,Сосна,0,
15.07.06,Злаки,Злаки,9,пыление заканчивается
15.07.06,Сорняки,Маревые,29,умеренное пыление
15.07.06,Сорняки,Подорожник,18,незначительное пыление
15.07.06,Сорняки,Щавель,0,
15.07.06,Сорняки,Крапива,23,незначительное пыление
15.07.06,Сорняки,Полынь,0,
15.07.06,Сорняки,Амброзия,0,
15.07.06,Грибы,Кладоспориум,480,спороношение продолжается
15.07.06,Грибы,Альтернария,190,спороношение продолжается
10.07.06,Лиственные деревья,Ольха,0,
10.07.06,Лиственные деревья,Орешник,0,
10.07.06,Лиственные деревья,Тополь,0,
10.07.06,Лиственные деревья,Береза,0,
10.07.06,Лиственные деревья,Клен,0,
10.07.06,Лиственные деревья,Вяз,0,
10.07.06,Лиственные деревья,Ясень,0,
10.07.06,Лиственные деревья,Ива,0,
10.07.06,Лиственные деревья,Дуб,0,
10.07.06,Лиственные деревья,Липа,0,
10.07.06,Хвойные деревья,Ель,0,
10.07.06,Хвойные деревья,Сосна,2,пыление практически завершилось
10.07.06,Злаки,Злаки,17,сезон пыления заканчивается
10.07.06,Сорняки,Маревые,18,умеренные концентрации
10.07.06,Сорняки,Подорожник,8,незначительное пыление
10.07.06,Сорняки,Щавель,0,
10.07.06,Сорняки,Крапива,9,незначительное пыление
10.07.06,Сорняки,Полынь,29,пыление полыни горькой умеренное
10.07.06,Сорняки,Амброзия,0,
10.07.06,Грибы,Кладоспориум,490,спороношение продолжается
10.07.06,Грибы,Альтернария,170,спороношение продолжается
03.07.06,Лиственные деревья,Ольха,0,
03.07.06,Лиственные деревья,Орешник,0,
03.07.06,Лиственные деревья,Тополь,0,
03.07.06,Лиственные деревья,Береза,0,
03.07.06,Лиственные деревья,Клен,0,
03.07.06,Лиственные деревья,Вяз,0,
03.07.06,Лиственные деревья,Ясень,0,
03.07.06,Лиственные деревья,Ива,0,
03.07.06,Лиственные деревья,Дуб,0,
03.07.06,Лиственные деревья,Липа,0,
03.07.06,Хвойные деревья,Ель,5,пыление незначительное
03.07.06,Хвойные деревья,Сосна,0,
03.07.06,Злаки,Злаки,34,период пыления плавно подходит к завешению
03.07.06,Сорняки,Маревые,19,начало пыления
03.07.06,Сорняки,Подорожник,0,
03.07.06,Сорняки,Щавель,0,
03.07.06,Сорняки,Крапива,17,пролжается умеренное пыление
03.07.06,Сорняки,Полынь,3,начало пыления полыни горькой
03.07.06,Сорняки,Амброзия,0,
03.07.06,Грибы,Кладоспориум,790,спороношение продолжается
03.07.06,Грибы,Альтернария,460,спороношение продолжается
25.06.06,Лиственные деревья,Ольха,0,
25.06.06,Лиственные деревья,Орешник,0,
25.06.06,Лиственные деревья,Тополь,0,
25.06.06,Лиственные деревья,Береза,0,
25.06.06,Лиственные деревья,Клен,0,
25.06.06,Лиственные деревья,Вяз,0,
25.06.06,Лиственные деревья,Ясень,0,
25.06.06,Лиственные деревья,Ива,0,
25.06.06,Лиственные деревья,Дуб,0,
25.06.06,Лиственные деревья,Липа,2,цветение липы практически закончилось
25.06.06,Хвойные деревья,Ель,0,
25.06.06,Хвойные деревья,Сосна,2,незначительные концентрации
25.06.06,Злаки,Злаки,37,пыление продолжается
25.06.06,Сорняки,Маревые,0,
25.06.06,Сорняки,Подорожник,0,
25.06.06,Сорняки,Щавель,0,
25.06.06,Сорняки,Крапива,19,пыление продолжается
25.06.06,Сорняки,Полынь,0,
25.06.06,Сорняки,Амброзия,0,
25.06.06,Грибы,Кладоспориум,456,спороношение продолжается
25.06.06,Грибы,Альтернария,290,спороношение продолжается
18.06.06,Лиственные деревья,Ольха,0,
18.06.06,Лиственные деревья,Орешник,0,
18.06.06,Лиственные деревья,Тополь,0,
18.06.06,Лиственные деревья,Береза,0,
18.06.06,Лиственные деревья,Клен,0,
18.06.06,Лиственные деревья,Вяз,0,
18.06.06,Лиственные деревья,Ясень,0,
18.06.06,Лиственные деревья,Ива,0,
18.06.06,Лиственные деревья,Дуб,0,
18.06.06,Лиственные деревья,Липа,12,начало пыления
18.06.06,Хвойные деревья,Ель,0,
18.06.06,Хвойные деревья,Сосна,6,период завершения пыления
18.06.06,Злаки,Злаки,66,продолжается интенсивное пыление
18.06.06,Сорняки,Маревые,0,
18.06.06,Сорняки,Подорожник,5,период пыления продолжается
18.06.06,Сорняки,Щавель,0,
18.06.06,Сорняки,Крапива,7,пыление продолжается
18.06.06,Сорняки,Полынь,0,
18.06.06,Сорняки,Амброзия,0,
18.06.06,Грибы,Кладоспориум,420,
18.06.06,Грибы,Альтернария,380,
06.06.06,Лиственные деревья,Ольха,0,
06.06.06,Лиственные деревья,Орешник,0,
06.06.06,Лиственные деревья,Тополь,0,
06.06.06,Лиственные деревья,Береза,0,
06.06.06,Лиственные деревья,Клен,0,
06.06.06,Лиственные деревья,Вяз,0,
06.06.06,Лиственные деревья,Ясень,0,
06.06.06,Лиственные деревья,Ива,0,
06.06.06,Лиственные деревья,Дуб,0,
06.06.06,Лиственные деревья,Липа,5,начало цветения
06.06.06,Хвойные деревья,Ель,12,пыление заканчивается
06.06.06,Хвойные деревья,Сосна,46,пыление продолжается
06.06.06,Злаки,Злаки,49,пыление продолжается
06.06.06,Сорняки,Маревые,0,
06.06.06,Сорняки,Подорожник,21,пыление продолжается
06.06.06,Сорняки,Щавель,0,
06.06.06,Сорняки,Крапива,46,пыление продолжается
06.06.06,Сорняки,Полынь,0,
06.06.06,Сорняки,Амброзия,0,
06.06.06,Грибы,Кладоспориум,445,умеренное спороношение
06.06.06,Грибы,Альтернария,230,умеренное спороношение
01.06.06,Лиственные деревья,Ольха,0,
01.06.06,Лиственные деревья,Орешник,0,
01.06.06,Лиственные деревья,Тополь,0,
01.06.06,Лиственные деревья,Береза,0,
01.06.06,Лиственные деревья,Клен,0,
01.06.06,Лиственные деревья,Вяз,0,
01.06.06,Лиственные деревья,Ясень,0,
01.06.06,Лиственные деревья,Ива,0,
01.06.06,Лиственные деревья,Дуб,0,
01.06.06,Лиственные деревья,Липа,0,
01.06.06,Хвойные деревья,Ель,15,пыление продолжается
01.06.06,Хвойные деревья,Сосна,2,незначительное пыление
01.06.06,Злаки,Злаки,53,наблюдается снижение концентрации в связи с дождями
01.06.06,Сорняки,Маревые,0,
01.06.06,Сорняки,Подорожник,22,пыление продолжается
01.06.06,Сорняки,Щавель,0,
01.06.06,Сорняки,Крапива,29,концентрации умеренные
01.06.06,Сорняки,Полынь,0,
01.06.06,Сорняки,Амброзия,0,
01.06.06,Грибы,Кладоспориум,167,продолжается умеренное спороношение
01.06.06,Грибы,Альтернария,80,продолжается умеренное спороношение
30.05.06,Лиственные деревья,Ольха,0,
30.05.06,Лиственные деревья,Орешник,0,
30.05.06,Лиственные деревья,Тополь,0,
30.05.06,Лиственные деревья,Береза,0,
30.05.06,Лиственные деревья,Клен,0,
30.05.06,Лиственные деревья,Вяз,0,
30.05.06,Лиственные деревья,Ясень,0,
30.05.06,Лиственные деревья,Ива,0,
30.05.06,Лиственные деревья,Дуб,0,
30.05.06,Лиственные деревья,Липа,0,
30.05.06,Хвойные деревья,Ель,5,период завершения пыления
30.05.06,Хвойные деревья,Сосна,0,
30.05.06,Злаки,Злаки,318,интенсивное пыление
30.05.06,Сорняки,Маревые,0,
30.05.06,Сорняки,Подорожник,255,начался период наибольшего пыления
30.05.06,Сорняки,Щавель,0,
30.05.06,Сорняки,Крапива,39,пыление продолжается
30.05.06,Сорняки,Полынь,0,
30.05.06,Сорняки,Амброзия,0,
30.05.06,Грибы,Кладоспориум,670,спороношение продолжается
30.05.06,Грибы,Альтернария,135,спороношение продолжается
20.05.06,Лиственные деревья,Ольха,0,
20.05.06,Лиственные деревья,Орешник,0,
20.05.06,Лиственные деревья,Тополь,0,
20.05.06,Лиственные деревья,Береза,0,
20.05.06,Лиственные деревья,Клен,0,
20.05.06,Лиственные деревья,Вяз,0,
20.05.06,Лиственные деревья,Ясень,0,
20.05.06,Лиственные деревья,Ива,0,
20.05.06,Лиственные деревья,Дуб,0,
20.05.06,Лиственные деревья,Липа,0,
20.05.06,Хвойные деревья,Ель,8,Продолжается умеренное пыление хвойных деревьев
20.05.06,Хвойные деревья,Сосна,2,Продолжается умеренное пыление хвойных деревьев
20.05.06,Злаки,Злаки,32,Пыление злаков продолжается
20.05.06,Сорняки,Маревые,0,
20.05.06,Сорняки,Подорожник,0,
20.05.06,Сорняки,Щавель,0,
20.05.06,Сорняки,Крапива,29,Концентрации пыльцы крапивы по-прежнему значительные
20.05.06,Сорняки,Полынь,0,
20.05.06,Сорняки,Амброзия,0,
20.05.06,Грибы,Кладоспориум,300,Спороношение продолжается
20.05.06,Грибы,Альтернария,158,Спороношение продолжается
16.05.06,Лиственные деревья,Ольха,0,
16.05.06,Лиственные деревья,Орешник,0,
16.05.06,Лиственные деревья,Тополь,0,
16.05.06,Лиственные деревья,Береза,2,пыление березы практически закончилось
16.05.06,Лиственные деревья,Клен,0,
16.05.06,Лиственные деревья,Вяз,0,
16.05.06,Лиственные деревья,Ясень,0,
16.05.06,Лиственные деревья,Ива,0,
16.05.06,Лиственные деревья,Дуб,0,
16.05.06,Лиственные деревья,Липа,0,
16.05.06,Хвойные деревья,Ель,52,продолжается пыление хвойных деревьев
16.05.06,Хвойные деревья,Сосна,4,продолжается пыление хвойных деревьев
16.05.06,Злаки,Злаки,19,в воздухе отмечается нарастание пыльцевых зерен злаков
16.05.06,Сорняки,Маревые,0,
16.05.06,Сорняки,Подорожник,0,
16.05.06,Сорняки,Щавель,0,
16.05.06,Сорняки,Крапива,87,значительные количества
16.05.06,Сорняки,Полынь,0,
16.05.06,Сорняки,Амброзия,0,
16.05.06,Грибы,Кладоспориум,380,продолжается спороношение плесневых грибов
16.05.06,Грибы,Альтернария,29,продолжается спороношение плесневых грибов
15.05.06,Лиственные деревья,Ольха,0,
15.05.06,Лиственные деревья,Орешник,0,
15.05.06,Лиственные деревья,Тополь,0,
15.05.06,Лиственные деревья,Береза,5,
15.05.06,Лиственные деревья,Клен,0,
15.05.06,Лиственные деревья,Вяз,0,
15.05.06,Лиственные деревья,Ясень,0,
15.05.06,Лиственные деревья,Ива,0,
15.05.06,Лиственные деревья,Дуб,0,
15.05.06,Лиственные деревья,Липа,0,
15.05.06,Хвойные деревья,Ель,7,
15.05.06,Хвойные деревья,Сосна,0,
15.05.06,Злаки,Злаки,21,
15.05.06,Сорняки,Маревые,0,
15.05.06,Сорняки,Подорожник,0,
15.05.06,Сорняки,Щавель,0,
15.05.06,Сорняки,Крапива,203,
15.05.06,Сорняки,Полынь,0,
15.05.06,Сорняки,Амброзия,0,
15.05.06,Грибы,Кладоспориум,0,
15.05.06,Грибы,Альтернария,0,
25.09.05,Лиственные деревья,Ольха,0,
25.09.05,Лиственные деревья,Орешник,0,
25.09.05,Лиственные деревья,Тополь,0,
25.09.05,Лиственные деревья,Береза,0,
25.09.05,Лиственные деревья,Клен,0,
25.09.05,Лиственные деревья,Вяз,0,
25.09.05,Лиственные деревья,Ясень,0,
25.09.05,Лиственные деревья,Ива,0,
25.09.05,Лиственные деревья,Дуб,0,
25.09.05,Лиственные деревья,Липа,0,
25.09.05,Хвойные деревья,Ель,0,
25.09.05,Хвойные деревья,Сосна,0,
25.09.05,Злаки,Злаки,22,незначительные концентрации
25.09.05,Сорняки,Маревые,52,цветение заканчивается
25.09.05,Сорняки,Подорожник,2,минимальные концентрации
25.09.05,Сорняки,Щавель,4,минимальные концентрации
25.09.05,Сорняки,Крапива,3,минимальные концентрации
25.09.05,Сорняки,Полынь,420,интенсивное цветение полыни однолетней
25.09.05,Сорняки,Амброзия,630,период цветения идёт к концу
25.09.05,Грибы,Кладоспориум,200,спороношение продолжается
25.09.05,Грибы,Альтернария,180,спороношение продолжается
19.09.05,Лиственные деревья,Ольха,0,
19.09.05,Лиственные деревья,Орешник,0,
19.09.05,Лиственные деревья,Тополь,0,
19.09.05,Лиственные деревья,Береза,0,
19.09.05,Лиственные деревья,Клен,0,
19.09.05,Лиственные деревья,Вяз,0,
19.09.05,Лиственные деревья,Ясень,0,
19.09.05,Лиственные деревья,Ива,0,
19.09.05,Лиственные деревья,Дуб,0,
19.09.05,Лиственные деревья,Липа,0,
19.09.05,Хвойные деревья,Ель,0,
19.09.05,Хвойные деревья,Сосна,0,
19.09.05,Злаки,Злаки,20,незначительные концентрации
19.09.05,Сорняки,Маревые,34,незначительные концентрации
19.09.05,Сорняки,Подорожник,2,цветение практически закончено
19.09.05,Сорняки,Щавель,5,цветение практически закончено
19.09.05,Сорняки,Крапива,4,цветение практически закончено
19.09.05,Сорняки,Полынь,470,начался период цветения полыни однолетней
19.09.05,Сорняки,Амброзия,920,концентрация несколько уменьшилась
19.09.05,Грибы,Кладоспориум,470,продолжается умеренное спороношение
19.09.05,Грибы,Альтернария,190,продолжается умеренное спороношение
08.09.05,Лиственные деревья,Ольха,0,
08.09.05,Лиственные деревья,Орешник,0,
08.09.05,Лиственные деревья,Тополь,0,
08.09.05,Лиственные деревья,Береза,0,
08.09.05,Лиственные деревья,Клен,0,
08.09.05,Лиственные деревья,Вяз,0,
08.09.05,Лиственные деревья,Ясень,0,
08.09.05,Лиственные деревья,Ива,0,
08.09.05,Лиственные деревья,Дуб,0,
08.09.05,Лиственные деревья,Липа,0,
08.09.05,Хвойные деревья,Ель,0,
08.09.05,Хвойные деревья,Сосна,0,
08.09.05,Злаки,Злаки,11,концентрация незначительная
08.09.05,Сорняки,Маревые,87,умеренная концентрация пыльцы
08.09.05,Сорняки,Подорожник,8,цветение заканчивается
08.09.05,Сорняки,Щавель,8,цветение заканчивается
08.09.05,Сорняки,Крапива,0,
08.09.05,Сорняки,Полынь,120,период пиковых концентраций пыльцы продолжается
08.09.05,Сорняки,Амброзия,1980,период пиковых концентраций пыльцы продолжается
08.09.05,Грибы,Кладоспориум,600,продолжается умеренное спороношение
08.09.05,Грибы,Альтернария,280,продолжается умеренное спороношение
05.09.05,Лиственные деревья,Ольха,0,
05.09.05,Лиственные деревья,Орешник,0,
05.09.05,Лиственные деревья,Тополь,0,
05.09.05,Лиственные деревья,Береза,0,
05.09.05,Лиственные деревья,Клен,0,
05.09.05,Лиственные деревья,Вяз,0,
05.09.05,Лиственные деревья,Ясень,0,
05.09.05,Лиственные деревья,Ива,0,
05.09.05,Лиственные деревья,Дуб,0,
05.09.05,Лиственные деревья,Липа,0,
05.09.05,Хвойные деревья,Ель,0,
05.09.05,Хвойные деревья,Сосна,0,
05.09.05,Злаки,Злаки,12,концентрация незначительная
05.09.05,Сорняки,Маревые,78,умеренная концентрация пыльцы
05.09.05,Сорняки,Подорожник,8,цветение заканчивается
05.09.05,Сорняки,Щавель,8,цветение заканчивается
05.09.05,Сорняки,Крапива,0,
05.09.05,Сорняки,Полынь,120,период пиковых концентраций пыльцы продолжается
05.09.05,Сорняки,Амброзия,1380,период пиковых концентраций пыльцы продолжается
05.09.05,Грибы,Кладоспориум,900,продолжается умеренное спороношение
05.09.05,Грибы,Альтернария,400,продолжается умеренное спороношение
01.09.05,Лиственные деревья,Ольха,0,
01.09.05,Лиственные деревья,Орешник,0,
01.09.05,Лиственные деревья,Тополь,0,
01.09.05,Лиственные деревья,Береза,0,
01.09.05,Лиственные деревья,Клен,0,
01.09.05,Лиственные деревья,Вяз,0,
01.09.05,Лиственные деревья,Ясень,0,
01.09.05,Лиственные деревья,Ива,0,
01.09.05,Лиственные деревья,Дуб,0,
01.09.05,Лиственные деревья,Липа,0,
01.09.05,Хвойные деревья,Ель,0,
01.09.05,Хвойные деревья,Сосна,0,
01.09.05,Злаки,Злаки,2,незначительные концентрации
01.09.05,Сорняки,Маревые,65,цветение продолжается
01.09.05,Сорняки,Подорожник,5,цветение продолжается
01.09.05,Сорняки,Щавель,2,цветение продолжается
01.09.05,Сорняки,Крапива,18,цветение продолжается
01.09.05,Сорняки,Полынь,124,период пиковых концентраций
01.09.05,Сорняки,Амброзия,1380,период пиковых концентраций
01.09.05,Грибы,Кладоспориум,1300,период спороношения продолжается
01.09.05,Грибы,Альтернария,60,период спороношения продолжается
29.08.05,Лиственные деревья,Ольха,0,
29.08.05,Лиственные деревья,Орешник,0,
29.08.05,Лиственные деревья,Тополь,0,
29.08.05,Лиственные деревья,Береза,0,
29.08.05,Лиственные деревья,Клен,0,
29.08.05,Лиственные деревья,Вяз,0,
29.08.05,Лиственные деревья,Ясень,0,
29.08.05,Лиственные деревья,Ива,0,
29.08.05,Лиственные деревья,Дуб,0,
29.08.05,Лиственные деревья,Липа,0,
29.08.05,Хвойные деревья,Ель,0,
29.08.05,Хвойные деревья,Сосна,0,
29.08.05,Злаки,Злаки,24,
29.08.05,Сорняки,Маревые,56,
29.08.05,Сорняки,Подорожник,20,
29.08.05,Сорняки,Щавель,40,
29.08.05,Сорняки,Крапива,0,
29.08.05,Сорняки,Полынь,115,нарастание концентрации
29.08.05,Сорняки,Амброзия,720,значительно повысилась
29.08.05,Грибы,Кладоспориум,1500,
29.08.05,Грибы,Альтернария,20,
23.08.05,Лиственные деревья,Клен,0,
23.08.05,Лиственные деревья,Вяз,0,
23.08.05,Лиственные деревья,Ясень,0,
23.08.05,Лиственные деревья,Ива,0,
23.08.05,Лиственные деревья,Дуб,0,
23.08.05,Лиственные деревья,Липа,0,
23.08.05,Хвойные деревья,Ель,0,
23.08.05,Хвойные деревья,Сосна,0,
23.08.05,Злаки,Злаки,25,концентрация постепенно снижается
23.08.05,Сорняки,Маревые,46,концентрация постепенно снижается
23.08.05,Сорняки,Подорожник,14,концентрация постепенно снижается
23.08.05,Сорняки,Щавель,0,
23.08.05,Сорняки,Крапива,40,
23.08.05,Сорняки,Полынь,76,высокая концентрация
23.08.05,Сорняки,Амброзия,380,концентрация приближается к пиковой и вызывает крайнюю выраженность клинической симптоматики
23.08.05,Грибы,Кладоспориум,980,спороношение продолжается
23.08.05,Грибы,Альтернария,440,спороношение продолжается
23.08.05,Лиственные деревья,Ольха,0,
23.08.05,Лиственные деревья,Орешник,0,
23.08.05,Лиственные деревья,Тополь,0,
23.08.05,Лиственные деревья,Береза,0,
08.08.05,Лиственные деревья,Ольха,0,не обнаружены
08.08.05,Лиственные деревья,Орешник,0,не обнаружены
08.08.05,Лиственные деревья,Тополь,0,не обнаружены
08.08.05,Лиственные деревья,Береза,0,не обнаружены
08.08.05,Лиственные деревья,Клен,0,не обнаружены
08.08.05,Лиственные деревья,Вяз,0,не обнаружены
08.08.05,Лиственные деревья,Ясень,0,не обнаружены
08.08.05,Лиственные деревья,Ива,0,не обнаружены
08.08.05,Лиственные деревья,Дуб,0,не обнаружены
08.08.05,Лиственные деревья,Липа,0,не обнаружены
08.08.05,Хвойные деревья,Ель,0,не обнаружены
08.08.05,Хвойные деревья,Сосна,0,не обнаружены
08.08.05,Злаки,Злаки,2,"период массового цветения злаковых трав закончился, концентрация пыльцы низкая"
08.08.05,Сорняки,Маревые,32,"продолжается период цветения лебеды и других маревых, в настоящее время концентрация умеренная, возможен дальнейший рост"
08.08.05,Сорняки,Подорожник,2,концентрация пыльцы низкая
08.08.05,Сорняки,Щавель,0,не обнаружены
08.08.05,Сорняки,Крапива,0,"Продолжается цветение, концентрация пыльцы от низкой до умеренной"
08.08.05,Сорняки,Полынь,11,"продолжается период цветения полыни, концентрация пыльцы в воздухе - умеренная"
08.08.05,Сорняки,Амброзия,57,"продолжается цветение амброзии, концентрация высокая, но пик цветения еще не достигнут, ожидается дальнейший быстрый рост концентрации пыльцы"
08.08.05,Грибы,Кладоспориум,2376,Концентрация спор высокая
08.08.05,Грибы,Альтернария,819,Концентрация спор высокая
01.08.05,Лиственные деревья,Ольха,0,не обнаружены
01.08.05,Лиственные деревья,Орешник,0,не обнаружены
01.08.05,Лиственные деревья,Тополь,0,не обнаружены
01.08.05,Лиственные деревья,Береза,0,не обнаружены
01.08.05,Лиственные деревья,Клен,0,не обнаружены
01.08.05,Лиственные деревья,Вяз,0,не обнаружены
01.08.05,Лиственные деревья,Ясень,0,не обнаружены
01.08.05,Лиственные деревья,Ива,0,не обнаружены
01.08.05,Лиственные деревья,Дуб,0,не обнаружены
01.08.05,Лиственные деревья,Липа,0,не обнаружены
01.08.05,Хвойные деревья,Ель,0,не обнаружены
01.08.05,Хвойные деревья,Сосна,0,не обнаружены
01.08.05,Злаки,Злаки,1,"период массового цветения злаковых трав закончился, концентрация пыльцы низкая"
01.08.05,Сорняки,Маревые,1,"продолжается период цветения лебеды и других маревых, в настоящее время концентрация умеренная, возможен дальнейший рост"
01.08.05,Сорняки,Подорожник,1,концентрация пыльцы низкая
01.08.05,Сорняки,Щавель,0,не обнаружены
01.08.05,Сорняки,Крапива,1,"Продолжается цветение, концентрация пыльцы от низкой до умеренной"
01.08.05,Сорняки,Полынь,8,"продолжается период цветения полыни, концентрация пыльцы в воздухе - умеренная"
01.08.05,Сорняки,Амброзия,9,"продолжается цветение амброзии, ожидается дальнейший быстрый рост концентрации пыльцы"
01.08.05,Грибы,Кладоспориум,2362,Концентрация спор высокая
01.08.05,Грибы,Альтернария,833,Концентрация спор высокая
28.07.05,Лиственные деревья,Ольха,0,не обнаружены
28.07.05,Лиственные деревья,Орешник,0,не обнаружены
28.07.05,Лиственные деревья,Тополь,0,не обнаружены
28.07.05,Лиственные деревья,Береза,0,не обнаружены
28.07.05,Лиственные деревья,Клен,0,не обнаружены
28.07.05,Лиственные деревья,Вяз,0,не обнаружены
28.07.05,Лиственные деревья,Ясень,0,не обнаружены
28.07.05,Лиственные деревья,Ива,0,не обнаружены
28.07.05,Лиственные деревья,Дуб,0,не обнаружены
28.07.05,Лиственные деревья,Липа,0,не обнаружены
28.07.05,Хвойные деревья,Ель,0,не обнаружены
28.07.05,Хвойные деревья,Сосна,0,не обнаружены
28.07.05,Злаки,Злаки,2,"период массового цветения злаковых трав закончился, концентрация пыльцы низкая"
28.07.05,Сорняки,Маревые,9,"продолжается период цветения лебеды и других маревых, в настоящее время концентрация низкая, но постепенно нарастает"
28.07.05,Сорняки,Подорожник,1,концентрация пыльцы низкая
28.07.05,Сорняки,Щавель,0,не обнаружены
28.07.05,Сорняки,Крапива,11,"Продолжается цветение, концентрация пыльцы от низкой до умеренной"
28.07.05,Сорняки,Полынь,8,продолжается период цветения полыни
28.07.05,Сорняки,Амброзия,3,"начинается цветение амброзии, ожидается быстрый рост концентрации пыльцы"
28.07.05,Грибы,Кладоспориум,2348,Концентрация спор высокая
28.07.05,Грибы,Альтернария,819,Концентрация спор высокая
25.07.05,Лиственные деревья,Ольха,0,не обнаружены
