Дата,Группа аллергенов,Пыльца и споры,"Концентрация, ед/1 м3",Комментарий
09.06.11,Грибы,Альтернария,98,Усиление спороношения
08.06.11,Лиственные деревья,Береза,2,Единичные пыльцевые зерна
08.06.11,Хвойные деревья,Сосна,4,Пыление заканчивается
08.06.11,Злаки,Злаки,29,Пыление усиливается
08.06.11,Сорняки,Подорожник,2,Единичные пыльцевые зерна
08.06.11,Сорняки,Крапива,2,Единичные пыльцевые зерна
08.06.11,Грибы,Кладоспориум,28,Незначительное спороношение
08.06.11,Грибы,Альтернария,28,Незначительное спороношение
07.06.11,Лиственные деревья,Береза,2,Единичные пыльцевые зерна
07.06.11,Хвойные деревья,Сосна,3,Пыление заканчивается
07.06.11,Злаки,Злаки,26,Пыление усиливается
07.06.11,Сорняки,Подорожник,1,Единичные пыльцевые зерна
07.06.11,Сорняки,Крапива,1,Единичные пыльцевые зерна
07.06.11,Грибы,Кладоспориум,36,Слабое спороношение
07.06.11,Грибы,Альтернария,28,Незначительное спороношение
06.06.11,Лиственные деревья,Береза,3,Слабое пыление
06.06.11,Хвойные деревья,Сосна,4,Слабое пыление
06.06.11,Злаки,Злаки,23,Умеренное пыление
06.06.11,Сорняки,Крапива,2,Единичные пыльцевые зерна
06.06.11,Грибы,Кладоспориум,42,Слабое спороношение
06.06.11,Грибы,Альтернария,42,Слабое спороношение
05.06.11,Лиственные деревья,Береза,4,Слабое пыление
05.06.11,Хвойные деревья,Сосна,3,Слабое пыление
05.06.11,Злаки,Злаки,24,Умеренное пыление
05.06.11,Сорняки,Крапива,1,Единичные пыльцевые зерна
05.06.11,Грибы,Кладоспориум,42,Слабое спороношение
05.06.11,Грибы,Альтернария,56,Слабое спороношение
04.06.11,Лиственные деревья,Береза,2,Слабое пыление
04.06.11,Хвойные деревья,Сосна,4,Слабое пыление
04.06.11,Злаки,Злаки,19,Умеренное пыление
04.06.11,Сорняки,Крапива,1,Единичные пыльцевые зерна
04.06.11,Грибы,Кладоспориум,56,Слабое спороношение
04.06.11,Грибы,Альтернария,98,Слабое спороношение
03.06.11,Лиственные деревья,Береза,4,Пыление заканчивается
03.06.11,Хвойные деревья,Ель,1,Пыление заканчивается
03.06.11,Хвойные деревья,Сосна,5,Уменьшение интенсивности пыления
03.06.11,Злаки,Злаки,18,Увеличение интенсивности пыления
03.06.11,Сорняки,Крапива,2,Единичные пыльцевые зерна
03.06.11,Грибы,Кладоспориум,70,Слабое спороношение
03.06.11,Грибы,Альтернария,112,Слабое спороношение
02.06.11,Лиственные деревья,Береза,3,Пыление заканчивается
02.06.11,Хвойные деревья,Сосна,16,Активное пыление
02.06.11,Злаки,Злаки,11,Увеличение интенсивности пыления
02.06.11,Сорняки,Щавель,2,Единичные пыльцевые зерна
02.06.11,Сорняки,Крапива,1,Единичные пыльцевые зерна
02.06.11,Грибы,Кладоспориум,102,Уменьшение интенсивности спороношения
02.06.11,Грибы,Альтернария,98,Уменьшение интенсивности спороношения
01.06.11,Лиственные деревья,Береза,3,Пыление заканчивается
01.06.11,Хвойные деревья,Ель,1,Пыление заканчивается
01.06.11,Хвойные деревья,Сосна,14,Активное пыление
01.06.11,Злаки,Злаки,7,Увеличение интенсивности пыления
01.06.11,Сорняки,Щавель,1,Единичные пыльцевые зерна
01.06.11,Сорняки,Крапива,1,Единичные пыльцевые зерна
01.06.11,Грибы,Кладоспориум,98,Уменьшение интенсивности спороношения
01.06.11,Грибы,Альтернария,84,Уменьшение интенсивности спороношения
31.05.11,Лиственные деревья,Береза,4,Пыление заканчивается
31.05.11,Лиственные деревья,Ива,1,Пыление заканчивается
31.05.11,Лиственные деревья,Дуб,1,Пыление заканчивается
31.05.11,Хвойные деревья,Ель,5,Слабое пыление
31.05.11,Хвойные деревья,Сосна,23,Основной период пыления
31.05.11,Злаки,Злаки,8,Увеличение интенсивности пыления
31.05.11,Грибы,Кладоспориум,126,Неактивное спороношение
31.05.11,Грибы,Альтернария,112,Неактивное спороношение
30.05.11,Лиственные деревья,Береза,5,Пыление заканчивается
30.05.11,Лиственные деревья,Ива,2,Пыление заканчивается
30.05.11,Лиственные деревья,Дуб,0,Пыление заканчивается
30.05.11,Хвойные деревья,Ель,2,Слабое пыление
30.05.11,Хвойные деревья,Сосна,19,Основной период пыления
30.05.11,Злаки,Злаки,3,Начало пыления
30.05.11,Грибы,Кладоспориум,196,Увеличение интенсивности спороношения
30.05.11,Грибы,Альтернария,112,Неактивное спороношение
29.05.11,Лиственные деревья,Береза,7,Пыление заканчивается
29.05.11,Лиственные деревья,Ива,2,Пыление заканчивается
29.05.11,Лиственные деревья,Дуб,2,Пыление заканчивается
29.05.11,Хвойные деревья,Ель,5,Слабое пыление
29.05.11,Хвойные деревья,Сосна,24,Основной период пыления
29.05.11,Грибы,Кладоспориум,168,Неактивное спороношение
29.05.11,Грибы,Альтернария,126,Неактивное спороношение
28.05.11,Лиственные деревья,Береза,9,Пыление заканчивается
28.05.11,Лиственные деревья,Ива,2,Пыление заканчивается
28.05.11,Лиственные деревья,Дуб,1,Пыление заканчивается
28.05.11,Хвойные деревья,Ель,4,Слабое пыление
28.05.11,Хвойные деревья,Сосна,21,Основной период пыления
28.05.11,Грибы,Кладоспориум,126,Неактивное спороношение
28.05.11,Грибы,Альтернария,154,Неактивное спороношение
27.05.11,Лиственные деревья,Тополь,0,Пыление закончено
27.05.11,Лиственные деревья,Береза,12,Пыление продолжается
27.05.11,Лиственные деревья,Клен,0,Пыление закончено
27.05.11,Лиственные деревья,Ива,2,Пыление заканчивается
27.05.11,Лиственные деревья,Дуб,1,Пыление заканчивается
27.05.11,Хвойные деревья,Ель,1,Единичные пыльцевые зерна
27.05.11,Хвойные деревья,Сосна,28,Пыление в разгаре
27.05.11,Грибы,Кладоспориум,196,Умеренное спороношение
27.05.11,Грибы,Альтернария,210,Умеренное спороношение
26.05.11,Лиственные деревья,Тополь,0,Пыление закончено
26.05.11,Лиственные деревья,Береза,9,Пыление продолжается
26.05.11,Лиственные деревья,Клен,0,Пыление закончено
26.05.11,Лиственные деревья,Ива,1,Пыление заканчивается
26.05.11,Лиственные деревья,Дуб,1,Пыление заканчивается
26.05.11,Хвойные деревья,Ель,1,Единичные пыльцевые зерна
26.05.11,Хвойные деревья,Сосна,24,Пыление в разгаре
26.05.11,Грибы,Кладоспориум,210,Умеренное спороношение
26.05.11,Грибы,Альтернария,396,Умеренное спороношение
25.05.11,Лиственные деревья,Тополь,1,Пыление заканчивается
25.05.11,Лиственные деревья,Береза,7,Слабое пыление
25.05.11,Лиственные деревья,Клен,0,Пыление закончено
25.05.11,Лиственные деревья,Ива,0,Пыление закончено
25.05.11,Лиственные деревья,Дуб,3,Слабое пыление
25.05.11,Хвойные деревья,Ель,2,Слабое пыление
25.05.11,Хвойные деревья,Сосна,22,Увеличение интенсивности пыления
25.05.11,Грибы,Кладоспориум,196,Слабое спороношение
25.05.11,Грибы,Альтернария,576,Усиление спороношения
24.05.11,Лиственные деревья,Тополь,1,Пыление заканчивается
24.05.11,Лиственные деревья,Береза,10,Слабое пыление
24.05.11,Лиственные деревья,Клен,6,Слабое пыление
24.05.11,Лиственные деревья,Ясень,0,Пыление закончено
24.05.11,Лиственные деревья,Ива,6,Слабое пыление
24.05.11,Лиственные деревья,Дуб,4,Слабое пыление
24.05.11,Хвойные деревья,Ель,7,Слабое пыление
24.05.11,Хвойные деревья,Сосна,7,Слабое пыление
24.05.11,Грибы,Кладоспориум,154,Слабое спороношение
24.05.11,Грибы,Альтернария,168,Слабое спороношение
23.05.11,Лиственные деревья,Тополь,1,Пыление заканчивается
23.05.11,Лиственные деревья,Береза,10,Слабое пыление
23.05.11,Лиственные деревья,Клен,4,Слабое пыление
23.05.11,Лиственные деревья,Ясень,0,Пыление закончено
23.05.11,Лиственные деревья,Ива,3,Слабое пыление
23.05.11,Лиственные деревья,Дуб,2,Слабое пыление
23.05.11,Хвойные деревья,Ель,3,Слабое пыление
23.05.11,Хвойные деревья,Сосна,4,Слабое пыление
23.05.11,Грибы,Кладоспориум,126,Слабое спороношение
23.05.11,Грибы,Альтернария,154,Слабое спороношение
22.05.11,Лиственные деревья,Тополь,2,Пыление заканчивается
22.05.11,Лиственные деревья,Береза,9,Слабое пыление
22.05.11,Лиственные деревья,Клен,6,Слабое пыление
22.05.11,Лиственные деревья,Ясень,0,Пыление закончено
22.05.11,Лиственные деревья,Ива,4,Слабое пыление
22.05.11,Лиственные деревья,Дуб,5,Слабое пыление
22.05.11,Хвойные деревья,Ель,4,Слабое пыление
22.05.11,Хвойные деревья,Сосна,4,Слабое пыление
22.05.11,Грибы,Кладоспориум,28,Слабое спороношение
22.05.11,Грибы,Альтернария,140,Слабое спороношение
21.05.11,Лиственные деревья,Тополь,2,Пыление заканчивается
21.05.11,Лиственные деревья,Береза,15,Умеренное пыление
21.05.11,Лиственные деревья,Клен,7,Слабое пыление
21.05.11,Лиственные деревья,Ясень,0,Пыление закончено
21.05.11,Лиственные деревья,Ива,4,Слабое пыление
21.05.11,Лиственные деревья,Дуб,4,Слабое пыление
21.05.11,Хвойные деревья,Ель,5,Слабое пыление
21.05.11,Хвойные деревья,Сосна,7,Слабое пыление
21.05.11,Грибы,Альтернария,224,Уменьшение спороношения
20.05.11,Лиственные деревья,Тополь,4,Уменьшение пыления
20.05.11,Лиственные деревья,Береза,17,Уменьшение пыления
20.05.11,Лиственные деревья,Клен,8,Слабое пыление
20.05.11,Лиственные деревья,Ясень,1,Единичные пыльцевые зерна
20.05.11,Лиственные деревья,Ива,2,Слабое пыление
20.05.11,Лиственные деревья,Дуб,7,Слабое пыление
20.05.11,Хвойные деревья,Ель,3,Слабое пыление
20.05.11,Хвойные деревья,Сосна,3,Слабое пыление
20.05.11,Грибы,Альтернария,266,Уменьшение спороношения
19.05.11,Лиственные деревья,Тополь,7,Уменьшение пыления
19.05.11,Лиственные деревья,Береза,19,Уменьшение пыления
19.05.11,Лиственные деревья,Клен,9,Слабое пыление
19.05.11,Лиственные деревья,Ива,7,Слабое пыление
19.05.11,Лиственные деревья,Дуб,9,Слабое пыление
19.05.11,Хвойные деревья,Ель,3,Слабое пыление
19.05.11,Хвойные деревья,Сосна,2,Слабое пыление
19.05.11,Грибы,Кладоспориум,84,Уменьшение спороношения
19.05.11,Грибы,Альтернария,400,Уменьшение спороношения
18.05.11,Лиственные деревья,Тополь,12,Уменьшение пыления
18.05.11,Лиственные деревья,Береза,21,Уменьшение пыления
18.05.11,Лиственные деревья,Клен,11,Пыление продолжается
18.05.11,Лиственные деревья,Ива,11,Пыление продолжается
18.05.11,Лиственные деревья,Дуб,6,Слабое пыление
18.05.11,Хвойные деревья,Ель,8,Слабое пыление
18.05.11,Грибы,Кладоспориум,266,Усиление спороношения
18.05.11,Грибы,Альтернария,588,Усиление спороношения
17.05.11,Лиственные деревья,Тополь,11,Уменьшение пыления
17.05.11,Лиственные деревья,Береза,31,Уменьшение пыления
17.05.11,Лиственные деревья,Клен,11,Пыление продолжается
17.05.11,Лиственные деревья,Ясень,3,Слабое пыление
17.05.11,Лиственные деревья,Ива,12,Пыление продолжается
17.05.11,Лиственные деревья,Дуб,4,Слабое пыление
17.05.11,Хвойные деревья,Ель,3,Слабое пыление
17.05.11,Хвойные деревья,Сосна,3,Слабое пыление
17.05.11,Грибы,Кладоспориум,196,Умеренное спороношение
17.05.11,Грибы,Альтернария,280,Умеренное спороношение
16.05.11,Лиственные деревья,Тополь,18,Умеренное пыление
16.05.11,Лиственные деревья,Береза,56,Умеренное пыление
16.05.11,Лиственные деревья,Клен,9,Слабое пыление
16.05.11,Лиственные деревья,Ясень,9,Слабое пыление
16.05.11,Лиственные деревья,Ива,17,Пыление продолжается
16.05.11,Лиственные деревья,Дуб,7,Слабое пыление
16.05.11,Хвойные деревья,Сосна,2,Слабое пыление
16.05.11,Грибы,Кладоспориум,210,Умеренное спороношение
16.05.11,Грибы,Альтернария,252,Умеренное спороношение
15.05.11,Лиственные деревья,Тополь,21,Умеренное пыление
15.05.11,Лиственные деревья,Береза,79,Пыление в разгаре
15.05.11,Лиственные деревья,Клен,10,Слабое пыление
15.05.11,Лиственные деревья,Ясень,7,Слабое пыление
15.05.11,Лиственные деревья,Ива,15,Пыление продолжается
15.05.11,Лиственные деревья,Дуб,9,Слабое пыление
15.05.11,Хвойные деревья,Сосна,8,Слабое пыление
15.05.11,Грибы,Кладоспориум,224,Умеренное спороношение
15.05.11,Грибы,Альтернария,252,Умеренное спороношение
14.05.11,Лиственные деревья,Тополь,19,Умеренное пыление
14.05.11,Лиственные деревья,Береза,102,Пыление в разгаре
14.05.11,Лиственные деревья,Клен,12,Увеличение интенсивности пыления
14.05.11,Лиственные деревья,Ясень,7,Пыление продолжается
14.05.11,Лиственные деревья,Ива,14,Пыление продолжается
14.05.11,Лиственные деревья,Дуб,15,Увеличение интенсивности пыления
14.05.11,Хвойные деревья,Сосна,9,Начало пыления
14.05.11,Грибы,Кладоспориум,70,Умеренное спороношение
14.05.11,Грибы,Альтернария,266,Умеренное спороношение
13.05.11,Лиственные деревья,Тополь,15,Умеренное пыление
13.05.11,Лиственные деревья,Береза,89,Пыление в разгаре
13.05.11,Лиственные деревья,Клен,7,Увеличение интенсивности пыления
13.05.11,Лиственные деревья,Ясень,10,Пыление продолжается
13.05.11,Лиственные деревья,Ива,12,Пыление продолжается
13.05.11,Лиственные деревья,Дуб,5,Увеличение интенсивности пыления
13.05.11,Хвойные деревья,Сосна,5,Начало пыления
13.05.11,Грибы,Кладоспориум,56,Умеренное спороношение
13.05.11,Грибы,Альтернария,280,Умеренное спороношение
12.05.11,Лиственные деревья,Орешник,0,Пыление закончено
12.05.11,Лиственные деревья,Тополь,20,Умеренное пыление
12.05.11,Лиственные деревья,Береза,64,Пыление в разгаре
12.05.11,Лиственные деревья,Клен,1,Единичные пыльцевые зерна
12.05.11,Лиственные деревья,Ясень,9,Слабое пыление
12.05.11,Лиственные деревья,Ива,7,Слабое пыление
12.05.11,Лиственные деревья,Дуб,1,Единичные пыльцевые зерна
12.05.11,Хвойные деревья,Сосна,0,Не определяется
12.05.11,Грибы,Кладоспориум,140,Снижение интенсивности спороношения
12.05.11,Грибы,Альтернария,252,Снижение интенсивности спороношения
11.05.11,Лиственные деревья,Орешник,0,Пыление закончено
11.05.11,Лиственные деревья,Тополь,18,Умеренное пыление
11.05.11,Лиственные деревья,Береза,75,Пыление в разгаре
11.05.11,Лиственные деревья,Клен,1,Единичные пыльцевые зерна
11.05.11,Лиственные деревья,Ясень,7,Слабое пыление
11.05.11,Лиственные деревья,Ива,7,Слабое пыление
11.05.11,Лиственные деревья,Дуб,1,Единичные пыльцевые зерна
11.05.11,Хвойные деревья,Сосна,0,Не определяется
11.05.11,Грибы,Кладоспориум,224,Снижение интенсивности спороношения
11.05.11,Грибы,Альтернария,390,Снижение интенсивности спороношения
10.05.11,Лиственные деревья,Орешник,1,Единичные пыльцевые зерна
10.05.11,Лиственные деревья,Тополь,21,Умеренное пыление
10.05.11,Лиственные деревья,Береза,110,Интенсивное пыление
10.05.11,Лиственные деревья,Клен,2,Начало пыления
10.05.11,Лиственные деревья,Вяз,4,Слабое пыление
10.05.11,Лиственные деревья,Ясень,10,Слабое пыление
10.05.11,Лиственные деревья,Ива,9,Слабое пыление
10.05.11,Лиственные деревья,Дуб,1,Единичные пыльцевые зерна
10.05.11,Хвойные деревья,Сосна,2,Начало пыления
10.05.11,Грибы,Кладоспориум,924,Интенсивное спороношение
10.05.11,Грибы,Альтернария,784,Интенсивное спороношение
09.05.11,Лиственные деревья,Орешник,5,Слабое пыление
09.05.11,Лиственные деревья,Тополь,15,Увеличение интенсивности пыления
09.05.11,Лиственные деревья,Береза,95,Увеличение интенсивности пыления
09.05.11,Лиственные деревья,Клен,1,Начало пыления
09.05.11,Лиственные деревья,Ясень,12,Увеличение интенсивности пыления
09.05.11,Лиственные деревья,Дуб,1,Начало пыления
09.05.11,Грибы,Кладоспориум,770,Значительное усиление спороношения
09.05.11,Грибы,Альтернария,630,Значительное усиление спороношения
08.05.11,Лиственные деревья,Ольха,0,Пыление закончено
08.05.11,Лиственные деревья,Орешник,4,Слабое пыление
08.05.11,Лиственные деревья,Тополь,7,Слабое пыление
08.05.11,Лиственные деревья,Береза,31,Умеренное пыление
08.05.11,Лиственные деревья,Вяз,2,Слабое пыление
08.05.11,Лиственные деревья,Ясень,6,Слабое пыление
08.05.11,Лиственные деревья,Ива,4,Слабое пыление
08.05.11,Грибы,Кладоспориум,434,Умеренное спороношекние
08.05.11,Грибы,Альтернария,364,Умеренное спороношекние
07.05.11,Лиственные деревья,Ольха,0,Пыление закончено
07.05.11,Лиственные деревья,Орешник,2,Слабое пыление
07.05.11,Лиственные деревья,Тополь,4,Слабое пыление
07.05.11,Лиственные деревья,Береза,29,Умеренное пыление
07.05.11,Лиственные деревья,Вяз,0,Пыление не регистрируется
07.05.11,Лиственные деревья,Ясень,2,Слабое пыление
07.05.11,Лиственные деревья,Ива,3,Слабое пыление
07.05.11,Грибы,Кладоспориум,336,Умеренное спороношекние
07.05.11,Грибы,Альтернария,280,Умеренное спороношекние
06.05.11,Лиственные деревья,Ольха,0,Пыльца не определяется
06.05.11,Лиственные деревья,Орешник,1,Единичные пыльцевые зерна
06.05.11,Лиственные деревья,Тополь,5,Слабое пыление
06.05.11,Лиственные деревья,Береза,29,Умеренное пыление
06.05.11,Лиственные деревья,Вяз,3,Слабое пыление
06.05.11,Лиственные деревья,Ясень,7,Слабое пыление
06.05.11,Лиственные деревья,Ива,5,Слабое пыление
06.05.11,Грибы,Кладоспориум,378,Умеренное спороношение
06.05.11,Грибы,Альтернария,308,Умеренное спороношение
05.05.11,Лиственные деревья,Ольха,1,Единичные пыльцевые зерна
05.05.11,Лиственные деревья,Орешник,3,Слабое пыление
05.05.11,Лиственные деревья,Тополь,3,Слабое пыление
05.05.11,Лиственные деревья,Береза,24,Умеренное пыление
05.05.11,Лиственные деревья,Вяз,2,Слабое пыление
05.05.11,Лиственные деревья,Ясень,4,Слабое пыление
05.05.11,Лиственные деревья,Ива,5,Слабое пыление
05.05.11,Грибы,Кладоспориум,378,Умеренное спороношение
05.05.11,Грибы,Альтернария,280,Умеренное спороношение
04.05.11,Лиственные деревья,Ольха,5,Слабое пыление
04.05.11,Лиственные деревья,Орешник,8,Слабое пыление
04.05.11,Лиственные деревья,Тополь,1,Слабое пыление
04.05.11,Лиственные деревья,Береза,25,Увеличение интенсивности пыления
04.05.11,Лиственные деревья,Вяз,1,Слабое пыление
04.05.11,Грибы,Кладоспориум,350,Увеличение интенсивности спороношения
04.05.11,Грибы,Альтернария,266,Увеличение интенсивности спороношения
03.05.11,Лиственные деревья,Ольха,2,Слабое пыление
03.05.11,Лиственные деревья,Орешник,4,Слабое пыление
03.05.11,Лиственные деревья,Тополь,5,Слабое пыление
03.05.11,Лиственные деревья,Береза,13,Слабое пыление
03.05.11,Лиственные деревья,Вяз,1,Слабое пыление
03.05.11,Лиственные деревья,Ясень,2,Слабое пыление
03.05.11,Лиственные деревья,Ива,2,Слабое пыление
03.05.11,Грибы,Кладоспориум,112,Слабое спороношение
03.05.11,Грибы,Альтернария,56,Слабое спороношение
02.05.11,Лиственные деревья,Ольха,2,Слабое пыление
02.05.11,Лиственные деревья,Орешник,5,Слабое пыление
02.05.11,Лиственные деревья,Тополь,2,Слабое пыление
02.05.11,Лиственные деревья,Береза,10,Слабое пыление
02.05.11,Лиственные деревья,Вяз,2,Слабое пыление
02.05.11,Лиственные деревья,Ясень,3,Слабое пыление
02.05.11,Лиственные деревья,Ива,1,Слабое пыление
02.05.11,Грибы,Кладоспориум,56,Слабое спороношение
02.05.11,Грибы,Альтернария,42,Слабое спороношение
01.05.11,Лиственные деревья,Ольха,6,Слабое пыление
01.05.11,Лиственные деревья,Орешник,15,Увеличение интенсивности пыления
01.05.11,Лиственные деревья,Тополь,15,Увеличение интенсивности пыления
01.05.11,Лиственные деревья,Береза,61,Увеличение интенсивности пыления
01.05.11,Лиственные деревья,Ясень,9,Слабое пыление
01.05.11,Лиственные деревья,Ива,4,Слабое пыление
01.05.11,Грибы,Кладоспориум,112,Слабое спороношение
01.05.11,Грибы,Альтернария,98,Слабое спороношение
30.04.11,Лиственные деревья,Ольха,2,Слабое пыление
30.04.11,Лиственные деревья,Орешник,7,Слабое пыление
30.04.11,Лиственные деревья,Тополь,5,Слабое пыление
30.04.11,Лиственные деревья,Береза,23,Умеренное пыление
30.04.11,Лиственные деревья,Вяз,1,Слабое пыление
30.04.11,Лиственные деревья,Ясень,3,Слабое пыление
30.04.11,Лиственные деревья,Ива,4,Слабое пыление
30.04.11,Грибы,Кладоспориум,70,Слабое спороношение
30.04.11,Грибы,Альтернария,42,Слабое спороношение
29.04.11,Лиственные деревья,Ольха,5,Уменьшение пыления
29.04.11,Лиственные деревья,Орешник,11,Слабое пыление
29.04.11,Лиственные деревья,Тополь,11,Усиление интенсивности пыления
29.04.11,Лиственные деревья,Береза,42,Умеренное пыление
29.04.11,Лиственные деревья,Вяз,1,Единичные пыльцевые зерна
29.04.11,Лиственные деревья,Ясень,2,Слабое пыление
29.04.11,Лиственные деревья,Ива,7,Слабое пыление
29.04.11,Грибы,Кладоспориум,154,Уменьшение интенсивности спороношения
29.04.11,Грибы,Альтернария,126,Уменьшение интенсивности спороношения
28.04.11,Лиственные деревья,Ольха,4,Уменьшение пыления
28.04.11,Лиственные деревья,Орешник,12,Слабое пыление
28.04.11,Лиственные деревья,Тополь,5,Слабое пыление
28.04.11,Лиственные деревья,Береза,38,Умеренное пыление
28.04.11,Лиственные деревья,Вяз,9,Слабое пыление
28.04.11,Лиственные деревья,Ясень,4,Слабое пыление
28.04.11,Лиственные деревья,Ива,12,Слабое пыление
28.04.11,Грибы,Кладоспориум,140,Уменьшение интенсивности спороношения
28.04.11,Грибы,Альтернария,112,Уменьшение интенсивности спороношения
27.04.11,Лиственные деревья,Ольха,18,Пыление продолжается
27.04.11,Лиственные деревья,Орешник,18,Усиление пыления
27.04.11,Лиственные деревья,Тополь,4,Слабое пыление
27.04.11,Лиственные деревья,Береза,39,Усиление пыления
27.04.11,Лиственные деревья,Вяз,14,Усиление пыления
27.04.11,Лиственные деревья,Ясень,8,Слабое пыление
27.04.11,Лиственные деревья,Ива,11,Слабое пыление
27.04.11,Грибы,Кладоспориум,252,Умеренное спороношение
27.04.11,Грибы,Альтернария,154,Ослабление интенсивности спороношения
26.04.11,Лиственные деревья,Ольха,16,Пыление продолжается
26.04.11,Лиственные деревья,Орешник,9,Пыление продолжается
26.04.11,Лиственные деревья,Тополь,7,Слабое пыление
26.04.11,Лиственные деревья,Береза,17,Пыление продолжается
26.04.11,Лиственные деревья,Вяз,5,Начало пыления
26.04.11,Лиственные деревья,Ясень,5,Слабое пыление
26.04.11,Лиственные деревья,Ива,9,Усиление пыления
26.04.11,Грибы,Кладоспориум,224,Умеренное спороношение
26.04.11,Грибы,Альтернария,252,Умеренное спороношение
25.04.11,Лиственные деревья,Ольха,16,Пыление продолжается
25.04.11,Лиственные деревья,Орешник,14,Пыление продолжается
25.04.11,Лиственные деревья,Тополь,9,Слабое пыление
25.04.11,Лиственные деревья,Береза,21,Пыление усиливается
25.04.11,Лиственные деревья,Ясень,6,Слабое пыление
25.04.11,Лиственные деревья,Ива,5,Слабое пыление
25.04.11,Грибы,Кладоспориум,210,Умеренное спороношение
25.04.11,Грибы,Альтернария,392,Умеренное спороношение
24.04.11,Лиственные деревья,Ольха,21,Пыление продолжается
24.04.11,Лиственные деревья,Орешник,9,Пыление продолжается
24.04.11,Лиственные деревья,Тополь,6,Слабое пыление
24.04.11,Лиственные деревья,Береза,14,Пыление усиливается
24.04.11,Лиственные деревья,Ясень,4,Слабое пыление
24.04.11,Грибы,Кладоспориум,204,Умеренное спороношение
24.04.11,Грибы,Альтернария,434,Умеренное спороношение
23.04.11,Лиственные деревья,Ольха,17,Пыление продолжается
23.04.11,Лиственные деревья,Орешник,15,Пыление продолжается
23.04.11,Лиственные деревья,Тополь,5,Слабое пыление
23.04.11,Лиственные деревья,Береза,9,Слабое пыление
23.04.11,Лиственные деревья,Ясень,2,Слабое пыление
23.04.11,Грибы,Кладоспориум,124,Умеренное спороношение
23.04.11,Грибы,Альтернария,490,Умеренное спороношение
22.04.11,Лиственные деревья,Ольха,41,Уменьшение пыления
22.04.11,Лиственные деревья,Орешник,12,Пыление продолжается
22.04.11,Лиственные деревья,Тополь,5,Начало пыления
22.04.11,Лиственные деревья,Береза,8,Начало пыления
22.04.11,Лиственные деревья,Ясень,2,Начало пыления
22.04.11,Грибы,Кладоспориум,152,Усиление спороношения
22.04.11,Грибы,Альтернария,420,Усиление спороношения
21.04.11,Лиственные деревья,Ольха,65,Уменьшение пыления
21.04.11,Лиственные деревья,Орешник,17,Пыление продолжается
21.04.11,Лиственные деревья,Тополь,2,Начало пыления
21.04.11,Лиственные деревья,Береза,4,Начало пыления
21.04.11,Грибы,Кладоспориум,98,Усиление спороношения
21.04.11,Грибы,Альтернария,168,Усиление спороношения
20.04.11,Лиственные деревья,Ольха,92,Активное пыление
20.04.11,Лиственные деревья,Орешник,79,Усиление пыления
20.04.11,Грибы,Кладоспориум,14,Слабое спороношение
19.04.11,Лиственные деревья,Ольха,88,Активное пыление
19.04.11,Лиственные деревья,Орешник,5,Начало пыления
19.04.11,Лиственные деревья,Береза,1,Единичные пыльцевые зерна
19.04.11,Грибы,Кладоспориум,28,Слабое спороношение
18.04.11,Лиственные деревья,Ольха,64,Пыление в разгаре
18.04.11,Лиственные деревья,Орешник,3,Начало пыления
18.04.11,Грибы,Кладоспориум,42,Слабое спороношение
17.04.11,Лиственные деревья,Ольха,26,Усиление пыления
16.04.11,Лиственные деревья,Ольха,17,Усиление пыления
16.04.11,Лиственные деревья,Орешник,1,
16.04.11,Грибы,Кладоспориум,14,Слабое спороношение
15.04.11,Лиственные деревья,Ольха,5,Начало пыления
15.04.11,Грибы,Кладоспориум,14,Признаки спороношения
31.08.10,Сорняки,Крапива,7,Пыление на низком уровне
31.08.10,Сорняки,Полынь,10,Пыление на низком уровне
31.08.10,Сорняки,Амброзия,2,Единичные пыльцевые зерна
31.08.10,Грибы,Кладоспориум,209,Умеренное спороношение
31.08.10,Грибы,Альтернария,103,Спороношение на низком уровне
30.08.10,Сорняки,Маревые,2,Слабое пыление
30.08.10,Сорняки,Крапива,4,Слабое пыление
30.08.10,Сорняки,Полынь,8,Слабое пыление
30.08.10,Грибы,Кладоспориум,139,Слабое спороношение
30.08.10,Грибы,Альтернария,167,Слабое спороношение
29.08.10,Сорняки,Крапива,2,Слабое пыление
29.08.10,Грибы,Кладоспориум,56,Слабое спороношение
28.08.10,Сорняки,Полынь,2,Снижение интенсивности пыления
28.08.10,Грибы,Кладоспориум,56,Снижение интенсивности спороношения
27.08.10,Сорняки,Маревые,1,Снижение интенсивности пыления
27.08.10,Сорняки,Крапива,2,Снижение интенсивности пыления
27.08.10,Сорняки,Полынь,12,Снижение интенсивности пыления
27.08.10,Сорняки,Амброзия,7,Снижение интенсивности пыления
27.08.10,Грибы,Кладоспориум,812,Снижение интенсивности спороношения
27.08.10,Грибы,Альтернария,45,Снижение интенсивности спороношения
26.08.10,Сорняки,Маревые,4,Снижение интенсивности пыления
26.08.10,Сорняки,Крапива,4,Снижение интенсивности пыления
26.08.10,Сорняки,Полынь,21,Снижение интенсивности пыления
26.08.10,Сорняки,Амброзия,12,Снижение интенсивности пыления
26.08.10,Грибы,Кладоспориум,2115,Снижение интенсивности спороношения
26.08.10,Грибы,Альтернария,136,Снижение интенсивности спороношения
25.08.10,Сорняки,Маревые,5,Пыление на низком уровне
25.08.10,Сорняки,Крапива,5,Пыление на низком уровне
