Дата,Группа аллергенов,Пыльца и споры,"Концентрация, ед/1 м3",Комментарий
12.09.05,Хвойные деревья,Сосна,0,
12.09.05,Злаки,Злаки,6,"Продолжается пыление, концентрация низкая"
12.09.05,Сорняки,Маревые,38,"Продолжается пыление (лебеда, марь), концентрация на высоком уровне, наметился спад"
12.09.05,Сорняки,Подорожник,0,
12.09.05,Сорняки,Щавель,0,
12.09.05,Сорняки,Крапива,0,
12.09.05,Сорняки,Полынь,93,"Продолжается пыление, концентрация высокая"
12.09.05,Сорняки,Амброзия,30,"Продолжается пыление, концентрация высокая"
12.09.05,Грибы,Кладоспориум,1097,"Продолжается спорообразование, концентрация на высоком уровне"
12.09.05,Грибы,Альтернария,236,"Продолжается спорообразование, концентрация на высоком уровне"
08.09.05,Лиственные деревья,Ольха,0,
08.09.05,Лиственные деревья,Орешник,0,
08.09.05,Лиственные деревья,Тополь,0,
08.09.05,Лиственные деревья,Береза,0,
08.09.05,Лиственные деревья,Клен,0,
08.09.05,Лиственные деревья,Вяз,0,
08.09.05,Лиственные деревья,Ясень,0,
08.09.05,Лиственные деревья,Ива,0,
08.09.05,Лиственные деревья,Дуб,0,
08.09.05,Лиственные деревья,Липа,0,
08.09.05,Хвойные деревья,Ель,0,
08.09.05,Хвойные деревья,Сосна,0,
08.09.05,Злаки,Злаки,3,"Продолжается цветение, концентрация на низком уровне"
08.09.05,Сорняки,Маревые,87,"Продолжается пыление (лебеда, марь), концентрация на высоком уровне"
08.09.05,Сорняки,Подорожник,0,
08.09.05,Сорняки,Щавель,0,
08.09.05,Сорняки,Крапива,0,
08.09.05,Сорняки,Полынь,98,"Продолжается пыление , концентрация высокая"
08.09.05,Сорняки,Амброзия,70,"Продолжается пыление, концентрация высокая"
08.09.05,Грибы,Кладоспориум,1097,"Продолжается спорообразование, концентрация высокая"
08.09.05,Грибы,Альтернария,208,"Продолжается спорообразование, концентрация высокая"
05.09.05,Хвойные деревья,Ель,0,
05.09.05,Хвойные деревья,Сосна,0,
05.09.05,Злаки,Злаки,2,"Продолжается пыление, концентрация низкая"
05.09.05,Сорняки,Маревые,101,"Продолжается пыление (лебеда, марь), концентрация высокая"
05.09.05,Сорняки,Подорожник,0,
05.09.05,Сорняки,Щавель,0,
05.09.05,Лиственные деревья,Ольха,0,
05.09.05,Лиственные деревья,Орешник,0,
05.09.05,Лиственные деревья,Тополь,0,
05.09.05,Лиственные деревья,Береза,0,
05.09.05,Лиственные деревья,Клен,0,
05.09.05,Лиственные деревья,Вяз,0,
05.09.05,Лиственные деревья,Ясень,0,
05.09.05,Лиственные деревья,Ива,0,
05.09.05,Лиственные деревья,Дуб,0,
05.09.05,Лиственные деревья,Липа,0,
05.09.05,Сорняки,Крапива,0,
05.09.05,Сорняки,Полынь,140,"Продолжается пыление , концентрация высокая"
05.09.05,Сорняки,Амброзия,36,"Продолжается пыление , концентрация умеренная"
05.09.05,Грибы,Кладоспориум,930,"Продолжается спорообразование, концентарция высокая"
05.09.05,Грибы,Альтернария,97,"Продолжается спорообразование, концентарция от высокой до умеренной"
01.09.05,Лиственные деревья,Ольха,0,
01.09.05,Лиственные деревья,Орешник,0,
01.09.05,Лиственные деревья,Тополь,0,
01.09.05,Лиственные деревья,Береза,0,
01.09.05,Лиственные деревья,Клен,0,
01.09.05,Лиственные деревья,Вяз,0,
01.09.05,Лиственные деревья,Ясень,0,
01.09.05,Лиственные деревья,Ива,0,
01.09.05,Лиственные деревья,Дуб,0,
01.09.05,Лиственные деревья,Липа,0,
01.09.05,Хвойные деревья,Ель,0,
01.09.05,Хвойные деревья,Сосна,0,
01.09.05,Злаки,Злаки,25,"Продолжается пыление, концентрация умеренная"
01.09.05,Сорняки,Маревые,149,"Продолжается пыление (лебеда,марь), концентрация на стабильно высоком уровне"
01.09.05,Сорняки,Подорожник,0,
01.09.05,Сорняки,Щавель,0,
01.09.05,Сорняки,Крапива,0,
01.09.05,Сорняки,Полынь,441,"Продолжается пыление, концентрация высокая"
01.09.05,Сорняки,Амброзия,24,"Продолжается пыление, концентрация умеренная"
01.09.05,Грибы,Кладоспориум,1264,"Продолжается спорообразование, концентрация высокая"
01.09.05,Грибы,Альтернария,263,"Продолжается спорообразование, концентрация высокая"
29.08.05,Лиственные деревья,Ольха,0,
29.08.05,Лиственные деревья,Орешник,0,
29.08.05,Лиственные деревья,Тополь,0,
29.08.05,Лиственные деревья,Береза,0,
29.08.05,Лиственные деревья,Клен,0,
29.08.05,Лиственные деревья,Вяз,0,
29.08.05,Лиственные деревья,Ясень,0,
29.08.05,Лиственные деревья,Ива,0,
29.08.05,Лиственные деревья,Дуб,0,
29.08.05,Лиственные деревья,Липа,0,
29.08.05,Хвойные деревья,Ель,0,
29.08.05,Хвойные деревья,Сосна,0,
29.08.05,Злаки,Злаки,7,"Продолжается пыление, концентрация на стабильно низком уровне"
29.08.05,Сорняки,Маревые,232,"Продолжается пыление (лебеда, марь), концентрация высокая"
29.08.05,Сорняки,Подорожник,0,
29.08.05,Сорняки,Щавель,0,
29.08.05,Сорняки,Крапива,4,"Заканчивается цветение, концентрация низкая"
29.08.05,Сорняки,Полынь,102,"Продолжается пыление, концентрация высокая"
29.08.05,Сорняки,Амброзия,12,"Продолжается пыление ,концентрация умеренная"
29.08.05,Грибы,Кладоспориум,958,"Продолжается спорообразование, концентрация на высоком уровне"
29.08.05,Грибы,Альтернария,486,"Продолжается спорообразование, концентрация на высоком уровне"
25.08.05,Лиственные деревья,Ольха,0,
25.08.05,Лиственные деревья,Орешник,0,
25.08.05,Лиственные деревья,Тополь,0,
25.08.05,Лиственные деревья,Береза,0,
25.08.05,Лиственные деревья,Клен,0,
25.08.05,Лиственные деревья,Вяз,0,
25.08.05,Лиственные деревья,Ясень,0,
25.08.05,Лиственные деревья,Ива,0,
25.08.05,Лиственные деревья,Дуб,0,
25.08.05,Лиственные деревья,Липа,0,
25.08.05,Хвойные деревья,Ель,0,
25.08.05,Хвойные деревья,Сосна,0,
25.08.05,Злаки,Злаки,3,"Продолжается цветение, концентрация низкая"
25.08.05,Сорняки,Маревые,159,"Продолжается цветение сорных маревых трав (лебеда,марь), концентрация на очень высоком уровне"
25.08.05,Сорняки,Подорожник,0,
25.08.05,Сорняки,Щавель,0,
25.08.05,Сорняки,Крапива,2,"Заканчивается период пыления, концентрация низкая"
25.08.05,Сорняки,Полынь,323,"Продолжается пыление, концентрация на очень высоком уровне"
25.08.05,Сорняки,Амброзия,3,"Продолжается пыление, концентарция стабильно низкая"
25.08.05,Грибы,Кладоспориум,1541,"Продолжается спорообразование, концентрация на очень высоком уровне"
25.08.05,Грибы,Альтернария,847,"Продолжается спорообразование, концентрация на очень высоком уровне"
25.07.05,Лиственные деревья,Береза,0,
25.07.05,Лиственные деревья,Клен,0,
25.07.05,Лиственные деревья,Вяз,0,
25.07.05,Лиственные деревья,Ясень,0,
25.07.05,Лиственные деревья,Ива,0,
25.07.05,Лиственные деревья,Дуб,0,
25.07.05,Лиственные деревья,Липа,0,
25.07.05,Хвойные деревья,Ель,0,
25.07.05,Хвойные деревья,Сосна,0,
25.07.05,Злаки,Злаки,6,"Продолжается пыление, концентрация на низком уровне"
25.07.05,Сорняки,Маревые,30,"Продолжается пыление (лебеда, марь), концентрация умеренная."
25.07.05,Сорняки,Подорожник,0,
25.07.05,Сорняки,Щавель,0,
25.07.05,Сорняки,Крапива,30,"Продолжается цветение, концентрация умеренная"
25.07.05,Сорняки,Полынь,17,"Продолжается пыление, концентрация умеренная"
25.07.05,Сорняки,Амброзия,0,
25.07.05,Грибы,Кладоспориум,1694,"Продолжается спорообразование, концентрация на очень высоком уровне"
25.07.05,Грибы,Альтернария,1472,"Продолжается спорообразование, концентрация на очень высоком уровне"
25.07.05,Лиственные деревья,Ольха,0,
25.07.05,Лиственные деревья,Орешник,0,
25.07.05,Лиственные деревья,Тополь,0,
21.07.05,Злаки,Злаки,0,
21.07.05,Сорняки,Маревые,37,"Продолжается пыление (лебеда, марь), концентрация на умеренном уровне"
21.07.05,Сорняки,Подорожник,2,"Продолжается пыление, концентрация на низком уровне"
21.07.05,Сорняки,Щавель,0,
21.07.05,Сорняки,Крапива,2,"Заканчивается период цветения, концентрация низкая"
21.07.05,Сорняки,Полынь,2,"Начинается цветение, концентрация низкая, возможен дальнейший рост"
21.07.05,Сорняки,Амброзия,0,
21.07.05,Грибы,Кладоспориум,1153,"Продолжается спорообразованиее ,концентрация на очень высоком уровне"
21.07.05,Грибы,Альтернария,458,"Продолжается спорообразование, концентрация на высоком уровне"
21.07.05,Лиственные деревья,Ольха,0,
21.07.05,Лиственные деревья,Орешник,0,
21.07.05,Лиственные деревья,Тополь,0,
21.07.05,Лиственные деревья,Береза,0,
21.07.05,Лиственные деревья,Клен,0,
21.07.05,Лиственные деревья,Вяз,0,
21.07.05,Лиственные деревья,Ясень,0,
21.07.05,Лиственные деревья,Ива,0,
21.07.05,Лиственные деревья,Дуб,0,
21.07.05,Лиственные деревья,Липа,0,
21.07.05,Хвойные деревья,Ель,0,
21.07.05,Хвойные деревья,Сосна,0,
18.07.05,Лиственные деревья,Ольха,0,
18.07.05,Лиственные деревья,Орешник,0,
18.07.05,Лиственные деревья,Тополь,0,
18.07.05,Лиственные деревья,Береза,0,
18.07.05,Лиственные деревья,Клен,0,
18.07.05,Лиственные деревья,Вяз,0,
18.07.05,Лиственные деревья,Ясень,0,
18.07.05,Лиственные деревья,Ива,0,
18.07.05,Лиственные деревья,Дуб,0,
18.07.05,Лиственные деревья,Липа,0,
18.07.05,Хвойные деревья,Ель,0,
18.07.05,Хвойные деревья,Сосна,0,
18.07.05,Злаки,Злаки,1,"Продолжается цветение, концентрация на стабильно низком уровне"
18.07.05,Сорняки,Маревые,17,"Продолжается пыление (лебеда), концентрация умеренная"
18.07.05,Сорняки,Подорожник,0,
18.07.05,Сорняки,Щавель,0,
18.07.05,Сорняки,Крапива,20,"Продолжается пыление, концентрация от низкой до умеренной"
18.07.05,Сорняки,Полынь,2,"Началось цветение полыни, концентрация на низком уровне, возможен дальнейший рост"
18.07.05,Сорняки,Амброзия,0,
18.07.05,Грибы,Кладоспориум,1389,"Продолжается спорообразование, концентарция на очень высоком уровне"
18.07.05,Грибы,Альтернария,1041,"Продолжается спорообразование, концентарция на очень высоком уровне"
14.07.05,Лиственные деревья,Ольха,0,
14.07.05,Лиственные деревья,Орешник,0,
14.07.05,Лиственные деревья,Тополь,0,
14.07.05,Лиственные деревья,Береза,0,
14.07.05,Лиственные деревья,Клен,0,
14.07.05,Лиственные деревья,Вяз,0,
14.07.05,Лиственные деревья,Ясень,0,
14.07.05,Лиственные деревья,Ива,0,
14.07.05,Лиственные деревья,Дуб,0,
14.07.05,Лиственные деревья,Липа,0,
14.07.05,Хвойные деревья,Ель,0,
14.07.05,Хвойные деревья,Сосна,0,
14.07.05,Злаки,Злаки,1,"Продолжается пыление, концентрация низкая"
14.07.05,Сорняки,Маревые,19,"Продолжается пыление, концентрация умеренная, возможен дальнейший рост"
14.07.05,Сорняки,Подорожник,0,
14.07.05,Сорняки,Щавель,0,
14.07.05,Сорняки,Крапива,3,"Продолжается пыление, концентрация низкая"
14.07.05,Сорняки,Полынь,0,
14.07.05,Сорняки,Амброзия,0,
14.07.05,Грибы,Кладоспориум,986,"Продолжается спорообразование, концентрация на высоком уровне"
14.07.05,Грибы,Альтернария,527,"Продолжается спорообразование, концентрация на высоком уровне"
11.07.05,Лиственные деревья,Ольха,0,
11.07.05,Лиственные деревья,Орешник,0,
11.07.05,Лиственные деревья,Тополь,0,
11.07.05,Лиственные деревья,Береза,0,
11.07.05,Лиственные деревья,Клен,0,
11.07.05,Лиственные деревья,Вяз,0,
11.07.05,Лиственные деревья,Ясень,0,
11.07.05,Лиственные деревья,Ива,0,
11.07.05,Лиственные деревья,Дуб,0,
11.07.05,Лиственные деревья,Липа,0,
11.07.05,Хвойные деревья,Ель,0,
11.07.05,Хвойные деревья,Сосна,0,
11.07.05,Злаки,Злаки,2,"Продолжается пыление, концентрация на стабильно низком уровне"
11.07.05,Сорняки,Маревые,10,"Продолжается пыление, концентрация умеренная"
11.07.05,Сорняки,Подорожник,2,"Продолжается пыление, концентрация низкая"
11.07.05,Сорняки,Щавель,0,
11.07.05,Сорняки,Крапива,7,"Продолжается пыление, концентрация от низкой до умеренной"
11.07.05,Сорняки,Полынь,0,
11.07.05,Сорняки,Амброзия,0,
11.07.05,Грибы,Кладоспориум,1291,"Продолжается споробразование, концентрация на очень высоком уровне"
11.07.05,Грибы,Альтернария,847,"Продолжается споробразование, концентрация на очень высоком уровне"
07.07.05,Лиственные деревья,Ольха,0,
07.07.05,Лиственные деревья,Орешник,0,
07.07.05,Лиственные деревья,Тополь,0,
07.07.05,Лиственные деревья,Береза,0,
07.07.05,Лиственные деревья,Клен,0,
07.07.05,Лиственные деревья,Вяз,0,
07.07.05,Лиственные деревья,Ясень,0,
07.07.05,Лиственные деревья,Ива,0,
07.07.05,Лиственные деревья,Дуб,0,
07.07.05,Лиственные деревья,Липа,0,
07.07.05,Хвойные деревья,Ель,0,
07.07.05,Хвойные деревья,Сосна,0,
07.07.05,Злаки,Злаки,8,"Продолжается пыление, концентрация от низкой до умеренной"
07.07.05,Сорняки,Маревые,12,"Продолжается пыление, концентрация умеренная, возможен дальнейший рост"
07.07.05,Сорняки,Подорожник,1,"Продолжается пыление, концентрация низкая"
07.07.05,Сорняки,Щавель,0,
07.07.05,Сорняки,Крапива,20,"Продолжается пыление, концентарция умеренная"
07.07.05,Сорняки,Полынь,0,
07.07.05,Сорняки,Амброзия,0,
07.07.05,Грибы,Кладоспориум,1472,"Продолжается споробразование, концентрация на очень высоком уровне"
07.07.05,Грибы,Альтернария,1194,"Продолжается споробразование, концентрация на очень высоком уровне"
04.07.05,Лиственные деревья,Ольха,0,
04.07.05,Лиственные деревья,Орешник,0,
04.07.05,Лиственные деревья,Тополь,0,
04.07.05,Лиственные деревья,Береза,0,
04.07.05,Лиственные деревья,Клен,0,
04.07.05,Лиственные деревья,Вяз,0,
04.07.05,Лиственные деревья,Ясень,0,
04.07.05,Лиственные деревья,Ива,0,
04.07.05,Лиственные деревья,Дуб,0,
04.07.05,Лиственные деревья,Липа,0,
04.07.05,Хвойные деревья,Ель,0,
04.07.05,Хвойные деревья,Сосна,0,
04.07.05,Злаки,Злаки,2,"Заканчивается период пыления, концентарция низкая."
04.07.05,Сорняки,Маревые,12,"Продолжается цветение сорных маревых трав (лебеда), концентрация умеренная, возможен дальнейший рост"
04.07.05,Сорняки,Подорожник,0,
04.07.05,Сорняки,Щавель,0,
04.07.05,Сорняки,Крапива,3,"Продолжается пыление, концентрация низкая"
04.07.05,Сорняки,Полынь,0,
04.07.05,Сорняки,Амброзия,0,
04.07.05,Грибы,Кладоспориум,1902,"Продолжается спорообразование, концентарция на очень высоком уровне."
04.07.05,Грибы,Альтернария,833,"Продолжается спорообразование, концентарция на очень высоком уровне."
30.06.05,Лиственные деревья,Ольха,0,
30.06.05,Лиственные деревья,Орешник,0,
30.06.05,Лиственные деревья,Тополь,0,
30.06.05,Лиственные деревья,Береза,0,
30.06.05,Лиственные деревья,Клен,0,
30.06.05,Лиственные деревья,Вяз,0,
30.06.05,Лиственные деревья,Ясень,0,
30.06.05,Лиственные деревья,Ива,0,
30.06.05,Лиственные деревья,Дуб,0,
30.06.05,Лиственные деревья,Липа,0,
30.06.05,Хвойные деревья,Ель,0,
30.06.05,Хвойные деревья,Сосна,0,
30.06.05,Злаки,Злаки,2,"Заканчивается период цветения, концентрация низкая"
30.06.05,Сорняки,Маревые,10,"Продолжается пыление лебеды, концентрация пока на низком уровне, возможен дальнейший рост"
30.06.05,Сорняки,Подорожник,2,"Продолжается пыление ,концентрация низкая"
30.06.05,Сорняки,Щавель,0,
30.06.05,Сорняки,Крапива,0,
30.06.05,Сорняки,Полынь,0,
30.06.05,Сорняки,Амброзия,0,
30.06.05,Грибы,Кладоспориум,430,"Продолжается спорообразование, концентарция на высоком уровне"
30.06.05,Грибы,Альтернария,152,"Продолжается спорообразование, концентарция на высоком уровне"
27.06.05,Лиственные деревья,Ольха,0,
27.06.05,Лиственные деревья,Орешник,0,
27.06.05,Лиственные деревья,Тополь,0,
27.06.05,Лиственные деревья,Береза,0,
27.06.05,Лиственные деревья,Клен,0,
27.06.05,Лиственные деревья,Вяз,0,
27.06.05,Лиственные деревья,Ясень,0,
27.06.05,Лиственные деревья,Ива,0,
27.06.05,Лиственные деревья,Дуб,0,
27.06.05,Лиственные деревья,Липа,0,
27.06.05,Хвойные деревья,Ель,0,
27.06.05,Хвойные деревья,Сосна,0,
27.06.05,Злаки,Злаки,3,"Заканчивается период пыления, крнцентрация низкая"
27.06.05,Сорняки,Маревые,6,"Начинается пыление, концентрация на низком уровне, возможен дальнейший рост"
27.06.05,Сорняки,Подорожник,2,"Продолжается цветение, концентрация на низком уровне"
27.06.05,Сорняки,Щавель,0,
27.06.05,Сорняки,Крапива,0,
27.06.05,Сорняки,Полынь,0,
27.06.05,Сорняки,Амброзия,0,
27.06.05,Грибы,Кладоспориум,861,"Продолжается спрообразование, концентрация на высоком уровне"
27.06.05,Грибы,Альтернария,458,"Продолжается спрообразование, концентрация на высоком уровне"
20.06.05,Лиственные деревья,Ольха,0,
20.06.05,Лиственные деревья,Орешник,0,
20.06.05,Лиственные деревья,Тополь,0,
20.06.05,Лиственные деревья,Береза,0,
20.06.05,Лиственные деревья,Клен,0,
20.06.05,Лиственные деревья,Вяз,0,
20.06.05,Лиственные деревья,Ясень,0,
20.06.05,Лиственные деревья,Ива,0,
20.06.05,Лиственные деревья,Дуб,0,
20.06.05,Лиственные деревья,Липа,0,
20.06.05,Хвойные деревья,Ель,0,
20.06.05,Хвойные деревья,Сосна,2,"В окружающеи воздухе встречаются едничные зерна, концентрация низкая"
20.06.05,Злаки,Злаки,8,Концентрация на низком уровне
20.06.05,Сорняки,Маревые,3,Началось пыление сорных трав (лебеда)
20.06.05,Сорняки,Подорожник,0,
20.06.05,Сорняки,Щавель,0,
20.06.05,Сорняки,Крапива,2,"Продолжается пыление ,концентрация на низком уровне"
20.06.05,Сорняки,Полынь,0,
20.06.05,Сорняки,Амброзия,0,
20.06.05,Грибы,Кладоспориум,625,Концентрация на высоком уровне
20.06.05,Грибы,Альтернария,736,Концентрация на высоком уровне
09.06.05,Лиственные деревья,Ольха,0,
09.06.05,Лиственные деревья,Орешник,0,
09.06.05,Лиственные деревья,Тополь,0,
09.06.05,Лиственные деревья,Береза,0,
09.06.05,Лиственные деревья,Клен,0,
09.06.05,Лиственные деревья,Вяз,0,
09.06.05,Лиственные деревья,Ясень,0,
09.06.05,Лиственные деревья,Ива,0,
09.06.05,Лиственные деревья,Дуб,0,
09.06.05,Лиственные деревья,Липа,0,
09.06.05,Хвойные деревья,Ель,0,
09.06.05,Хвойные деревья,Сосна,0,
09.06.05,Злаки,Злаки,15,"Продолжается пыление, концентрация умеренная"
09.06.05,Сорняки,Маревые,0,
09.06.05,Сорняки,Подорожник,0,
09.06.05,Сорняки,Щавель,0,
09.06.05,Сорняки,Крапива,0,
09.06.05,Сорняки,Полынь,0,
09.06.05,Сорняки,Амброзия,0,
09.06.05,Грибы,Кладоспориум,745,"Продолжается спорообразование, концентрация высокая"
09.06.05,Грибы,Альтернария,312,"Продолжается спорообразование, концентрация высокая"
06.06.05,Лиственные деревья,Ольха,0,
06.06.05,Лиственные деревья,Орешник,0,
06.06.05,Лиственные деревья,Тополь,0,
06.06.05,Лиственные деревья,Береза,0,
06.06.05,Лиственные деревья,Клен,0,
06.06.05,Лиственные деревья,Вяз,0,
06.06.05,Лиственные деревья,Ясень,0,
06.06.05,Лиственные деревья,Ива,0,
06.06.05,Лиственные деревья,Дуб,0,
06.06.05,Лиственные деревья,Липа,0,
06.06.05,Хвойные деревья,Ель,0,
06.06.05,Хвойные деревья,Сосна,2,В окружающем воздухе встречаются единичные зерна
06.06.05,Злаки,Злаки,22,"Продолжается пыление, концентрация умеренная"
06.06.05,Сорняки,Маревые,0,
06.06.05,Сорняки,Подорожник,0,
06.06.05,Сорняки,Щавель,0,
06.06.05,Сорняки,Крапива,0,
06.06.05,Сорняки,Полынь,0,
06.06.05,Сорняки,Амброзия,0,
06.06.05,Грибы,Кладоспориум,1250,"Продолжается пыление, концентрация очень высокая"
06.06.05,Грибы,Альтернария,597,"Продолжается пыление, концентрация очень высокая"
02.06.05,Сорняки,Полынь,0,
02.06.05,Сорняки,Амброзия,0,
02.06.05,Грибы,Кладоспориум,1189,"Продолжается споробразование, концентрация на очень высоком уровне"
02.06.05,Грибы,Альтернария,486,"Продолжается споробразование, концентрация на очень высоком уровне"
02.06.05,Лиственные деревья,Ольха,0,
02.06.05,Лиственные деревья,Орешник,0,
02.06.05,Лиственные деревья,Тополь,0,
02.06.05,Лиственные деревья,Береза,0,
02.06.05,Лиственные деревья,Клен,0,
02.06.05,Лиственные деревья,Вяз,0,
02.06.05,Лиственные деревья,Ясень,0,
02.06.05,Лиственные деревья,Ива,0,
02.06.05,Лиственные деревья,Дуб,0,
02.06.05,Лиственные деревья,Липа,0,
02.06.05,Хвойные деревья,Ель,0,
02.06.05,Хвойные деревья,Сосна,9,Концентрация умеренная
02.06.05,Злаки,Злаки,20,"Пролоджается пыление, концентрация умеренная"
02.06.05,Сорняки,Маревые,0,
02.06.05,Сорняки,Подорожник,6,Концентрация на низком уровне
02.06.05,Сорняки,Щавель,4,Концентрация низкая
02.06.05,Сорняки,Крапива,7,Концентрация низкая
30.05.05,Лиственные деревья,Ольха,0,
30.05.05,Лиственные деревья,Орешник,0,
30.05.05,Лиственные деревья,Тополь,0,
30.05.05,Лиственные деревья,Береза,0,
30.05.05,Лиственные деревья,Клен,0,
30.05.05,Лиственные деревья,Вяз,0,
30.05.05,Лиственные деревья,Ясень,0,
30.05.05,Лиственные деревья,Ива,0,
30.05.05,Лиственные деревья,Дуб,0,
30.05.05,Лиственные деревья,Липа,0,
30.05.05,Хвойные деревья,Ель,0,
30.05.05,Хвойные деревья,Сосна,0,
30.05.05,Злаки,Злаки,45,
30.05.05,Сорняки,Маревые,0,
30.05.05,Сорняки,Подорожник,4,
30.05.05,Сорняки,Щавель,0,
30.05.05,Сорняки,Крапива,3,
30.05.05,Сорняки,Полынь,0,
30.05.05,Сорняки,Амброзия,0,
30.05.05,Грибы,Кладоспориум,1320,
30.05.05,Грибы,Альтернария,452,
27.05.05,Лиственные деревья,Ольха,0,
27.05.05,Лиственные деревья,Орешник,0,
27.05.05,Лиственные деревья,Тополь,0,
27.05.05,Лиственные деревья,Береза,0,
27.05.05,Лиственные деревья,Клен,0,
27.05.05,Лиственные деревья,Вяз,0,
27.05.05,Лиственные деревья,Ясень,0,
27.05.05,Лиственные деревья,Ива,0,
27.05.05,Лиственные деревья,Дуб,0,
27.05.05,Лиственные деревья,Липа,0,
27.05.05,Хвойные деревья,Ель,0,
27.05.05,Хвойные деревья,Сосна,0,
27.05.05,Злаки,Злаки,36,
27.05.05,Сорняки,Маревые,0,
27.05.05,Сорняки,Подорожник,5,
27.05.05,Сорняки,Щавель,3,
27.05.05,Сорняки,Крапива,5,
27.05.05,Сорняки,Полынь,0,
27.05.05,Сорняки,Амброзия,0,
27.05.05,Грибы,Кладоспориум,1345,
27.05.05,Грибы,Альтернария,456,
17.06.04,Хвойные деревья,Сосна,1,"ериод цветения сосны закончен, в окружающем воздухе встречаются единичные пыльцевые зерна"
17.06.04,Злаки,Злаки,21,"Цветение злаков продолжается, концентрация зерен в последние дни снижается"
17.06.04,Сорняки,Маревые,0,не обнаружены
17.06.04,Сорняки,Подорожник,3,"Пыление подорожника продолжается, концентрация несколько снизилась в посденее время"
17.06.04,Сорняки,Щавель,0,не обнаружены
17.06.04,Сорняки,Крапива,0,не обнаружены
17.06.04,Лиственные деревья,Ольха,0,не обнаружены
17.06.04,Лиственные деревья,Орешник,0,не обнаружены
17.06.04,Лиственные деревья,Тополь,0,не обнаружены
17.06.04,Лиственные деревья,Береза,0,не обнаружены
17.06.04,Лиственные деревья,Клен,0,не обнаружены
17.06.04,Лиственные деревья,Вяз,0,не обнаружены
17.06.04,Лиственные деревья,Ясень,0,не обнаружены
17.06.04,Лиственные деревья,Ива,0,не обнаружены
17.06.04,Лиственные деревья,Дуб,0,не обнаружены
17.06.04,Лиственные деревья,Липа,0,не обнаружены
17.06.04,Хвойные деревья,Ель,0,не обнаружены
17.06.04,Сорняки,Полынь,5,"Началось цветение полыни, концентрация в ближайшее время будет повышаться"
17.06.04,Сорняки,Амброзия,0,не обнаружены
17.06.04,Грибы,Кладоспориум,556,Концентрация спор высокая
17.06.04,Грибы,Альтернария,125,Кпнцентрация спор высокая
08.06.04,Лиственные деревья,Ольха,0,не обнаружены
08.06.04,Лиственные деревья,Орешник,0,не обнаружены
08.06.04,Лиственные деревья,Тополь,0,не обнаружены
08.06.04,Лиственные деревья,Береза,0,не обнаружены
08.06.04,Лиственные деревья,Клен,0,не обнаружены
08.06.04,Лиственные деревья,Вяз,0,не обнаружены
08.06.04,Лиственные деревья,Ясень,0,не обнаружены
08.06.04,Лиственные деревья,Ива,0,не обнаружены
08.06.04,Лиственные деревья,Дуб,0,не обнаружены
08.06.04,Лиственные деревья,Липа,0,не обнаружены
08.06.04,Хвойные деревья,Ель,0,не обнаружены
08.06.04,Хвойные деревья,Сосна,2,"В воздухе определяются единичные пыльцевые зерна, пыление подходит к концу"
08.06.04,Злаки,Злаки,12,Из-за похолодания концентрация пыльцы злаков в окружающем воздухе несколько снизилась
08.06.04,Сорняки,Маревые,0,не обнаружены
08.06.04,Сорняки,Подорожник,0,не обнаружены
08.06.04,Сорняки,Щавель,0,не обнаружены
08.06.04,Сорняки,Крапива,2,Из-за установившейся дождливой погоды концентрация снизилась
08.06.04,Сорняки,Полынь,0,не обнаружены
08.06.04,Сорняки,Амброзия,0,не обнаружены
08.06.04,Грибы,Кладоспориум,458,Концентрация умеренная
08.06.04,Грибы,Альтернария,125,концентрация умеренная
03.06.04,Лиственные деревья,Ольха,0,
03.06.04,Лиственные деревья,Орешник,0,
03.06.04,Лиственные деревья,Тополь,0,
03.06.04,Лиственные деревья,Береза,0,
03.06.04,Лиственные деревья,Клен,0,
03.06.04,Лиственные деревья,Вяз,0,
03.06.04,Лиственные деревья,Ясень,0,
03.06.04,Лиственные деревья,Ива,0,
03.06.04,Лиственные деревья,Дуб,0,
03.06.04,Лиственные деревья,Липа,0,
03.06.04,Хвойные деревья,Ель,0,
03.06.04,Хвойные деревья,Сосна,5,
03.06.04,Злаки,Злаки,23,
03.06.04,Сорняки,Маревые,0,
03.06.04,Сорняки,Подорожник,15,
03.06.04,Сорняки,Щавель,6,
03.06.04,Сорняки,Крапива,9,
03.06.04,Сорняки,Полынь,0,
03.06.04,Сорняки,Амброзия,0,
03.06.04,Грибы,Кладоспориум,123,
03.06.04,Грибы,Альтернария,98,
31.05.04,Лиственные деревья,Ольха,0,не обнаружены
31.05.04,Лиственные деревья,Орешник,0,не обнаружены
31.05.04,Лиственные деревья,Тополь,0,не обнаружены
31.05.04,Лиственные деревья,Береза,0,не обнаружены
31.05.04,Лиственные деревья,Клен,0,не обнаружены
31.05.04,Лиственные деревья,Вяз,0,не обнаружены
31.05.04,Лиственные деревья,Ясень,0,не обнаружены
31.05.04,Лиственные деревья,Ива,0,не обнаружены
31.05.04,Лиственные деревья,Дуб,0,не обнаружены
31.05.04,Лиственные деревья,Липа,0,не обнаружены
31.05.04,Хвойные деревья,Ель,0,не обнаружены
31.05.04,Хвойные деревья,Сосна,12,"заканчивается пыление хвойных деревьев, концентрация пыльцы низкая"
31.05.04,Злаки,Злаки,80,продолжается пыление сорных злаковых трав
