Дата,Группа аллергенов,Пыльца и споры,"Концентрация, ед/1 м3",Комментарий
18.08.08,Сорняки,Маревые,21,"Концентрация пыльцы ниже среднего, пыление продолжается"
18.08.08,Сорняки,Подорожник,0,не выявлены
18.08.08,Сорняки,Щавель,0,не выявлены
18.08.08,Сорняки,Крапива,0,не выявлены
18.08.08,Сорняки,Полынь,49,"Периодические осадки способствовали снижению количественного показателя содержания пыльцы полыни в воздухе города, но тем не менее ее концентрация остается средней. Пыление продолжается."
18.08.08,Сорняки,Амброзия,0,не выявлены
18.08.08,Грибы,Кладоспориум,0,Содержание спор грибов высокое
18.08.08,Грибы,Альтернария,0,не выявлены
17.08.08,Лиственные деревья,Ольха,0,не выявлены
17.08.08,Лиственные деревья,Орешник,0,не выявлены
17.08.08,Лиственные деревья,Тополь,0,не выявлены
17.08.08,Лиственные деревья,Береза,0,не выявлены
17.08.08,Лиственные деревья,Клен,0,не выявлены
17.08.08,Лиственные деревья,Вяз,0,не выявлены
17.08.08,Лиственные деревья,Ясень,0,не выявлены
17.08.08,Лиственные деревья,Ива,0,не выявлены
17.08.08,Лиственные деревья,Дуб,0,не выявлены
17.08.08,Лиственные деревья,Липа,0,не выявлены
17.08.08,Хвойные деревья,Ель,0,не выявлены
17.08.08,Хвойные деревья,Сосна,0,не выявлены
17.08.08,Злаки,Злаки,9,"Основное пыление злаков завершилось, пыление продолжается у ранее скошенных злаков, но их концентрация не будет высокой, чему способствуют и периодические осадки."
17.08.08,Сорняки,Маревые,19,"Пыление продолжается, периодические осадки способствуют снижению концентрации ее пыльцы."
17.08.08,Сорняки,Подорожник,0,не выявлены
17.08.08,Сорняки,Щавель,0,не выявлены
17.08.08,Сорняки,Крапива,0,не выявлены
17.08.08,Сорняки,Полынь,51,"Пыление продолжается, концентрация пыльцы полыни средняя."
17.08.08,Сорняки,Амброзия,0,не выявлены
17.08.08,Грибы,Кладоспориум,563,Содержание спор грибов среднее.
17.08.08,Грибы,Альтернария,14,Содержание спор грибов низкое
16.08.08,Лиственные деревья,Ольха,0,не выявлены
16.08.08,Лиственные деревья,Орешник,0,не выявлены
16.08.08,Лиственные деревья,Тополь,0,не выявлены
16.08.08,Лиственные деревья,Береза,0,не выявлены
16.08.08,Лиственные деревья,Клен,0,не выявлены
16.08.08,Лиственные деревья,Вяз,0,не выявлены
16.08.08,Лиственные деревья,Ясень,0,не выявлены
16.08.08,Лиственные деревья,Ива,0,не выявлены
16.08.08,Лиственные деревья,Дуб,0,не выявлены
16.08.08,Лиственные деревья,Липа,0,не выявлены
16.08.08,Хвойные деревья,Ель,0,не выявлены
16.08.08,Хвойные деревья,Сосна,0,не выявлены
16.08.08,Злаки,Злаки,9,"Концентрация пыльцы злаков низкая, основное пыление закончилось"
16.08.08,Сорняки,Маревые,25,"Пыление маревых продолжается, концентрация ее пыльцы ниже среднего"
16.08.08,Сорняки,Подорожник,0,не выявлены
16.08.08,Сорняки,Щавель,0,не выявлены
16.08.08,Сорняки,Крапива,0,не выявлены
16.08.08,Сорняки,Полынь,66,"Пыление полыни продолжается, концентрация ее пыльцы средняя"
16.08.08,Сорняки,Амброзия,0,не выявлены
16.08.08,Грибы,Кладоспориум,14,Содержание спор грибов низкое
16.08.08,Грибы,Альтернария,28,Содержание спор грибов низкое
15.08.08,Лиственные деревья,Ольха,0,не выявлены
15.08.08,Лиственные деревья,Орешник,0,не выявлены
15.08.08,Лиственные деревья,Тополь,0,не выявлены
15.08.08,Лиственные деревья,Береза,0,не выявлены
15.08.08,Лиственные деревья,Клен,0,не выявлены
15.08.08,Лиственные деревья,Вяз,0,не выявлены
15.08.08,Лиственные деревья,Ясень,0,не выявлены
15.08.08,Лиственные деревья,Ива,0,не выявлены
15.08.08,Лиственные деревья,Дуб,0,не выявлены
15.08.08,Лиственные деревья,Липа,0,не выявлены
15.08.08,Хвойные деревья,Ель,0,не выявлены
15.08.08,Хвойные деревья,Сосна,0,не выявлены
15.08.08,Злаки,Злаки,6,"Основное пыление закончилось, концентрация пыльцы низкая"
15.08.08,Сорняки,Маревые,17,"Пыление продолжается, концентрация ее пыльцы ниже среднего"
15.08.08,Сорняки,Подорожник,0,не выявлены
15.08.08,Сорняки,Щавель,0,не выявлены
15.08.08,Сорняки,Крапива,0,не выявлены
15.08.08,Сорняки,Полынь,64,"Пыление полыни продолжается, концентрация ее пыльцы средняя"
15.08.08,Сорняки,Амброзия,0,не выявлены
15.08.08,Грибы,Кладоспориум,347,Содержание спор грибов низкое
15.08.08,Грибы,Альтернария,70,Содержание спор грибов низкое
14.08.08,Лиственные деревья,Ольха,0,не выявлены
14.08.08,Лиственные деревья,Орешник,0,не выявлены
14.08.08,Лиственные деревья,Тополь,0,не выявлены
14.08.08,Лиственные деревья,Береза,0,не выявлены
14.08.08,Лиственные деревья,Клен,0,не выявлены
14.08.08,Лиственные деревья,Вяз,0,не выявлены
14.08.08,Лиственные деревья,Ясень,0,не выявлены
14.08.08,Лиственные деревья,Ива,0,не выявлены
14.08.08,Лиственные деревья,Дуб,0,не выявлены
14.08.08,Лиственные деревья,Липа,0,не выявлены
14.08.08,Хвойные деревья,Ель,0,не выявлены
14.08.08,Хвойные деревья,Сосна,0,не выявлены
14.08.08,Злаки,Злаки,3,Встречаются единичные пыльцевые зерна
14.08.08,Сорняки,Маревые,23,"Пыление продолжается, концетрация пыльцы ниже среднего"
14.08.08,Сорняки,Подорожник,0,не выявлены
14.08.08,Сорняки,Щавель,0,не выявлены
14.08.08,Сорняки,Крапива,0,не выявлены
14.08.08,Сорняки,Полынь,70,"Пыление продолжается, концетрация пыльцы средняя"
14.08.08,Сорняки,Амброзия,0,не выявлены
14.08.08,Грибы,Кладоспориум,56,Содержание спор грибов низкое
14.08.08,Грибы,Альтернария,28,Содержание спор грибов низкое
13.08.08,Лиственные деревья,Ольха,0,не выявлены
13.08.08,Лиственные деревья,Орешник,0,не выявлены
13.08.08,Лиственные деревья,Тополь,0,не выявлены
13.08.08,Лиственные деревья,Береза,0,не выявлены
13.08.08,Лиственные деревья,Клен,0,не выявлены
13.08.08,Лиственные деревья,Вяз,0,не выявлены
13.08.08,Лиственные деревья,Ясень,0,не выявлены
13.08.08,Лиственные деревья,Ива,0,не выявлены
13.08.08,Лиственные деревья,Дуб,0,не выявлены
13.08.08,Лиственные деревья,Липа,0,не выявлены
13.08.08,Хвойные деревья,Ель,0,не выявлены
13.08.08,Хвойные деревья,Сосна,0,не выявлены
13.08.08,Злаки,Злаки,3,Встречаются единичные пыльцевые зерна
13.08.08,Сорняки,Маревые,20,"Пыление продолжается, концетрация пыльцы ниже среднего"
13.08.08,Сорняки,Подорожник,0,не выявлены
13.08.08,Сорняки,Щавель,0,не выявлены
13.08.08,Сорняки,Крапива,0,не выявлены
13.08.08,Сорняки,Полынь,72,"Пыление продолжается, концетрация пыльцы средняя"
13.08.08,Сорняки,Амброзия,0,не выявлены
13.08.08,Грибы,Кладоспориум,0,Содержание спор грибов низкое
13.08.08,Грибы,Альтернария,0,Содержание спор грибов низкое
12.08.08,Лиственные деревья,Ольха,0,не выявлены
12.08.08,Лиственные деревья,Орешник,0,не выявлены
12.08.08,Лиственные деревья,Тополь,0,не выявлены
12.08.08,Лиственные деревья,Береза,0,не выявлены
12.08.08,Лиственные деревья,Клен,0,не выявлены
12.08.08,Лиственные деревья,Вяз,0,не выявлены
12.08.08,Лиственные деревья,Ясень,0,не выявлены
12.08.08,Лиственные деревья,Ива,0,не выявлены
12.08.08,Лиственные деревья,Дуб,0,не выявлены
12.08.08,Лиственные деревья,Липа,0,не выявлены
12.08.08,Хвойные деревья,Ель,0,не выявлены
12.08.08,Хвойные деревья,Сосна,0,не выявлены
12.08.08,Злаки,Злаки,3,"Встречаются единичные пыльцевые зерна, низкая концентрация"
12.08.08,Сорняки,Маревые,47,"Концетрация пыльцы ниже среднего, пыление продолжается"
12.08.08,Сорняки,Подорожник,0,не выявлены
12.08.08,Сорняки,Щавель,0,не выявлены
12.08.08,Сорняки,Крапива,0,не выявлены
12.08.08,Сорняки,Полынь,67,"Концетрация пыльцы средняя, пыление продолжается"
12.08.08,Сорняки,Амброзия,0,не выявлены
12.08.08,Грибы,Кладоспориум,28,Содержание спор грибов низкое
12.08.08,Грибы,Альтернария,56,Содержание спор грибов низкое
11.08.08,Лиственные деревья,Ольха,0,не выявлены
11.08.08,Лиственные деревья,Орешник,0,не выявлены
11.08.08,Лиственные деревья,Тополь,0,не выявлены
11.08.08,Лиственные деревья,Береза,0,не выявлены
11.08.08,Лиственные деревья,Клен,0,не выявлены
11.08.08,Лиственные деревья,Вяз,0,не выявлены
11.08.08,Лиственные деревья,Ясень,0,не выявлены
11.08.08,Лиственные деревья,Ива,0,не выявлены
11.08.08,Лиственные деревья,Дуб,0,не выявлены
11.08.08,Лиственные деревья,Липа,0,не выявлены
11.08.08,Хвойные деревья,Ель,0,не выявлены
11.08.08,Хвойные деревья,Сосна,3,"Встречаются единичные пыльцевые зерна, сильный ветер способствовал вторичному подъему пыльцы в воздух. Пыление давно закончилось."
11.08.08,Злаки,Злаки,5,концентрация пыльцы низкая
11.08.08,Сорняки,Маревые,14,"Пыление продолжается, концентрация незначительно снижена из-за периодических осадков"
11.08.08,Сорняки,Подорожник,1,Встречаются единичные пыльцевые зерна
11.08.08,Сорняки,Щавель,0,не выявлены
11.08.08,Сорняки,Крапива,1,Встречаются единичные пыльцевые зерна
11.08.08,Сорняки,Полынь,58,"Пыление продолжается, периодические осадки способствовали снижению концентрации пыльцы в воздуе города, при установлении хорошей погоды ожидается рост"
11.08.08,Сорняки,Амброзия,0,не выявлены
11.08.08,Грибы,Кладоспориум,83,Содержание спор грибов низкое
11.08.08,Грибы,Альтернария,14,Содержание спор грибов низкое
10.08.08,Лиственные деревья,Ольха,0,не выявлены
10.08.08,Лиственные деревья,Орешник,0,не выявлены
10.08.08,Лиственные деревья,Тополь,0,не выявлены
10.08.08,Лиственные деревья,Береза,0,не выявлены
10.08.08,Лиственные деревья,Клен,0,не выявлены
10.08.08,Лиственные деревья,Вяз,0,не выявлены
10.08.08,Лиственные деревья,Ясень,0,не выявлены
10.08.08,Лиственные деревья,Ива,0,не выявлены
10.08.08,Лиственные деревья,Дуб,0,не выявлены
10.08.08,Лиственные деревья,Липа,0,не выявлены
10.08.08,Хвойные деревья,Ель,0,не выявлены
10.08.08,Хвойные деревья,Сосна,0,не выявлены
10.08.08,Злаки,Злаки,4,"Концентрация пыльцы низкая, пыление закончилось, в воздухе города фиксируются единичные пыльцевые зерна"
10.08.08,Сорняки,Маревые,17,"Пыление продолжаюся, встречаются единичные"
10.08.08,Сорняки,Подорожник,1,"Концентрация пыльцы низкая, встречаются единичные пыльцевые зерна, пыление закончилось"
10.08.08,Сорняки,Щавель,0,не выявлены
10.08.08,Сорняки,Крапива,1,"Концентрация пыльцы низкая, встречаются единичные пыльцевые зерна"
10.08.08,Сорняки,Полынь,78,"Концентрация пыльцы средняя, пыление продолжается. сильный ветер не способсвует увеличению концентрации ее пыльцы"
10.08.08,Сорняки,Амброзия,0,не выявлены
10.08.08,Грибы,Кладоспориум,14,Содержание спор низкое
10.08.08,Грибы,Альтернария,56,Содержание спор низкое
09.08.08,Лиственные деревья,Ольха,0,не выявлены
09.08.08,Лиственные деревья,Орешник,0,не выявлены
09.08.08,Лиственные деревья,Тополь,0,не выявлены
09.08.08,Лиственные деревья,Береза,0,не выявлены
09.08.08,Лиственные деревья,Клен,0,не выявлены
09.08.08,Лиственные деревья,Вяз,0,не выявлены
09.08.08,Лиственные деревья,Ясень,0,не выявлены
09.08.08,Лиственные деревья,Ива,0,не выявлены
09.08.08,Лиственные деревья,Дуб,0,не выявлены
09.08.08,Лиственные деревья,Липа,0,не выявлены
09.08.08,Хвойные деревья,Ель,0,не выявлены
09.08.08,Хвойные деревья,Сосна,0,не выявлены
09.08.08,Злаки,Злаки,5,Встречаются единичные пыльцевые зерна
09.08.08,Сорняки,Маревые,16,"Концентрация пыльцы ниже среднего, пыление продолжается"
09.08.08,Сорняки,Подорожник,0,не выявлены
09.08.08,Сорняки,Щавель,0,не выявлены
09.08.08,Сорняки,Крапива,0,не выявлены
09.08.08,Сорняки,Полынь,110,"Высокая концентрация пыльцы полыни в воздухе города, пыление продолжается."
09.08.08,Сорняки,Амброзия,0,не выявлены
09.08.08,Грибы,Кладоспориум,14,Содержание спор грибов низкое
09.08.08,Грибы,Альтернария,56,Содержание спор грибов низкое
08.08.08,Лиственные деревья,Ольха,0,не выявлены
08.08.08,Лиственные деревья,Орешник,0,не выявлены
08.08.08,Лиственные деревья,Тополь,0,не выявлены
08.08.08,Лиственные деревья,Береза,0,не выявлены
08.08.08,Лиственные деревья,Клен,0,не выявлены
08.08.08,Лиственные деревья,Вяз,0,не выявлены
08.08.08,Лиственные деревья,Ясень,0,не выявлены
08.08.08,Лиственные деревья,Ива,0,не выявлены
08.08.08,Лиственные деревья,Дуб,0,не выявлены
08.08.08,Лиственные деревья,Липа,0,не выявлены
08.08.08,Хвойные деревья,Ель,0,не выявлены
08.08.08,Хвойные деревья,Сосна,0,не выявлены
08.08.08,Злаки,Злаки,5,Концентрация пыльцы низкая.
08.08.08,Сорняки,Маревые,14,"Концентрация пыльцы ниже среднего, пыление продолжается"
08.08.08,Сорняки,Подорожник,0,не выявлены
08.08.08,Сорняки,Щавель,0,не выявлены
08.08.08,Сорняки,Крапива,1,Единичные пыльцевые зерна
08.08.08,Сорняки,Полынь,90,"Концентрация пыльцы средняя, пыление продолжается ожидается рост концентрации пыльцы"
08.08.08,Сорняки,Амброзия,0,не выявлены
08.08.08,Грибы,Кладоспориум,83,Содержание спор грибов низкое.
08.08.08,Грибы,Альтернария,14,Содержание спор грибов низкое.
07.08.08,Лиственные деревья,Ольха,0,не выявлены
07.08.08,Лиственные деревья,Орешник,0,не выявлены
07.08.08,Лиственные деревья,Тополь,0,не выявлены
07.08.08,Лиственные деревья,Береза,0,не выявлены
07.08.08,Лиственные деревья,Клен,0,не выявлены
07.08.08,Лиственные деревья,Вяз,0,не выявлены
07.08.08,Лиственные деревья,Ясень,0,не выявлены
07.08.08,Лиственные деревья,Ива,0,не выявлены
07.08.08,Лиственные деревья,Дуб,0,не выявлены
07.08.08,Лиственные деревья,Липа,0,не выявлены
07.08.08,Хвойные деревья,Ель,0,не выявлены
07.08.08,Хвойные деревья,Сосна,0,не выявлены
07.08.08,Злаки,Злаки,10,"Концентрация пыльцы низкая, пыление заканчивается"
07.08.08,Сорняки,Маревые,20,"Концентрация пыльцы ниже среднего, пыление продолжается, хорошие погодные условия способствуют увеличению ее концентрации в последующие дни"
07.08.08,Сорняки,Подорожник,5,"Концентрация пыльцы низкая, пыление заканчивается"
07.08.08,Сорняки,Щавель,0,не выявлены
07.08.08,Сорняки,Крапива,2,"Концентрация пыльцы низкая, пыление заканчивается"
07.08.08,Сорняки,Полынь,65,"Заметен значительный рост содержания пыльцы полыни в воздухе города. Концентрация пыльцы средняя, пыление продолжается, хорошие погодные условия способствуют увеличению ее концентрации в последующие дни"
07.08.08,Сорняки,Амброзия,0,не выявлены
07.08.08,Грибы,Кладоспориум,1014,Содержание спор грибов высокое
07.08.08,Грибы,Альтернария,14,Содержание спор грибов низкое
06.08.08,Лиственные деревья,Ольха,0,не выявлены
06.08.08,Лиственные деревья,Орешник,0,не выявлены
06.08.08,Лиственные деревья,Тополь,0,не выявлены
06.08.08,Лиственные деревья,Береза,0,не выявлены
06.08.08,Лиственные деревья,Клен,0,не выявлены
06.08.08,Лиственные деревья,Вяз,0,не выявлены
06.08.08,Лиственные деревья,Ясень,0,не выявлены
06.08.08,Лиственные деревья,Ива,0,не выявлены
06.08.08,Лиственные деревья,Дуб,0,не выявлены
06.08.08,Лиственные деревья,Липа,0,не выявлены
06.08.08,Хвойные деревья,Ель,0,не выявлены
06.08.08,Хвойные деревья,Сосна,0,не выявлены
06.08.08,Злаки,Злаки,7,"Концентрация пыльцы низкая, пыление заканчивается"
06.08.08,Сорняки,Маревые,15,"Концентрация ниже среднего. Пыление продолжается, но периодические осадки не способсвовали росту концентрации ее пыльцы"
06.08.08,Сорняки,Подорожник,4,"Концентрация пыльцы низкая, пыление заканчивается"
06.08.08,Сорняки,Щавель,0,не выявлены
06.08.08,Сорняки,Крапива,2,"Концентрация пыльцы низкая, пыление заканчивается"
06.08.08,Сорняки,Полынь,33,"Концентрация средняя. Пыление продолжается, но периодические осадки не способсвовали росту концентрации ее пыльцы"
06.08.08,Сорняки,Амброзия,0,не выявлены
06.08.08,Грибы,Кладоспориум,70,содержание спор грибов низкое
06.08.08,Грибы,Альтернария,70,содержание спор грибов низкое
05.08.08,Лиственные деревья,Ольха,0,не выявлены
05.08.08,Лиственные деревья,Орешник,0,не выявлены
05.08.08,Лиственные деревья,Тополь,0,не выявлены
05.08.08,Лиственные деревья,Береза,0,не выявлены
05.08.08,Лиственные деревья,Клен,0,не выявлены
05.08.08,Лиственные деревья,Вяз,0,не выявлены
05.08.08,Лиственные деревья,Ясень,0,не выявлены
05.08.08,Лиственные деревья,Ива,0,не выявлены
05.08.08,Лиственные деревья,Дуб,0,не выявлены
05.08.08,Лиственные деревья,Липа,0,не выявлены
05.08.08,Хвойные деревья,Ель,0,не выявлены
05.08.08,Хвойные деревья,Сосна,0,не выявлены
05.08.08,Злаки,Злаки,9,"Пыление заканчивается, концентрация пыльцы низкая"
05.08.08,Сорняки,Маревые,17,"Пыление продолжается, концентрация ниже среднего"
05.08.08,Сорняки,Подорожник,4,"Пыление заканчивается, концентрация пыльцы низкая"
05.08.08,Сорняки,Щавель,0,не выявлены
05.08.08,Сорняки,Крапива,8,"Пыление заканчивается, концентрация пыльцы низкая"
05.08.08,Сорняки,Полынь,36,"Пыление продолжается, концентрация пыльцы средняя"
05.08.08,Сорняки,Амброзия,0,не выявлены
05.08.08,Грибы,Кладоспориум,42,содержание спор грибов низкое
05.08.08,Грибы,Альтернария,42,содержание спор грибов низкое
04.08.08,Лиственные деревья,Ольха,0,не выявлены
04.08.08,Лиственные деревья,Орешник,0,не выявлены
04.08.08,Лиственные деревья,Тополь,0,не выявлены
04.08.08,Лиственные деревья,Береза,0,не выявлены
04.08.08,Лиственные деревья,Клен,0,не выявлены
04.08.08,Лиственные деревья,Вяз,0,не выявлены
04.08.08,Лиственные деревья,Ясень,0,не выявлены
04.08.08,Лиственные деревья,Ива,0,не выявлены
04.08.08,Лиственные деревья,Дуб,0,не выявлены
04.08.08,Лиственные деревья,Липа,0,не выявлены
04.08.08,Хвойные деревья,Ель,0,не выявлены
04.08.08,Хвойные деревья,Сосна,0,не выявлены
04.08.08,Злаки,Злаки,4,концентрация пыльцы низкая
04.08.08,Сорняки,Маревые,10,"Периодические осадки снижают кооцентрацию пыльцы в воздухе города, пыление продолжается"
04.08.08,Сорняки,Подорожник,0,не выявлены
04.08.08,Сорняки,Щавель,0,не выявлены
04.08.08,Сорняки,Крапива,0,не выявлены
04.08.08,Сорняки,Полынь,7,"Периодические осадки снижают кооцентрацию пыльцы в воздухе города, пыление продолжается"
04.08.08,Сорняки,Амброзия,0,не выявлены
04.08.08,Грибы,Кладоспориум,56,Содержание спор грибов низкое
04.08.08,Грибы,Альтернария,14,Содержание спор грибов низкое
03.08.08,Лиственные деревья,Ольха,0,не выявлены
03.08.08,Лиственные деревья,Орешник,0,не выявлены
03.08.08,Лиственные деревья,Тополь,0,не выявлены
03.08.08,Лиственные деревья,Береза,0,не выявлены
03.08.08,Лиственные деревья,Клен,0,не выявлены
03.08.08,Лиственные деревья,Вяз,0,не выявлены
03.08.08,Лиственные деревья,Ясень,0,не выявлены
03.08.08,Лиственные деревья,Ива,0,не выявлены
03.08.08,Лиственные деревья,Дуб,0,не выявлены
03.08.08,Лиственные деревья,Липа,0,не выявлены
03.08.08,Хвойные деревья,Ель,0,не выявлены
03.08.08,Хвойные деревья,Сосна,0,не выявлены
03.08.08,Злаки,Злаки,13,концентрация пыльцы ниже среднего
03.08.08,Сорняки,Маревые,18,концентрация пыльцы ниже среднего
03.08.08,Сорняки,Подорожник,0,не выявлены
03.08.08,Сорняки,Щавель,0,не выявлены
03.08.08,Сорняки,Крапива,4,концентрация пыльцы низкая
03.08.08,Сорняки,Полынь,27,"Концентрация пыльцы ниже среднего, незначительный рост, пыление продолжается"
03.08.08,Сорняки,Амброзия,0,не выявлены
03.08.08,Грибы,Кладоспориум,14,содержание спор грибов низкое
03.08.08,Грибы,Альтернария,14,содержание спор грибов низкое
02.08.08,Лиственные деревья,Ольха,0,не выявлены
02.08.08,Лиственные деревья,Орешник,0,не выявлены
02.08.08,Лиственные деревья,Тополь,0,не выявлены
02.08.08,Лиственные деревья,Береза,0,не выявлены
02.08.08,Лиственные деревья,Клен,0,не выявлены
02.08.08,Лиственные деревья,Вяз,0,не выявлены
02.08.08,Лиственные деревья,Ясень,0,не выявлены
02.08.08,Лиственные деревья,Ива,0,не выявлены
02.08.08,Лиственные деревья,Дуб,0,не выявлены
02.08.08,Лиственные деревья,Липа,0,не выявлены
02.08.08,Хвойные деревья,Ель,0,не выявлены
02.08.08,Хвойные деревья,Сосна,0,не выявлены
02.08.08,Злаки,Злаки,12,концентрация пыльцы ниже среднего
02.08.08,Сорняки,Маревые,14,концентрация пыльцы ниже среднего
02.08.08,Сорняки,Подорожник,0,не выявлены
02.08.08,Сорняки,Щавель,0,не выявлены
02.08.08,Сорняки,Крапива,3,концентрация пыльцы низкая
02.08.08,Сорняки,Полынь,19,концентрация пыльцы ниже среднего
02.08.08,Сорняки,Амброзия,0,не выявлены
02.08.08,Грибы,Кладоспориум,278,Содержание спор грибов низкое
02.08.08,Грибы,Альтернария,14,Содержание спор грибов низкое
01.08.08,Лиственные деревья,Ольха,0,не выявлены
01.08.08,Лиственные деревья,Орешник,0,не выявлены
01.08.08,Лиственные деревья,Тополь,0,не выявлены
01.08.08,Лиственные деревья,Береза,0,не выявлены
01.08.08,Лиственные деревья,Клен,0,не выявлены
01.08.08,Лиственные деревья,Вяз,0,не выявлены
01.08.08,Лиственные деревья,Ясень,0,не выявлены
01.08.08,Лиственные деревья,Ива,0,не выявлены
01.08.08,Лиственные деревья,Дуб,0,не выявлены
01.08.08,Лиственные деревья,Липа,0,не выявлены
01.08.08,Хвойные деревья,Ель,0,не выявлены
01.08.08,Хвойные деревья,Сосна,0,не выявлены
01.08.08,Злаки,Злаки,10,"концентрация пыльцы ниже среднего, пыление продолжается, ожидается неэначительный рост концентрации"
01.08.08,Сорняки,Маревые,11,"концентрация пыльцы ниже среднего, пыление продолжается, ожидается рост концентрации"
01.08.08,Сорняки,Подорожник,0,не выявлены
01.08.08,Сорняки,Щавель,0,не выявлены
01.08.08,Сорняки,Крапива,3,"Пыение заканчивается, встречаются единичные пыльцевые зерна"
01.08.08,Сорняки,Полынь,17,"концентрация пыльцы ниже среднего, пыление продолжается, ожидается рост"
01.08.08,Сорняки,Амброзия,0,не выявлены
01.08.08,Грибы,Кладоспориум,14,Содержание спор грибов низкое
01.08.08,Грибы,Альтернария,72,Содержание спор грибов низкое
31.07.08,Лиственные деревья,Ольха,0,не выявлены
31.07.08,Лиственные деревья,Орешник,0,не выявлены
31.07.08,Лиственные деревья,Тополь,0,не выявлены
31.07.08,Лиственные деревья,Береза,0,не выявлены
31.07.08,Лиственные деревья,Клен,0,не выявлены
31.07.08,Лиственные деревья,Вяз,0,не выявлены
31.07.08,Лиственные деревья,Ясень,0,не выявлены
31.07.08,Лиственные деревья,Ива,0,не выявлены
31.07.08,Лиственные деревья,Дуб,0,не выявлены
31.07.08,Лиственные деревья,Липа,0,не выявлены
31.07.08,Хвойные деревья,Ель,0,не выявлены
31.07.08,Хвойные деревья,Сосна,0,не выявлены
31.07.08,Злаки,Злаки,5,"концентрация пыльцы в воздухе города низкая, снижение концентрации связано с осадками"
31.07.08,Сорняки,Маревые,4,"концентрация пыльцы в воздухе города низкая, снижение концентрации связано с осадками"
31.07.08,Сорняки,Подорожник,0,не выявлены
31.07.08,Сорняки,Щавель,0,не выявлены
31.07.08,Сорняки,Крапива,1,"концентрация пыльцы в воздухе города низкая, снижение концентрации связано с осадками"
31.07.08,Сорняки,Полынь,0,"концентрация пыльцы в воздухе города низкая, снижение концентрации связано с осадками"
31.07.08,Сорняки,Амброзия,0,не выявлены
31.07.08,Грибы,Кладоспориум,56,содержание спор грибов низкое
31.07.08,Грибы,Альтернария,14,содержание спор грибов низкое
30.07.08,Лиственные деревья,Ольха,0,не выявлены
30.07.08,Лиственные деревья,Орешник,0,не выявлены
30.07.08,Лиственные деревья,Тополь,0,не выявлены
30.07.08,Лиственные деревья,Береза,0,не выявлены
30.07.08,Лиственные деревья,Клен,0,не выявлены
30.07.08,Лиственные деревья,Вяз,0,не выявлены
30.07.08,Лиственные деревья,Ясень,0,не выявлены
30.07.08,Лиственные деревья,Ива,0,не выявлены
30.07.08,Лиственные деревья,Дуб,0,не выявлены
30.07.08,Лиственные деревья,Липа,0,не выявлены
30.07.08,Хвойные деревья,Ель,0,не выявлены
30.07.08,Хвойные деревья,Сосна,0,не выявлены
30.07.08,Злаки,Злаки,18,"конценрация пыльцы в воздухе города ниже среднего, скашивание газонов не способствует повышению концентрации, пыление продолжается"
30.07.08,Сорняки,Маревые,13,"концентрация пыльцы в воздухе города ниже среднего, пыление продолжается"
30.07.08,Сорняки,Подорожник,0,не выявлены
30.07.08,Сорняки,Щавель,0,не выявлены
30.07.08,Сорняки,Крапива,1,встречаются единичные пыльцевые зерна
30.07.08,Сорняки,Полынь,15,"концентрация пыльцы в воздухе города ниже среднего, пыление продолжается"
30.07.08,Сорняки,Амброзия,0,не выявлены
30.07.08,Грибы,Кладоспориум,292,содержание спор грибов низкое
30.07.08,Грибы,Альтернария,14,содержание спор грибов низкое
29.07.08,Лиственные деревья,Ольха,0,не выявлены
29.07.08,Лиственные деревья,Орешник,0,не выявлены
29.07.08,Лиственные деревья,Тополь,0,не выявлены
29.07.08,Лиственные деревья,Береза,0,не выявлены
29.07.08,Лиственные деревья,Клен,0,не выявлены
29.07.08,Лиственные деревья,Вяз,0,не выявлены
29.07.08,Лиственные деревья,Ясень,0,не выявлены
29.07.08,Лиственные деревья,Ива,0,не выявлены
29.07.08,Лиственные деревья,Дуб,0,не выявлены
29.07.08,Лиственные деревья,Липа,0,не выявлены
29.07.08,Хвойные деревья,Ель,0,не выявлены
29.07.08,Хвойные деревья,Сосна,0,не выявлены
29.07.08,Злаки,Злаки,19,"конценрация пыльцы в воздухе города ниже среднего, скашивание газонов не способствует повышению концентрации, пыление продолжается"
29.07.08,Сорняки,Маревые,11,"концентрация пыльцы в воздухе города ниже среднего, пыление продолжается"
29.07.08,Сорняки,Подорожник,0,не выявлены
29.07.08,Сорняки,Щавель,0,не выявлены
29.07.08,Сорняки,Крапива,2,"встречаются единичные пыльцевые зерна, заканчивается пыление"
29.07.08,Сорняки,Полынь,15,"концентрация пыльцы в воздухе города ниже среднего, пыление продолжается"
29.07.08,Сорняки,Амброзия,0,не выявлены
29.07.08,Грибы,Кладоспориум,292,содержание спор грибов низкое
29.07.08,Грибы,Альтернария,28,содержание спор грибов низкое
28.07.08,Лиственные деревья,Ольха,0,не выявлены
28.07.08,Лиственные деревья,Орешник,0,не выявлены
28.07.08,Лиственные деревья,Тополь,0,не выявлены
28.07.08,Лиственные деревья,Береза,0,не выявлены
28.07.08,Лиственные деревья,Клен,0,не выявлены
28.07.08,Лиственные деревья,Вяз,0,не выявлены
28.07.08,Лиственные деревья,Ясень,0,не выявлены
28.07.08,Лиственные деревья,Ива,0,не выявлены
28.07.08,Лиственные деревья,Липа,0,не выявлены
28.07.08,Хвойные деревья,Ель,0,не выявлены
28.07.08,Хвойные деревья,Сосна,0,не выявлены
