Дата,Группа аллергенов,Пыльца и споры,"Концентрация, ед/1 м3",Комментарий
07.05.08,Лиственные деревья,Липа,0,
07.05.08,Хвойные деревья,Ель,62,"Продолжается пыление ели, значительного увеличения концентрации не ожидается"
07.05.08,Хвойные деревья,Сосна,0,
07.05.08,Злаки,Злаки,0,
07.05.08,Сорняки,Маревые,0,
07.05.08,Сорняки,Подорожник,0,
07.05.08,Сорняки,Щавель,0,
07.05.08,Сорняки,Крапива,0,
07.05.08,Сорняки,Полынь,0,
07.05.08,Сорняки,Амброзия,0,
07.05.08,Грибы,Кладоспориум,173,Спороношение слабое
07.05.08,Грибы,Альтернария,3,Спороношение слабое
06.05.08,Лиственные деревья,Ольха,0,
06.05.08,Лиственные деревья,Орешник,0,
06.05.08,Лиственные деревья,Тополь,0,
06.05.08,Лиственные деревья,Береза,595,"Береза закончила пыление, но концентрация ее пыльцы в воздухе снижается медленно."
06.05.08,Лиственные деревья,Клен,0,
06.05.08,Лиственные деревья,Вяз,0,
06.05.08,Лиственные деревья,Ясень,9,Заканчивает пыление вяз.
06.05.08,Лиственные деревья,Ива,31,Заканчивают пыление позднецветущие виды ив.
06.05.08,Лиственные деревья,Дуб,347,Продолжается основной период пыления дуба.
06.05.08,Лиственные деревья,Липа,0,
06.05.08,Хвойные деревья,Ель,93,Продолжается основной период пыления ели.
06.05.08,Хвойные деревья,Сосна,0,
06.05.08,Злаки,Злаки,0,
06.05.08,Сорняки,Маревые,0,
06.05.08,Сорняки,Подорожник,0,
06.05.08,Сорняки,Щавель,0,
06.05.08,Сорняки,Крапива,0,
06.05.08,Сорняки,Полынь,0,
06.05.08,Сорняки,Амброзия,0,
06.05.08,Грибы,Кладоспориум,102,Количество спор кладоспориума снижено.
06.05.08,Грибы,Альтернария,1,
05.05.08,Лиственные деревья,Ольха,0,не обнаружено
05.05.08,Лиственные деревья,Орешник,0,не обнаружено
05.05.08,Лиственные деревья,Тополь,0,не обнаружено
05.05.08,Лиственные деревья,Береза,250,Продолжается основной период пыления березы. Количество ее пыльцы в воздухе постепенно снижается.
05.05.08,Лиственные деревья,Клен,1,Закончено пыление клена остролистного. Ожидается начало цветения клена татарского.
05.05.08,Лиственные деревья,Вяз,0,не обнаружено
05.05.08,Лиственные деревья,Ясень,1,Закончено пыления ясеня.
05.05.08,Лиственные деревья,Ива,27,Продолжается пыление позднецветущих видов ивы.
05.05.08,Лиственные деревья,Дуб,256,В разгаре пыление дуба.
05.05.08,Лиственные деревья,Липа,0,не обнаружено
05.05.08,Хвойные деревья,Ель,53,В разгаре пыление ели.
05.05.08,Хвойные деревья,Сосна,0,не обнаружено
05.05.08,Злаки,Злаки,0,не обнаружено
05.05.08,Сорняки,Маревые,0,не обнаружено
05.05.08,Сорняки,Подорожник,0,не обнаружено
05.05.08,Сорняки,Щавель,0,не обнаружено
05.05.08,Сорняки,Крапива,0,не обнаружено
05.05.08,Сорняки,Полынь,0,не обнаружено
05.05.08,Сорняки,Амброзия,0,не обнаружено
05.05.08,Грибы,Кладоспориум,160,В связи с сухой погодой количество спор кладоспориума в воздухе снижено.
05.05.08,Грибы,Альтернария,0,не обнаружено
04.05.08,Лиственные деревья,Береза,271,"Основное пыление березы закончилось, концентрация пыльцы медленно снижается"
04.05.08,Лиственные деревья,Клен,0,
04.05.08,Лиственные деревья,Вяз,0,
04.05.08,Лиственные деревья,Ясень,2,Пыление ясеня закончилось
04.05.08,Лиственные деревья,Ива,22,"Продолжается пыление ив, существенного увеличения концентрации не ожидается"
04.05.08,Лиственные деревья,Дуб,81,"Началось пыление дуба, в ближайшие сутки ожидается увеличение концентрации пыльцы"
04.05.08,Лиственные деревья,Липа,0,
04.05.08,Хвойные деревья,Ель,72,"Началось пыление ели, в ближайшие сутки ожидается увеличение концентрации пыльцы"
04.05.08,Хвойные деревья,Сосна,0,
04.05.08,Злаки,Злаки,0,
04.05.08,Сорняки,Маревые,0,
04.05.08,Сорняки,Подорожник,0,
04.05.08,Сорняки,Щавель,0,
04.05.08,Сорняки,Крапива,0,
04.05.08,Сорняки,Полынь,0,
04.05.08,Сорняки,Амброзия,0,
04.05.08,Грибы,Кладоспориум,45,Спороношение слабое
04.05.08,Грибы,Альтернария,1,Спороношение слабое
04.05.08,Лиственные деревья,Ольха,0,
04.05.08,Лиственные деревья,Орешник,0,
04.05.08,Лиственные деревья,Тополь,0,
30.04.08,Лиственные деревья,Ольха,0,
30.04.08,Лиственные деревья,Орешник,0,
30.04.08,Лиственные деревья,Тополь,0,
30.04.08,Лиственные деревья,Береза,404,"Период пыления берёзы подходит к концу, концентрация пыльцевых зёрен в воздухе, начинает медленно снижаться."
30.04.08,Лиственные деревья,Клен,9,ПЕриод пыления подходит к концу.
30.04.08,Лиственные деревья,Вяз,0,
30.04.08,Лиственные деревья,Ясень,32,"Период пыления ясеня подходит к концу, концентрация пыльцевых зёрен в воздухе, начинает медленно снижаться."
30.04.08,Лиственные деревья,Ива,40,Продолжается пыление весеннецветущих видов ив.
30.04.08,Лиственные деревья,Дуб,0,
30.04.08,Лиственные деревья,Липа,0,
30.04.08,Хвойные деревья,Ель,0,
30.04.08,Хвойные деревья,Сосна,1,Начало периода пыления ожидается во второй половине мая.
30.04.08,Злаки,Злаки,0,
30.04.08,Сорняки,Маревые,0,
30.04.08,Сорняки,Подорожник,0,
30.04.08,Сорняки,Щавель,0,
30.04.08,Сорняки,Крапива,0,
30.04.08,Сорняки,Полынь,0,
30.04.08,Сорняки,Амброзия,0,
30.04.08,Грибы,Кладоспориум,51,Спороношение грибов слабое.
30.04.08,Грибы,Альтернария,1,Спороношение грибов слабое.
29.04.08,Лиственные деревья,Ольха,0,
29.04.08,Лиственные деревья,Орешник,0,
29.04.08,Лиственные деревья,Тополь,0,
29.04.08,Лиственные деревья,Береза,411,"Основное пыление березы подходит к концу, концентрация пыльцы начинает медленно снижаться, но в ближайшие дни останется еще достаточно высокой."
29.04.08,Лиственные деревья,Клен,0,
29.04.08,Лиственные деревья,Вяз,0,
29.04.08,Лиственные деревья,Ясень,36,"Пыление заканчивается, концентрация пыльцы медленно снижается"
29.04.08,Лиственные деревья,Ива,40,"Пыление продолжается, существенного увеличения концентрации не ожидается"
29.04.08,Лиственные деревья,Дуб,0,Начало пыления дуба ожидается в первой декаде мая
29.04.08,Лиственные деревья,Липа,0,
29.04.08,Хвойные деревья,Ель,0,
29.04.08,Хвойные деревья,Сосна,0,
29.04.08,Злаки,Злаки,0,
29.04.08,Сорняки,Маревые,0,
29.04.08,Сорняки,Подорожник,0,
29.04.08,Сорняки,Щавель,0,
29.04.08,Сорняки,Крапива,0,
29.04.08,Сорняки,Полынь,0,
29.04.08,Сорняки,Амброзия,0,
29.04.08,Грибы,Кладоспориум,64,Спороношение слабое
29.04.08,Грибы,Альтернария,1,Спороношение слабое
28.04.08,Лиственные деревья,Ольха,1,Пыление закончилось
28.04.08,Лиственные деревья,Орешник,0,
28.04.08,Лиственные деревья,Тополь,0,
28.04.08,Лиственные деревья,Береза,479,"Значительного увеличения концентрации пыльцы не ожидается. Основное пыление прошло, концентрация пыльцы будет медленно снижаться"
28.04.08,Лиственные деревья,Клен,1,Пыление заканчивается
28.04.08,Лиственные деревья,Вяз,0,
28.04.08,Лиственные деревья,Ясень,17,Пыление заканчивается
28.04.08,Лиственные деревья,Ива,16,"Пыление ив продолжается, значительного увеличения концентрации пыльцы не ожидается"
28.04.08,Лиственные деревья,Дуб,0,Ожидается появление пыльцы дуба в ближайшую неделю
28.04.08,Лиственные деревья,Липа,0,
28.04.08,Хвойные деревья,Ель,0,
28.04.08,Хвойные деревья,Сосна,0,
28.04.08,Злаки,Злаки,0,
28.04.08,Сорняки,Маревые,0,
28.04.08,Сорняки,Подорожник,0,
28.04.08,Сорняки,Щавель,0,
28.04.08,Сорняки,Крапива,0,
28.04.08,Сорняки,Полынь,0,
28.04.08,Сорняки,Амброзия,0,
28.04.08,Грибы,Кладоспориум,64,Спороношение слабое
28.04.08,Грибы,Альтернария,0,
25.04.08,Лиственные деревья,Ольха,2,Период пыления закончился.
25.04.08,Лиственные деревья,Орешник,0,
25.04.08,Лиственные деревья,Тополь,0,
25.04.08,Лиственные деревья,Береза,341,Продолжается период пыления.
25.04.08,Лиственные деревья,Клен,4,Продолжается период пыления.
25.04.08,Лиственные деревья,Вяз,0,
25.04.08,Лиственные деревья,Ясень,14,Продолжается период пыления.
25.04.08,Лиственные деревья,Ива,29,Продолжается период пыления.
25.04.08,Лиственные деревья,Дуб,0,
25.04.08,Лиственные деревья,Липа,0,
25.04.08,Хвойные деревья,Ель,0,
25.04.08,Хвойные деревья,Сосна,1,Пыление сосны ожидается примерно через 3 недели.
25.04.08,Злаки,Злаки,0,
25.04.08,Сорняки,Маревые,0,
25.04.08,Сорняки,Подорожник,0,
25.04.08,Сорняки,Щавель,0,
25.04.08,Сорняки,Крапива,0,
25.04.08,Сорняки,Полынь,0,
25.04.08,Сорняки,Амброзия,0,
25.04.08,Грибы,Кладоспориум,45,Спороношение грибов очень слабое.
25.04.08,Грибы,Альтернария,1,Спороношение грибов очень слабое.
24.04.08,Лиственные деревья,Ольха,4,Пыление ольхи закончилось
24.04.08,Лиственные деревья,Орешник,0,
24.04.08,Лиственные деревья,Тополь,0,
24.04.08,Лиственные деревья,Береза,340,Продолжается пыление березы
24.04.08,Лиственные деревья,Клен,10,Продолжается пыление клена
24.04.08,Лиственные деревья,Вяз,0,
24.04.08,Лиственные деревья,Ясень,27,Продолжается пыление ясеня
24.04.08,Лиственные деревья,Ива,28,Пролжается пыление ив
24.04.08,Лиственные деревья,Дуб,0,
24.04.08,Лиственные деревья,Липа,0,
24.04.08,Хвойные деревья,Ель,0,
24.04.08,Хвойные деревья,Сосна,1,Пыление сосны ещё не началось
24.04.08,Злаки,Злаки,0,
24.04.08,Сорняки,Маревые,0,
24.04.08,Сорняки,Подорожник,0,
24.04.08,Сорняки,Щавель,0,
24.04.08,Сорняки,Крапива,0,
24.04.08,Сорняки,Полынь,0,
24.04.08,Сорняки,Амброзия,0,
24.04.08,Грибы,Кладоспориум,83,Концентрация спор кладоспориума невысокая
24.04.08,Грибы,Альтернария,1,Концентрация спор альтернарии невысокая
23.04.08,Лиственные деревья,Ольха,2,Период пыления закончился.
23.04.08,Лиственные деревья,Орешник,0,
23.04.08,Лиственные деревья,Тополь,0,
23.04.08,Лиственные деревья,Береза,510,Продолжается пыление березы.
23.04.08,Лиственные деревья,Клен,44,Продолжается период пыления.
23.04.08,Лиственные деревья,Вяз,0,
23.04.08,Лиственные деревья,Ясень,2,Продолжается период пыления.
23.04.08,Лиственные деревья,Ива,60,Продолжается пыление различных видов ив.
23.04.08,Лиственные деревья,Дуб,0,
23.04.08,Лиственные деревья,Липа,0,
23.04.08,Хвойные деревья,Ель,0,
23.04.08,Хвойные деревья,Сосна,1,Пыление сосны еще не началось.
23.04.08,Злаки,Злаки,0,
23.04.08,Сорняки,Маревые,0,
23.04.08,Сорняки,Подорожник,0,
23.04.08,Сорняки,Щавель,0,
23.04.08,Сорняки,Крапива,0,
23.04.08,Сорняки,Полынь,0,
23.04.08,Сорняки,Амброзия,0,
23.04.08,Грибы,Кладоспориум,83,Спороношение грибов слабое.
23.04.08,Грибы,Альтернария,0,
22.04.08,Лиственные деревья,Ольха,0,
22.04.08,Лиственные деревья,Орешник,0,
22.04.08,Лиственные деревья,Тополь,0,
22.04.08,Лиственные деревья,Береза,22,"Пыление продолжается, из-за дождей концентрация пыльцы снижена. При установлении сухой погоды ожидается увеличение содержания пыльцы в атмосфере"
22.04.08,Лиственные деревья,Клен,3,"Пыление продолжается, из-за дождей концентрация пыльцы снижена. При установлении сухой погоды ожидается увеличение содержания пыльцы в атмосфере"
22.04.08,Лиственные деревья,Вяз,0,
22.04.08,Лиственные деревья,Ясень,1,"Пыление продолжается, из-за дождей концентрация пыльцы снижена. При установлении сухой погоды ожидается увеличение содержания пыльцы в атмосфере"
22.04.08,Лиственные деревья,Ива,40,Разгар цветения весенних видов ив. Значительного увеличения концентрации не ожидается
22.04.08,Лиственные деревья,Дуб,0,
22.04.08,Лиственные деревья,Липа,0,
22.04.08,Хвойные деревья,Ель,0,
22.04.08,Хвойные деревья,Сосна,0,
22.04.08,Злаки,Злаки,0,
22.04.08,Сорняки,Маревые,0,
22.04.08,Сорняки,Подорожник,0,
22.04.08,Сорняки,Щавель,0,
22.04.08,Сорняки,Крапива,0,
22.04.08,Сорняки,Полынь,0,
22.04.08,Сорняки,Амброзия,0,
22.04.08,Грибы,Кладоспориум,183,Спороношение слабое
22.04.08,Грибы,Альтернария,0,
21.04.08,Лиственные деревья,Ольха,1,Пыление закончилось
21.04.08,Лиственные деревья,Орешник,0,
21.04.08,Лиственные деревья,Тополь,0,
21.04.08,Лиственные деревья,Береза,33,Пыление продолжается. Концентрация пыльцы низкая из-за дождливой погоды. В ближайшие дни значительного увеличения концентрации не ожидается
21.04.08,Лиственные деревья,Клен,8,Пыление продолжается. Концентрация пыльцы низкая из-за дождливой погоды. В ближайшие дни значительного увеличения концентрации не ожидается
21.04.08,Лиственные деревья,Вяз,0,
21.04.08,Лиственные деревья,Ясень,5,Пыление продолжается. Концентрация пыльцы низкая из-за дождливой погоды. В ближайшие дни значительного увеличения концентрации не ожидается
21.04.08,Лиственные деревья,Ива,3,Пыление продолжается. Концентрация пыльцы низкая из-за дождливой погоды. В ближайшие дни значительного увеличения концентрации не ожидается
21.04.08,Лиственные деревья,Дуб,0,
21.04.08,Лиственные деревья,Липа,0,
21.04.08,Хвойные деревья,Ель,0,
21.04.08,Хвойные деревья,Сосна,0,
21.04.08,Злаки,Злаки,0,
21.04.08,Сорняки,Маревые,0,
21.04.08,Сорняки,Подорожник,0,
21.04.08,Сорняки,Щавель,0,
21.04.08,Сорняки,Крапива,0,
21.04.08,Сорняки,Полынь,0,
21.04.08,Сорняки,Амброзия,0,
21.04.08,Грибы,Кладоспориум,13,Спороношение слабое
21.04.08,Грибы,Альтернария,3,Спороношение слабое
18.04.08,Лиственные деревья,Ольха,0,
18.04.08,Лиственные деревья,Орешник,0,
18.04.08,Лиственные деревья,Тополь,0,
18.04.08,Лиственные деревья,Береза,36,"Продолжается пыление березы, концентрация пыльцевых зерен сильно снижена из-за дождливой погоды"
18.04.08,Лиственные деревья,Клен,3,"Продолжается пыление клена, концентрация пыльцевых зерен сильно снижена из-за дождливой погоды"
18.04.08,Лиственные деревья,Вяз,0,
18.04.08,Лиственные деревья,Ясень,3,"Продолжается пыление ясеня, концентрация пыльцевых зерен сильно снижена из-за дождливой погоды"
18.04.08,Лиственные деревья,Ива,0,
18.04.08,Лиственные деревья,Дуб,0,
18.04.08,Лиственные деревья,Липа,0,
18.04.08,Хвойные деревья,Ель,0,
18.04.08,Хвойные деревья,Сосна,0,
18.04.08,Злаки,Злаки,0,
18.04.08,Сорняки,Маревые,0,
18.04.08,Сорняки,Подорожник,0,
18.04.08,Сорняки,Щавель,0,
18.04.08,Сорняки,Крапива,0,
18.04.08,Сорняки,Полынь,0,
18.04.08,Сорняки,Амброзия,0,
18.04.08,Грибы,Кладоспориум,6,Концентрация спор кладоспориума невысокая
18.04.08,Грибы,Альтернария,0,
17.04.08,Лиственные деревья,Ольха,10,Период цветения продолжается
17.04.08,Лиственные деревья,Орешник,1,
17.04.08,Лиственные деревья,Тополь,6,Период цветения продолжается
17.04.08,Лиственные деревья,Береза,1683,Продолжается период активного цветения
17.04.08,Лиственные деревья,Клен,37,Период цветения продолжается
17.04.08,Лиственные деревья,Вяз,9,Период цветения продолжается
17.04.08,Лиственные деревья,Ясень,4,Период цветения продолжается
17.04.08,Лиственные деревья,Ива,5,Период цветения продолжается
17.04.08,Лиственные деревья,Дуб,0,
17.04.08,Лиственные деревья,Липа,0,
17.04.08,Хвойные деревья,Ель,0,
17.04.08,Хвойные деревья,Сосна,0,
17.04.08,Злаки,Злаки,0,
17.04.08,Сорняки,Маревые,0,
17.04.08,Сорняки,Подорожник,0,
17.04.08,Сорняки,Щавель,0,
17.04.08,Сорняки,Крапива,0,
17.04.08,Сорняки,Полынь,0,
17.04.08,Сорняки,Амброзия,0,
17.04.08,Грибы,Кладоспориум,745,Продолжается период спороношения
17.04.08,Грибы,Альтернария,4,Продолжается период спороношения
16.04.08,Лиственные деревья,Ольха,1,Закончилось пыление ольхи
16.04.08,Лиственные деревья,Орешник,0,
16.04.08,Лиственные деревья,Тополь,6,Закончилось пыление тополя
16.04.08,Лиственные деревья,Береза,385,Продолжается пыление березы
16.04.08,Лиственные деревья,Клен,12,Продолжается пыление клена
16.04.08,Лиственные деревья,Вяз,1,Закончилось пыление вяза
16.04.08,Лиственные деревья,Ясень,16,Продолжается пыление ясеня
16.04.08,Лиственные деревья,Ива,9,Продолжается пыление ив
16.04.08,Лиственные деревья,Дуб,0,
16.04.08,Лиственные деревья,Липа,0,
16.04.08,Хвойные деревья,Ель,0,
16.04.08,Хвойные деревья,Сосна,0,
16.04.08,Злаки,Злаки,0,
16.04.08,Сорняки,Маревые,0,
16.04.08,Сорняки,Подорожник,0,
16.04.08,Сорняки,Щавель,0,
16.04.08,Сорняки,Крапива,0,
16.04.08,Сорняки,Полынь,0,
16.04.08,Сорняки,Амброзия,0,
16.04.08,Грибы,Кладоспориум,58,Концентрация спор кладоспориума невысокая
16.04.08,Грибы,Альтернария,1,Концентрация спор альтернарии невысокая
15.04.08,Лиственные деревья,Ольха,1,Пыление закончилось
15.04.08,Лиственные деревья,Орешник,0,
15.04.08,Лиственные деревья,Тополь,3,Пыление закончилось
15.04.08,Лиственные деревья,Береза,226,Основной период пыления. Концентрация пыльцы низкая из-за дождливой и холодной погоды
15.04.08,Лиственные деревья,Клен,9,Основной период пыления. Концентрация пыльцы низкая из-за дождливой и холодной погоды
15.04.08,Лиственные деревья,Вяз,1,Пыление закончилось
15.04.08,Лиственные деревья,Ясень,1,Основной период пыления. Концентрация пыльцы низкая из-за дождливой и холодной погоды
15.04.08,Лиственные деревья,Ива,2,Основной период пыления. Концентрация пыльцы низкая из-за дождливой и холодной погоды
15.04.08,Лиственные деревья,Дуб,0,
15.04.08,Лиственные деревья,Липа,0,
15.04.08,Хвойные деревья,Ель,0,
15.04.08,Хвойные деревья,Сосна,0,
15.04.08,Злаки,Злаки,0,
15.04.08,Сорняки,Маревые,0,
15.04.08,Сорняки,Подорожник,0,
15.04.08,Сорняки,Щавель,0,
15.04.08,Сорняки,Крапива,0,
15.04.08,Сорняки,Полынь,0,
15.04.08,Сорняки,Амброзия,0,
15.04.08,Грибы,Кладоспориум,109,Спороношение слабое
15.04.08,Грибы,Альтернария,0,
14.04.08,Лиственные деревья,Ольха,2,Пыление закончилось
14.04.08,Лиственные деревья,Орешник,2,Пыление закончилось
14.04.08,Лиственные деревья,Тополь,26,"Пыление заканчивается, концентрация пыльцы снижается"
14.04.08,Лиственные деревья,Береза,2098,Начался основной период пыления березы. Существенного увеличения концентрации пыльцы не ожидается из-за дождливой и прохладной погоды
14.04.08,Лиственные деревья,Клен,48,"Началось пыление кленов, существенного увеличения концентрации пыльцы не ожидается"
14.04.08,Лиственные деревья,Вяз,21,"Пыление заканчивается, концентрация пыльцы снижается"
14.04.08,Лиственные деревья,Ясень,16,"Началось пыление ясень. Прогнозируемая интенсивность пыления небольшая, существенного увеличения концентрации не ожидается"
14.04.08,Лиственные деревья,Ива,93,"Разгар цветения весенних видов ив. концентрация стабильная, возможно снижение концентрации в связи с прохладной и дождливой погодой"
14.04.08,Лиственные деревья,Дуб,0,
14.04.08,Лиственные деревья,Липа,0,
14.04.08,Хвойные деревья,Ель,0,
14.04.08,Хвойные деревья,Сосна,0,
14.04.08,Злаки,Злаки,0,
14.04.08,Сорняки,Маревые,0,
14.04.08,Сорняки,Подорожник,0,
14.04.08,Сорняки,Щавель,0,
14.04.08,Сорняки,Крапива,0,
14.04.08,Сорняки,Полынь,0,
14.04.08,Сорняки,Амброзия,0,
14.04.08,Грибы,Кладоспориум,1453,Спороношение умеренное
14.04.08,Грибы,Альтернария,6,Спороношение слабое
11.04.08,Сорняки,Крапива,0,
11.04.08,Сорняки,Полынь,0,
11.04.08,Сорняки,Амброзия,0,
11.04.08,Грибы,Кладоспориум,922,Продолжается активное пыление сладоспориума.
11.04.08,Грибы,Альтернария,4,Пыление альтернарии связано с установившейся теплой погодой.
11.04.08,Лиственные деревья,Ольха,4,Ольха закончила свое цветение.
11.04.08,Лиственные деревья,Орешник,0,
11.04.08,Лиственные деревья,Тополь,37,Пыление тополя закончено.
11.04.08,Лиственные деревья,Береза,1173,"Высокое содержание пыльцы березы в воздухе связано с дальним транспортом пыльцы. Такая ситуация сохранится еще несколько дней, в связи с пылением березы в южных регионах России. Местное цветение березы ожидается в ближайшую неделю."
11.04.08,Лиственные деревья,Клен,30,Начинается цветение клена.
11.04.08,Лиственные деревья,Вяз,15,Закончено цветение вяза.
11.04.08,Лиственные деревья,Ясень,33,Наличие пыльцы ясеня в воздухе связано с дальним транспортом пыльцы. Местное цветение ясеня ожидается слабым в связи гибелью большого количества деревьев в прошлом году.
11.04.08,Лиственные деревья,Ива,113,Продолжается активное цветение раннецветущих видов ив.
11.04.08,Лиственные деревья,Дуб,0,
11.04.08,Лиственные деревья,Липа,0,
11.04.08,Хвойные деревья,Ель,0,
11.04.08,Хвойные деревья,Сосна,0,
11.04.08,Злаки,Злаки,0,
11.04.08,Сорняки,Маревые,0,
11.04.08,Сорняки,Подорожник,0,
11.04.08,Сорняки,Щавель,0,
10.04.08,Лиственные деревья,Ольха,19,Заканчивается пыление ольхи
10.04.08,Лиственные деревья,Орешник,5,Закончилось пыление орешника
10.04.08,Лиственные деревья,Тополь,260,Продолжается пыление тополя
10.04.08,Лиственные деревья,Береза,27,Начинается пыление березы
10.04.08,Лиственные деревья,Клен,4,Начинается пыление клена
10.04.08,Лиственные деревья,Вяз,74,Заканчивается пыление вяза
10.04.08,Лиственные деревья,Ясень,8,Начинается пыление ясеня
10.04.08,Лиственные деревья,Ива,71,Продолжается пыление ив
10.04.08,Лиственные деревья,Дуб,0,
10.04.08,Лиственные деревья,Липа,0,
10.04.08,Хвойные деревья,Ель,0,
10.04.08,Хвойные деревья,Сосна,0,
10.04.08,Злаки,Злаки,0,
10.04.08,Сорняки,Маревые,0,
10.04.08,Сорняки,Подорожник,0,
10.04.08,Сорняки,Щавель,0,
10.04.08,Сорняки,Крапива,0,
10.04.08,Сорняки,Полынь,0,
10.04.08,Сорняки,Амброзия,0,
10.04.08,Грибы,Кладоспориум,173,Концентрация спор кладоспориума невысокая
10.04.08,Грибы,Альтернария,0,
09.04.08,Лиственные деревья,Ольха,13,Ольха закончила свое цветение.
09.04.08,Лиственные деревья,Орешник,3,Орешник закончил цветение.
09.04.08,Лиственные деревья,Тополь,1187,Разгар пыления тополя.
09.04.08,Лиственные деревья,Береза,33,Начинает пылить береза. Основная масса пыльцевых зерен березы пока обусловлена дальним транспортом пыльцы.
09.04.08,Лиственные деревья,Клен,4,Появились первые пыльцевые зерна клена.
09.04.08,Лиственные деревья,Вяз,36,Подходит к концу пыление вяза.
09.04.08,Лиственные деревья,Ясень,0,
09.04.08,Лиственные деревья,Ива,59,В разгаре пыление раннецветущих видов ивы.
09.04.08,Лиственные деревья,Дуб,0,
09.04.08,Лиственные деревья,Липа,0,
09.04.08,Хвойные деревья,Ель,0,
09.04.08,Хвойные деревья,Сосна,0,
09.04.08,Злаки,Злаки,0,
09.04.08,Сорняки,Маревые,0,
09.04.08,Сорняки,Подорожник,0,
09.04.08,Сорняки,Щавель,0,
09.04.08,Сорняки,Крапива,0,
09.04.08,Сорняки,Полынь,0,
09.04.08,Сорняки,Амброзия,0,
09.04.08,Грибы,Кладоспориум,166,"Спор кладоспориума немного, с дождями они почти полностью вымываются из воздуха."
09.04.08,Грибы,Альтернария,6,"Спор альтеранрии мало, с дождями они почти полностью вымываются из воздуха."
08.04.08,Лиственные деревья,Ольха,3,Пыление закончилось
08.04.08,Лиственные деревья,Орешник,1,Пыление закончилось
08.04.08,Лиственные деревья,Тополь,635,Разгар пыления
08.04.08,Лиственные деревья,Береза,25,Пыление еще не началось. Обнаруженные пыльцевые зерна обусловлены дальным транспортом пыльцы из юго-восточных регионов России. Такая концентрация может сохраняться еще в течение суток
08.04.08,Лиственные деревья,Клен,1,"Первые пыльцевые зерна, начало массового пыления ожидается в ближайшую неделю"
08.04.08,Лиственные деревья,Вяз,96,Массовое пыление
08.04.08,Лиственные деревья,Ясень,0,
08.04.08,Лиственные деревья,Ива,35,"Началось пыление раннецветущих видов, существенного увеличения не ожидается"
08.04.08,Лиственные деревья,Дуб,0,
08.04.08,Лиственные деревья,Липа,0,
08.04.08,Хвойные деревья,Ель,0,
08.04.08,Хвойные деревья,Сосна,0,
08.04.08,Злаки,Злаки,0,
08.04.08,Сорняки,Маревые,0,
08.04.08,Сорняки,Подорожник,0,
08.04.08,Сорняки,Щавель,0,
08.04.08,Сорняки,Крапива,0,
08.04.08,Сорняки,Полынь,0,
08.04.08,Сорняки,Амброзия,0,
08.04.08,Грибы,Кладоспориум,1088,Спороношение умеренное
08.04.08,Грибы,Альтернария,30,Спороношение интенсивное
07.04.08,Лиственные деревья,Ольха,18,"Пыление закончилось, концентрация пыльцы снижается"
07.04.08,Лиственные деревья,Орешник,13,"Пыление закончилось, концентрация пыльцы снижается"
07.04.08,Лиственные деревья,Тополь,518,"Интенсивное пыление тополя, возможно увеличение концентрации"
07.04.08,Лиственные деревья,Береза,4,Начало пыления березы ожидается после 20 апреля
07.04.08,Лиственные деревья,Клен,0,Появление пыльцы клена ожидается в ближайшую неделю
07.04.08,Лиственные деревья,Вяз,32,"Начало основного периода пыления вяза, ожидается увеличение концентрации пыльцы"
07.04.08,Лиственные деревья,Ясень,0,
07.04.08,Лиственные деревья,Ива,19,"Начало пыления раннецветущих видов ив, возможно незначительное увеличение концентрации"
07.04.08,Лиственные деревья,Дуб,0,
07.04.08,Лиственные деревья,Липа,0,
07.04.08,Хвойные деревья,Ель,0,
07.04.08,Хвойные деревья,Сосна,0,
07.04.08,Злаки,Злаки,0,
07.04.08,Сорняки,Маревые,0,
07.04.08,Сорняки,Подорожник,0,
07.04.08,Сорняки,Щавель,0,
07.04.08,Сорняки,Крапива,0,
07.04.08,Сорняки,Полынь,0,
07.04.08,Сорняки,Амброзия,0,
07.04.08,Грибы,Кладоспориум,1017,Спороношение умеренное
07.04.08,Грибы,Альтернария,18,Спороношение умеренное
04.04.08,Лиственные деревья,Ольха,170,Основной период пыления подходит к концу. Концентрация пыльцевых зерен ольхи в воздухе постепенно снижается.
04.04.08,Лиственные деревья,Орешник,77,Основной период пыления подходит к концу.
04.04.08,Лиственные деревья,Тополь,0,
04.04.08,Лиственные деревья,Береза,3,Основное пыление березы еще не началось.
04.04.08,Лиственные деревья,Клен,0,
04.04.08,Лиственные деревья,Вяз,0,
04.04.08,Лиственные деревья,Ясень,0,
04.04.08,Лиственные деревья,Ива,0,
04.04.08,Лиственные деревья,Дуб,0,
04.04.08,Лиственные деревья,Липа,0,
04.04.08,Хвойные деревья,Ель,0,
04.04.08,Хвойные деревья,Сосна,0,
04.04.08,Злаки,Злаки,0,
04.04.08,Сорняки,Маревые,0,
04.04.08,Сорняки,Подорожник,0,
04.04.08,Сорняки,Щавель,0,
04.04.08,Сорняки,Крапива,0,
04.04.08,Сорняки,Полынь,0,
04.04.08,Сорняки,Амброзия,0,
04.04.08,Грибы,Кладоспориум,38,Спороношение грибов слабое.
04.04.08,Грибы,Альтернария,0,
03.04.08,Лиственные деревья,Ольха,97,"Пик пыления уже прошел,концентрация пыльцы в атмосфере снижается"
03.04.08,Лиственные деревья,Орешник,47,"Пик пыления уже прошел,концентрация пыльцы в атмосфере снижается"
